==> Preparing data..
Files already downloaded and verified
Files already downloaded and verified
len(trainInputDict["data"]):  50000 ,  len(valInputDict["data"]):  0 ,  len(testInputDict["data"]):  10000
nodeId:  1 , imgTensorShape :  torch.Size([50000, 3, 32, 32])
nodeId: 1 ,  parentId: 0 ,  level: 0 ,  lchildId: -1 ,  rchildId: -1 ,  isLeaf: False ,  leafClass: -1 ,  numClasses: 10 ,  numData: 50000
Running nodeId:  1
0 Train Loss: 184.331 | Train Acc: 35.594
46 Train Loss: 11.163 | Train Acc: 97.127
47 Train Loss: 11.002 | Train Acc: 97.193
48 Train Loss: 10.860 | Train Acc: 97.393
49 Train Loss: 10.899 | Train Acc: 97.247
50 Train Loss: 10.697 | Train Acc: 97.400
51 Train Loss: 10.551 | Train Acc: 97.480
52 Train Loss: 10.543 | Train Acc: 97.460
53 Train Loss: 10.353 | Train Acc: 97.507
54 Train Loss: 10.311 | Train Acc: 97.613
55 Train Loss: 10.291 | Train Acc: 97.440
56 Train Loss: 10.057 | Train Acc: 97.567
57 Train Loss: 9.967 | Train Acc: 97.640
58 Train Loss: 9.990 | Train Acc: 97.580
59 Train Loss: 9.821 | Train Acc: 97.687
60 Train Loss: 9.357 | Train Acc: 97.927
61 Train Loss: 9.294 | Train Acc: 98.020
62 Train Loss: 9.295 | Train Acc: 97.967
63 Train Loss: 9.224 | Train Acc: 97.987
64 Train Loss: 9.180 | Train Acc: 98.020
65 Train Loss: 9.150 | Train Acc: 98.027
66 Train Loss: 9.099 | Train Acc: 98.100
67 Train Loss: 9.074 | Train Acc: 98.020
68 Train Loss: 9.014 | Train Acc: 98.120
69 Train Loss: 9.026 | Train Acc: 98.093
70 Train Loss: 8.940 | Train Acc: 98.073
71 Train Loss: 8.924 | Train Acc: 98.107
72 Train Loss: 8.889 | Train Acc: 98.160
73 Train Loss: 8.836 | Train Acc: 98.127
74 Train Loss: 8.794 | Train Acc: 98.147
75 Train Loss: 8.762 | Train Acc: 98.187
76 Train Loss: 8.692 | Train Acc: 98.207
77 Train Loss: 8.681 | Train Acc: 98.207
78 Train Loss: 8.634 | Train Acc: 98.213
79 Train Loss: 8.566 | Train Acc: 98.273
80 Train Loss: 8.410 | Train Acc: 98.307
81 Train Loss: 8.395 | Train Acc: 98.340
82 Train Loss: 8.373 | Train Acc: 98.327
83 Train Loss: 8.347 | Train Acc: 98.347
84 Train Loss: 8.346 | Train Acc: 98.333
85 Train Loss: 8.320 | Train Acc: 98.320
86 Train Loss: 8.305 | Train Acc: 98.353
87 Train Loss: 8.311 | Train Acc: 98.367
88 Train Loss: 8.289 | Train Acc: 98.420
89 Train Loss: 8.275 | Train Acc: 98.373
90 Train Loss: 8.241 | Train Acc: 98.333
91 Train Loss: 8.229 | Train Acc: 98.400
92 Train Loss: 8.216 | Train Acc: 98.360
93 Train Loss: 8.188 | Train Acc: 98.387
94 Train Loss: 8.188 | Train Acc: 98.373
95 Train Loss: 8.161 | Train Acc: 98.387
96 Train Loss: 8.140 | Train Acc: 98.353
97 Train Loss: 8.127 | Train Acc: 98.407
98 Train Loss: 8.119 | Train Acc: 98.413
99 Train Loss: 8.106 | Train Acc: 98.407
CNN trained successfully...
image_next_flat.shape :  torch.Size([15000, 9216])
printing expected split from k means
{2: 0, 0: 1, 1: 1}
Printing final_dict items...
{2: 0, 0: 1, 1: 1}
Image Statistics : L R :  5000 10000
expectedMlpLabels.shape :  torch.Size([15000])
0 Loss: 38.537 | Acc: 87.680
1 Loss: 27.381 | Acc: 92.187
2 Loss: 25.044 | Acc: 92.727
3 Loss: 21.138 | Acc: 93.773
4 Loss: 18.500 | Acc: 94.560
5 Loss: 15.539 | Acc: 95.487
6 Loss: 13.548 | Acc: 95.967
7 Loss: 11.242 | Acc: 96.693
8 Loss: 9.923 | Acc: 96.953
9 Loss: 8.079 | Acc: 97.580
10 Loss: 3.842 | Acc: 98.953
11 Loss: 2.719 | Acc: 99.360
12 Loss: 2.038 | Acc: 99.447
13 Loss: 2.250 | Acc: 99.380
14 Loss: 1.805 | Acc: 99.527
15 Loss: 1.642 | Acc: 99.573
16 Loss: 1.421 | Acc: 99.633
17 Loss: 2.088 | Acc: 99.393
18 Loss: 2.040 | Acc: 99.513
19 Loss: 1.313 | Acc: 99.653
20 Loss: 0.561 | Acc: 99.893
21 Loss: 0.532 | Acc: 99.873
22 Loss: 0.412 | Acc: 99.913
23 Loss: 0.552 | Acc: 99.893
24 Loss: 0.413 | Acc: 99.913
25 Loss: 0.206 | Acc: 99.927
26 Loss: 0.390 | Acc: 99.907
27 Loss: 0.343 | Acc: 99.927
28 Loss: 0.264 | Acc: 99.947
29 Loss: 0.291 | Acc: 99.920
30 Loss: 0.294 | Acc: 99.947
31 Loss: 0.259 | Acc: 99.947
32 Loss: 0.314 | Acc: 99.920
33 Loss: 0.125 | Acc: 99.967
34 Loss: 0.152 | Acc: 99.967
35 Loss: 0.102 | Acc: 99.980
36 Loss: 0.232 | Acc: 99.973
37 Loss: 0.182 | Acc: 99.953
38 Loss: 0.207 | Acc: 99.960
39 Loss: 0.121 | Acc: 99.987
40 Loss: 0.288 | Acc: 99.927
41 Loss: 0.144 | Acc: 99.953
42 Loss: 0.183 | Acc: 99.967
43 Loss: 0.037 | Acc: 100.000
44 Loss: 0.077 | Acc: 99.973
45 Loss: 0.097 | Acc: 99.980
46 Loss: 0.070 | Acc: 99.980
47 Loss: 0.118 | Acc: 99.987
48 Loss: 0.129 | Acc: 99.980
49 Loss: 0.200 | Acc: 99.973
50 Loss: 0.047 | Acc: 99.993
51 Loss: 0.040 | Acc: 99.993
52 Loss: 0.106 | Acc: 99.980
53 Loss: 0.108 | Acc: 99.967
54 Loss: 0.102 | Acc: 99.987
55 Loss: 0.061 | Acc: 99.987
56 Loss: 0.037 | Acc: 99.993
57 Loss: 0.057 | Acc: 99.993
58 Loss: 0.032 | Acc: 100.000
59 Loss: 0.052 | Acc: 99.987
MLP trained successfully...
# of Left images:  5000.0
# of Right images:  10000.0
giniRightRatio:  0.5
giniLeftRatio:  0.0
impurityDrop:  0.25
giniGain:  0.41666666666666674
lclasses:  [0, 0, 5000, 0, 0, 0, 0, 0, 0, 0]
rclasses:  [5000, 5000, 0, 0, 0, 0, 0, 0, 0, 0]
noOfLeftClasses:  1
noOfRightClasses:  2
lTrainDict[data].shape:  torch.Size([5000, 16, 24, 24])   lTrainDict[label].shape:  torch.Size([5000])
rTrainDict[data].shape:  torch.Size([10000, 16, 24, 24])   rTrainDict[label].shape:  torch.Size([10000])
RETURNING FROM WORK...
CLASS THRESHOLD REACHED 1 IN LEFT 1 2 9
DOMINANCE THRESHOLD REACHED IN LEFT 1.0 0.95 9
nodeId:  4 , imgTensorShape :  torch.Size([5000, 16, 24, 24])
nodeId: 4 ,  parentId: 2 ,  level: 2 ,  lchildId: -1 ,  rchildId: -1 ,  isLeaf: True ,  leafClass: 9 ,  numClasses: 1 ,  numData: 5000
nodeId:  5 , imgTensorShape :  torch.Size([10000, 16, 24, 24])
nodeId: 5 ,  parentId: 2 ,  level: 2 ,  lchildId: -1 ,  rchildId: -1 ,  isLeaf: False ,  leafClass: -1 ,  numClasses: 2 ,  numData: 10000
Running nodeId:  3
0 Train Loss: 136.354 | Train Acc: 48.957
1 Train Loss: 112.812 | Train Acc: 58.386
2 Train Loss: 103.631 | Train Acc: 62.157
3 Train Loss: 98.840 | Train Acc: 63.874
4 Train Loss: 95.031 | Train Acc: 65.257
5 Train Loss: 92.871 | Train Acc: 66.349
6 Train Loss: 91.016 | Train Acc: 66.706
7 Train Loss: 88.872 | Train Acc: 67.474
8 Train Loss: 86.910 | Train Acc: 68.377
9 Train Loss: 85.826 | Train Acc: 69.031
10 Train Loss: 84.342 | Train Acc: 69.631
11 Train Loss: 82.501 | Train Acc: 70.117
12 Train Loss: 81.446 | Train Acc: 70.246
13 Train Loss: 80.414 | Train Acc: 70.909
14 Train Loss: 79.551 | Train Acc: 71.066
15 Train Loss: 78.391 | Train Acc: 71.700
16 Train Loss: 77.174 | Train Acc: 72.243
17 Train Loss: 76.098 | Train Acc: 72.394
18 Train Loss: 75.214 | Train Acc: 72.974
19 Train Loss: 74.179 | Train Acc: 73.140
20 Train Loss: 70.088 | Train Acc: 74.789
21 Train Loss: 69.078 | Train Acc: 75.303
22 Train Loss: 68.903 | Train Acc: 75.377
23 Train Loss: 68.461 | Train Acc: 75.591
24 Train Loss: 68.010 | Train Acc: 75.869
25 Train Loss: 67.387 | Train Acc: 76.020
26 Train Loss: 66.889 | Train Acc: 76.274
27 Train Loss: 66.492 | Train Acc: 76.154
28 Train Loss: 66.091 | Train Acc: 76.491
29 Train Loss: 65.838 | Train Acc: 76.609
30 Train Loss: 65.400 | Train Acc: 76.766
31 Train Loss: 64.791 | Train Acc: 76.989
32 Train Loss: 64.602 | Train Acc: 77.183
33 Train Loss: 64.179 | Train Acc: 77.194
34 Train Loss: 63.492 | Train Acc: 77.440
35 Train Loss: 63.196 | Train Acc: 77.677
36 Train Loss: 62.942 | Train Acc: 77.829
37 Train Loss: 62.164 | Train Acc: 78.026
38 Train Loss: 62.309 | Train Acc: 77.863
39 Train Loss: 61.341 | Train Acc: 78.457
40 Train Loss: 59.558 | Train Acc: 79.183
41 Train Loss: 59.335 | Train Acc: 79.263
42 Train Loss: 59.198 | Train Acc: 79.249
43 Train Loss: 59.069 | Train Acc: 79.371
44 Train Loss: 58.917 | Train Acc: 79.346
45 Train Loss: 58.728 | Train Acc: 79.546
46 Train Loss: 58.613 | Train Acc: 79.589
47 Train Loss: 58.243 | Train Acc: 79.769
48 Train Loss: 58.115 | Train Acc: 79.731
49 Train Loss: 58.011 | Train Acc: 79.720
50 Train Loss: 57.741 | Train Acc: 79.994
51 Train Loss: 57.647 | Train Acc: 79.880
52 Train Loss: 57.494 | Train Acc: 79.989
53 Train Loss: 57.346 | Train Acc: 79.997
54 Train Loss: 57.118 | Train Acc: 80.097
55 Train Loss: 56.942 | Train Acc: 80.114
56 Train Loss: 56.960 | Train Acc: 80.163
57 Train Loss: 56.747 | Train Acc: 80.329
58 Train Loss: 56.356 | Train Acc: 80.369
59 Train Loss: 56.287 | Train Acc: 80.503
60 Train Loss: 55.438 | Train Acc: 80.871
61 Train Loss: 55.284 | Train Acc: 80.906
62 Train Loss: 55.265 | Train Acc: 81.031
63 Train Loss: 55.202 | Train Acc: 80.931
64 Train Loss: 55.114 | Train Acc: 80.966
65 Train Loss: 54.984 | Train Acc: 81.011
66 Train Loss: 55.009 | Train Acc: 80.934
67 Train Loss: 54.857 | Train Acc: 81.089
68 Train Loss: 54.832 | Train Acc: 81.017
69 Train Loss: 54.821 | Train Acc: 81.011
70 Train Loss: 54.634 | Train Acc: 81.200
71 Train Loss: 54.557 | Train Acc: 81.146
72 Train Loss: 54.529 | Train Acc: 81.134
73 Train Loss: 54.446 | Train Acc: 81.286
74 Train Loss: 54.392 | Train Acc: 81.343
75 Train Loss: 54.363 | Train Acc: 81.231
76 Train Loss: 54.253 | Train Acc: 81.277
77 Train Loss: 54.181 | Train Acc: 81.377
78 Train Loss: 54.106 | Train Acc: 81.400
79 Train Loss: 54.055 | Train Acc: 81.351
80 Train Loss: 53.641 | Train Acc: 81.594
81 Train Loss: 53.616 | Train Acc: 81.589
82 Train Loss: 53.590 | Train Acc: 81.606
83 Train Loss: 53.553 | Train Acc: 81.517
84 Train Loss: 53.530 | Train Acc: 81.646
85 Train Loss: 53.502 | Train Acc: 81.649
86 Train Loss: 53.453 | Train Acc: 81.606
87 Train Loss: 53.453 | Train Acc: 81.651
88 Train Loss: 53.431 | Train Acc: 81.643
89 Train Loss: 53.362 | Train Acc: 81.691
90 Train Loss: 53.370 | Train Acc: 81.646
91 Train Loss: 53.314 | Train Acc: 81.694
92 Train Loss: 53.293 | Train Acc: 81.751
93 Train Loss: 53.248 | Train Acc: 81.774
94 Train Loss: 53.231 | Train Acc: 81.720
95 Train Loss: 53.212 | Train Acc: 81.706
96 Train Loss: 53.189 | Train Acc: 81.717
97 Train Loss: 53.143 | Train Acc: 81.814
98 Train Loss: 53.134 | Train Acc: 81.809
99 Train Loss: 53.058 | Train Acc: 81.774
CNN trained successfully...
image_next_flat.shape :  torch.Size([35000, 9216])
printing expected split from k means
{5: 0, 3: 0, 1: 0, 6: 0, 2: 0, 4: 0, 0: 1}
Printing final_dict items...
{5: 0, 3: 0, 1: 0, 6: 0, 2: 0, 4: 0, 0: 1}
Image Statistics : L R :  30000 5000
expectedMlpLabels.shape :  torch.Size([35000])
0 Loss: 11.488 | Acc: 92.963
1 Loss: 7.883 | Acc: 95.463
2 Loss: 6.302 | Acc: 96.043
3 Loss: 5.565 | Acc: 96.266
4 Loss: 4.621 | Acc: 96.683
5 Loss: 4.215 | Acc: 97.134
6 Loss: 3.473 | Acc: 97.486
7 Loss: 2.984 | Acc: 97.700
8 Loss: 2.641 | Acc: 98.120
9 Loss: 2.406 | Acc: 98.191
10 Loss: 1.518 | Acc: 98.860
11 Loss: 0.864 | Acc: 99.451
12 Loss: 0.716 | Acc: 99.497
13 Loss: 0.659 | Acc: 99.557
14 Loss: 0.653 | Acc: 99.623
15 Loss: 0.644 | Acc: 99.549
16 Loss: 0.627 | Acc: 99.549
17 Loss: 0.497 | Acc: 99.686
18 Loss: 0.554 | Acc: 99.649
19 Loss: 0.404 | Acc: 99.751
20 Loss: 0.270 | Acc: 99.831
21 Loss: 0.218 | Acc: 99.900
22 Loss: 0.234 | Acc: 99.871
23 Loss: 0.202 | Acc: 99.886
24 Loss: 0.130 | Acc: 99.929
25 Loss: 0.198 | Acc: 99.914
26 Loss: 0.195 | Acc: 99.891
27 Loss: 0.159 | Acc: 99.894
28 Loss: 0.113 | Acc: 99.949
29 Loss: 0.164 | Acc: 99.951
30 Loss: 0.108 | Acc: 99.951
31 Loss: 0.064 | Acc: 99.974
32 Loss: 0.088 | Acc: 99.963
33 Loss: 0.101 | Acc: 99.977
34 Loss: 0.098 | Acc: 99.954
35 Loss: 0.094 | Acc: 99.977
36 Loss: 0.113 | Acc: 99.971
37 Loss: 0.064 | Acc: 99.966
38 Loss: 0.080 | Acc: 99.963
39 Loss: 0.088 | Acc: 99.954
40 Loss: 0.132 | Acc: 99.960
41 Loss: 0.080 | Acc: 99.966
42 Loss: 0.050 | Acc: 99.986
43 Loss: 0.116 | Acc: 99.980
44 Loss: 0.049 | Acc: 99.989
45 Loss: 0.076 | Acc: 99.977
46 Loss: 0.063 | Acc: 99.977
47 Loss: 0.055 | Acc: 99.980
48 Loss: 0.040 | Acc: 99.991
49 Loss: 0.052 | Acc: 99.980
50 Loss: 0.041 | Acc: 99.986
51 Loss: 0.070 | Acc: 99.980
52 Loss: 0.051 | Acc: 99.983
53 Loss: 0.056 | Acc: 99.989
54 Loss: 0.070 | Acc: 99.974
55 Loss: 0.109 | Acc: 99.986
56 Loss: 0.039 | Acc: 99.991
57 Loss: 0.054 | Acc: 99.980
58 Loss: 0.094 | Acc: 99.983
59 Loss: 0.050 | Acc: 99.983
MLP trained successfully...
# of Left images:  30000.0
# of Right images:  5000.0
giniRightRatio:  0.0
giniLeftRatio:  0.8333333333333333
impurityDrop:  5.0
giniGain:  -4.142857142857142
lclasses:  [0, 5000, 5000, 5000, 5000, 5000, 5000, 0, 0, 0]
rclasses:  [5000, 0, 0, 0, 0, 0, 0, 0, 0, 0]
noOfLeftClasses:  6
noOfRightClasses:  1
lTrainDict[data].shape:  torch.Size([30000, 16, 24, 24])   lTrainDict[label].shape:  torch.Size([30000])
rTrainDict[data].shape:  torch.Size([5000, 16, 24, 24])   rTrainDict[label].shape:  torch.Size([5000])
RETURNING FROM WORK...
CLASS THRESHOLD REACHED 1 IN RIGHT 1 2 1
DOMINANCE THRESHOLD REACHED IN RIGHT 1.0 0.95 1
nodeId:  6 , imgTensorShape :  torch.Size([30000, 16, 24, 24])
