['options.ckptDir: newDir32_KM', 'options.maxDepth: 6', 'options.cnnLR: 0.001', 'options.mlpLR: 0.001', 'options.cnnEpochs: 100', 'options.mlpEpochs: 60', 'options.cnnOut: 32', 'options.mlpFC1: 516', 'options.mlpFC2: 32']
==> Preparing data..
Files already downloaded and verified
Files already downloaded and verified
len(trainInputDict["data"]):  49000 ,  len(valInputDict["data"]):  1000 ,  len(testInputDict["data"]):  10000
nodeId:  1 , imgTensorShape :  torch.Size([49000, 3, 32, 32])
nodeId: 1 ,  parentId: 0 ,  level: 0 ,  lchildId: -1 ,  rchildId: -1 ,  isLeaf: False ,  leafClass: -1 ,  numClasses: 10 ,  numData: 49000
Running nodeId:  1
0 Train Loss: 181.696 | Train Acc: 37.198 
34 Train Loss: 61.224 | Train Acc: 80.255 
35 Train Loss: 60.305 | Train Acc: 80.476 
36 Train Loss: 59.333 | Train Acc: 81.096 
37 Train Loss: 59.088 | Train Acc: 80.922 
38 Train Loss: 58.211 | Train Acc: 81.396 
39 Train Loss: 57.735 | Train Acc: 81.600 
40 Train Loss: 55.327 | Train Acc: 82.851 
41 Train Loss: 54.910 | Train Acc: 83.078 
42 Train Loss: 54.461 | Train Acc: 83.300 
43 Train Loss: 54.362 | Train Acc: 83.233 
44 Train Loss: 54.020 | Train Acc: 83.404 
45 Train Loss: 53.769 | Train Acc: 83.496 
46 Train Loss: 53.706 | Train Acc: 83.512 
47 Train Loss: 53.341 | Train Acc: 83.727 
48 Train Loss: 53.054 | Train Acc: 83.765 
49 Train Loss: 52.853 | Train Acc: 83.724 
50 Train Loss: 52.494 | Train Acc: 83.961 
51 Train Loss: 52.089 | Train Acc: 84.241 
52 Train Loss: 52.091 | Train Acc: 84.114 
53 Train Loss: 51.778 | Train Acc: 84.259 
54 Train Loss: 51.371 | Train Acc: 84.516 
55 Train Loss: 51.148 | Train Acc: 84.502 
56 Train Loss: 50.848 | Train Acc: 84.596 
57 Train Loss: 50.600 | Train Acc: 84.712 
58 Train Loss: 50.392 | Train Acc: 84.827 
59 Train Loss: 50.083 | Train Acc: 84.961 
60 Train Loss: 49.022 | Train Acc: 85.459 
61 Train Loss: 48.871 | Train Acc: 85.594 
62 Train Loss: 48.792 | Train Acc: 85.704 
63 Train Loss: 48.693 | Train Acc: 85.602 
64 Train Loss: 48.560 | Train Acc: 85.716 
65 Train Loss: 48.492 | Train Acc: 85.771 
66 Train Loss: 48.367 | Train Acc: 85.867 
67 Train Loss: 48.270 | Train Acc: 85.800 
68 Train Loss: 48.135 | Train Acc: 85.904 
69 Train Loss: 48.010 | Train Acc: 85.951 
70 Train Loss: 47.991 | Train Acc: 85.978 
71 Train Loss: 47.850 | Train Acc: 86.071 
72 Train Loss: 47.680 | Train Acc: 86.092 
73 Train Loss: 47.613 | Train Acc: 86.147 
74 Train Loss: 47.534 | Train Acc: 86.014 
75 Train Loss: 47.397 | Train Acc: 86.206 
76 Train Loss: 47.310 | Train Acc: 86.222 
77 Train Loss: 47.216 | Train Acc: 86.218 
78 Train Loss: 47.062 | Train Acc: 86.365 
79 Train Loss: 46.910 | Train Acc: 86.351 
80 Train Loss: 46.485 | Train Acc: 86.678 
81 Train Loss: 46.448 | Train Acc: 86.624 
82 Train Loss: 46.436 | Train Acc: 86.673 
83 Train Loss: 46.374 | Train Acc: 86.596 
84 Train Loss: 46.325 | Train Acc: 86.643 
85 Train Loss: 46.263 | Train Acc: 86.669 
86 Train Loss: 46.238 | Train Acc: 86.633 
87 Train Loss: 46.194 | Train Acc: 86.737 
88 Train Loss: 46.137 | Train Acc: 86.731 
89 Train Loss: 46.137 | Train Acc: 86.722 
90 Train Loss: 46.065 | Train Acc: 86.786 
91 Train Loss: 46.018 | Train Acc: 86.769 
92 Train Loss: 45.970 | Train Acc: 86.820 
93 Train Loss: 45.917 | Train Acc: 86.806 
94 Train Loss: 45.884 | Train Acc: 86.827 
95 Train Loss: 45.858 | Train Acc: 86.865 
96 Train Loss: 45.816 | Train Acc: 86.939 
97 Train Loss: 45.744 | Train Acc: 86.902 
98 Train Loss: 45.676 | Train Acc: 86.886 
99 Train Loss: 45.663 | Train Acc: 86.945 
CNN trained successfully...
image_next_flat.shape :  torch.Size([49000, 25088])
Time Taken by Kmeans is  172.9985055923462
Kmeans completed successfully...
printing expected split from k means
{9: 1, 2: 0, 1: 1, 5: 0, 4: 0, 7: 0, 3: 0, 6: 0, 0: 1, 8: 1}
Printing final_dict items...
{6: 0, 5: 0, 4: 0, 7: 0, 3: 0, 2: 1, 1: 1, 9: 1, 0: 1, 8: 1}
Image Statistics before MLP : L R :  24500 24500
expectedMlpLabels.shape :  torch.Size([49000])
0 Loss: 80.032 | Acc: 82.190
1 Loss: 67.731 | Acc: 85.482
2 Loss: 62.580 | Acc: 86.549
3 Loss: 57.600 | Acc: 87.645
4 Loss: 54.166 | Acc: 88.388
5 Loss: 49.909 | Acc: 89.190
6 Loss: 46.750 | Acc: 90.067
7 Loss: 43.663 | Acc: 90.759
8 Loss: 39.847 | Acc: 91.576
9 Loss: 36.907 | Acc: 92.082
10 Loss: 29.094 | Acc: 93.976
11 Loss: 25.499 | Acc: 94.700
12 Loss: 23.470 | Acc: 95.210
13 Loss: 21.854 | Acc: 95.633
14 Loss: 21.006 | Acc: 95.776
15 Loss: 19.379 | Acc: 96.063
16 Loss: 17.270 | Acc: 96.604
17 Loss: 16.638 | Acc: 96.686
18 Loss: 15.989 | Acc: 96.794
19 Loss: 15.219 | Acc: 96.984
20 Loss: 11.656 | Acc: 97.778
21 Loss: 10.541 | Acc: 98.033
22 Loss: 10.155 | Acc: 98.180
23 Loss: 9.323 | Acc: 98.280
24 Loss: 9.380 | Acc: 98.296
25 Loss: 8.852 | Acc: 98.359
26 Loss: 8.340 | Acc: 98.465
27 Loss: 7.767 | Acc: 98.524
28 Loss: 7.492 | Acc: 98.637
29 Loss: 7.369 | Acc: 98.643
30 Loss: 6.608 | Acc: 98.843
31 Loss: 5.612 | Acc: 99.041
32 Loss: 5.809 | Acc: 98.951
33 Loss: 5.703 | Acc: 98.986
34 Loss: 5.641 | Acc: 99.049
35 Loss: 5.226 | Acc: 99.076
36 Loss: 4.950 | Acc: 99.137
37 Loss: 5.389 | Acc: 99.061
38 Loss: 4.822 | Acc: 99.124
39 Loss: 4.904 | Acc: 99.116
40 Loss: 4.521 | Acc: 99.243
41 Loss: 4.560 | Acc: 99.227
42 Loss: 4.402 | Acc: 99.204
43 Loss: 4.298 | Acc: 99.257
44 Loss: 4.426 | Acc: 99.218
45 Loss: 4.245 | Acc: 99.261
46 Loss: 4.205 | Acc: 99.237
47 Loss: 4.322 | Acc: 99.247
48 Loss: 4.021 | Acc: 99.302
49 Loss: 4.049 | Acc: 99.294
50 Loss: 3.712 | Acc: 99.353
51 Loss: 3.896 | Acc: 99.320
52 Loss: 3.603 | Acc: 99.351
53 Loss: 4.097 | Acc: 99.314
54 Loss: 4.126 | Acc: 99.320
55 Loss: 3.641 | Acc: 99.404
56 Loss: 3.854 | Acc: 99.373
57 Loss: 3.727 | Acc: 99.367
58 Loss: 3.910 | Acc: 99.341
59 Loss: 3.821 | Acc: 99.359
MLP trained successfully...
