==> Preparing data..
Files already downloaded and verified
Files already downloaded and verified
len(trainInputDict["data"]):  50000 ,  len(valInputDict["data"]):  0 ,  len(testInputDict["data"]):  10000
nodeId:  1 , imgTensorShape :  torch.Size([50000, 3, 32, 32])
nodeId: 1 ,  parentId: 0 ,  level: 0 ,  lchildId: -1 ,  rchildId: -1 ,  isLeaf: False ,  leafClass: -1 ,  numClasses: 10 ,  numData: 50000
Running nodeId:  1
0 Train Loss: 185.904 | Train Acc: 34.458
64 Train Loss: 80.249 | Train Acc: 72.910
65 Train Loss: 80.152 | Train Acc: 72.986
66 Train Loss: 80.086 | Train Acc: 73.022
67 Train Loss: 80.062 | Train Acc: 73.004
68 Train Loss: 80.030 | Train Acc: 72.956
69 Train Loss: 79.871 | Train Acc: 73.140
70 Train Loss: 79.804 | Train Acc: 73.104
71 Train Loss: 79.758 | Train Acc: 73.184
72 Train Loss: 79.683 | Train Acc: 73.172
73 Train Loss: 79.571 | Train Acc: 73.252
74 Train Loss: 79.526 | Train Acc: 73.186
75 Train Loss: 79.471 | Train Acc: 73.284
76 Train Loss: 79.345 | Train Acc: 73.268
77 Train Loss: 79.304 | Train Acc: 73.366
78 Train Loss: 79.234 | Train Acc: 73.266
79 Train Loss: 79.205 | Train Acc: 73.320
80 Train Loss: 78.831 | Train Acc: 73.504
81 Train Loss: 78.778 | Train Acc: 73.508
82 Train Loss: 78.751 | Train Acc: 73.412
83 Train Loss: 78.735 | Train Acc: 73.558
84 Train Loss: 78.674 | Train Acc: 73.536
85 Train Loss: 78.648 | Train Acc: 73.448
86 Train Loss: 78.617 | Train Acc: 73.578
87 Train Loss: 78.627 | Train Acc: 73.590
88 Train Loss: 78.589 | Train Acc: 73.592
89 Train Loss: 78.563 | Train Acc: 73.508
90 Train Loss: 78.520 | Train Acc: 73.540
91 Train Loss: 78.526 | Train Acc: 73.610
92 Train Loss: 78.472 | Train Acc: 73.556
93 Train Loss: 78.431 | Train Acc: 73.576
94 Train Loss: 78.390 | Train Acc: 73.656
95 Train Loss: 78.391 | Train Acc: 73.614
96 Train Loss: 78.347 | Train Acc: 73.648
97 Train Loss: 78.295 | Train Acc: 73.624
98 Train Loss: 78.318 | Train Acc: 73.678
99 Train Loss: 78.256 | Train Acc: 73.738
CNN trained successfully...
image_next_flat.shape :  torch.Size([50000, 12544])
printing expected split from k means
{6: 0, 9: 0, 4: 0, 1: 0, 2: 0, 7: 0, 3: 0, 5: 0, 0: 1, 8: 1}
Printing final_dict items...
{6: 0, 9: 0, 4: 0, 1: 0, 2: 0, 7: 0, 3: 0, 5: 0, 0: 1, 8: 1}
Image Statistics : L R :  40000 10000
expectedMlpLabels.shape :  torch.Size([50000])
0 Loss: 30.693 | Acc: 82.194
1 Loss: 24.617 | Acc: 86.222
2 Loss: 22.545 | Acc: 87.508
3 Loss: 20.447 | Acc: 88.672
4 Loss: 18.496 | Acc: 89.620
5 Loss: 17.080 | Acc: 90.108
6 Loss: 15.380 | Acc: 90.880
7 Loss: 14.276 | Acc: 91.508
8 Loss: 13.012 | Acc: 92.412
9 Loss: 12.287 | Acc: 92.798
10 Loss: 9.161 | Acc: 94.642
11 Loss: 8.488 | Acc: 95.170
12 Loss: 7.587 | Acc: 95.820
13 Loss: 7.217 | Acc: 95.982
14 Loss: 6.865 | Acc: 96.148
15 Loss: 6.356 | Acc: 96.350
16 Loss: 6.103 | Acc: 96.630
17 Loss: 5.783 | Acc: 96.860
18 Loss: 5.188 | Acc: 97.172
19 Loss: 4.891 | Acc: 97.314
20 Loss: 4.002 | Acc: 97.876
21 Loss: 3.655 | Acc: 98.160
22 Loss: 3.630 | Acc: 98.050
23 Loss: 3.170 | Acc: 98.278
24 Loss: 3.327 | Acc: 98.276
25 Loss: 2.922 | Acc: 98.410
26 Loss: 3.010 | Acc: 98.416
27 Loss: 2.867 | Acc: 98.428
28 Loss: 2.718 | Acc: 98.570
29 Loss: 2.601 | Acc: 98.598
30 Loss: 2.464 | Acc: 98.684
31 Loss: 2.208 | Acc: 98.806
32 Loss: 2.102 | Acc: 98.842
33 Loss: 1.980 | Acc: 98.936
34 Loss: 2.102 | Acc: 98.948
35 Loss: 1.999 | Acc: 98.980
36 Loss: 1.943 | Acc: 98.978
37 Loss: 1.932 | Acc: 98.988
38 Loss: 1.864 | Acc: 99.038
39 Loss: 1.821 | Acc: 99.066
40 Loss: 1.688 | Acc: 99.144
41 Loss: 1.534 | Acc: 99.154
42 Loss: 1.635 | Acc: 99.140
43 Loss: 1.573 | Acc: 99.172
44 Loss: 1.565 | Acc: 99.184
45 Loss: 1.631 | Acc: 99.218
46 Loss: 1.524 | Acc: 99.210
47 Loss: 1.608 | Acc: 99.194
48 Loss: 1.554 | Acc: 99.198
49 Loss: 1.539 | Acc: 99.220
50 Loss: 1.360 | Acc: 99.242
51 Loss: 1.551 | Acc: 99.214
52 Loss: 1.481 | Acc: 99.232
53 Loss: 1.455 | Acc: 99.226
54 Loss: 1.557 | Acc: 99.220
55 Loss: 1.410 | Acc: 99.252
56 Loss: 1.385 | Acc: 99.276
57 Loss: 1.341 | Acc: 99.304
58 Loss: 1.420 | Acc: 99.266
59 Loss: 1.469 | Acc: 99.250
MLP trained successfully...
# of Left images:  40000.0
# of Right images:  10000.0
giniRightRatio:  0.5
giniLeftRatio:  0.875
impurityDrop:  2.0
giniGain:  -1.1
lclasses:  [0, 5000, 5000, 5000, 5000, 5000, 5000, 5000, 0, 5000]
rclasses:  [5000, 0, 0, 0, 0, 0, 0, 0, 5000, 0]
noOfLeftClasses:  8
noOfRightClasses:  2
lTrainDict[data].shape:  torch.Size([40000, 16, 28, 28])   lTrainDict[label].shape:  torch.Size([40000])
rTrainDict[data].shape:  torch.Size([10000, 16, 28, 28])   rTrainDict[label].shape:  torch.Size([10000])
RETURNING FROM WORK...
nodeId:  2 , imgTensorShape :  torch.Size([40000, 16, 28, 28])
nodeId: 2 ,  parentId: 1 ,  level: 1 ,  lchildId: -1 ,  rchildId: -1 ,  isLeaf: False ,  leafClass: -1 ,  numClasses: 8 ,  numData: 40000
nodeId:  3 , imgTensorShape :  torch.Size([10000, 16, 28, 28])
nodeId: 3 ,  parentId: 1 ,  level: 1 ,  lchildId: -1 ,  rchildId: -1 ,  isLeaf: False ,  leafClass: -1 ,  numClasses: 2 ,  numData: 10000
Running nodeId:  2
0 Train Loss: 146.737 | Train Acc: 45.405
1 Train Loss: 120.785 | Train Acc: 56.023
2 Train Loss: 109.719 | Train Acc: 59.807
3 Train Loss: 103.797 | Train Acc: 62.235
4 Train Loss: 99.237 | Train Acc: 64.067
5 Train Loss: 96.558 | Train Acc: 64.968
6 Train Loss: 94.150 | Train Acc: 65.800
7 Train Loss: 91.521 | Train Acc: 66.995
8 Train Loss: 90.174 | Train Acc: 67.420
9 Train Loss: 88.877 | Train Acc: 67.983
10 Train Loss: 87.140 | Train Acc: 68.595
11 Train Loss: 85.428 | Train Acc: 69.360
12 Train Loss: 84.127 | Train Acc: 69.767
13 Train Loss: 82.707 | Train Acc: 70.267
14 Train Loss: 82.171 | Train Acc: 70.453
15 Train Loss: 81.237 | Train Acc: 71.025
16 Train Loss: 79.242 | Train Acc: 71.730
17 Train Loss: 78.599 | Train Acc: 72.000
18 Train Loss: 77.597 | Train Acc: 72.263
19 Train Loss: 76.855 | Train Acc: 72.475
20 Train Loss: 72.499 | Train Acc: 74.460
21 Train Loss: 71.970 | Train Acc: 74.565
22 Train Loss: 71.563 | Train Acc: 74.707
23 Train Loss: 71.138 | Train Acc: 74.780
24 Train Loss: 70.567 | Train Acc: 75.017
25 Train Loss: 70.227 | Train Acc: 75.252
26 Train Loss: 69.827 | Train Acc: 75.293
27 Train Loss: 69.349 | Train Acc: 75.565
28 Train Loss: 68.989 | Train Acc: 75.715
29 Train Loss: 68.488 | Train Acc: 75.903
30 Train Loss: 68.294 | Train Acc: 75.983
31 Train Loss: 67.682 | Train Acc: 75.847
32 Train Loss: 67.081 | Train Acc: 76.483
33 Train Loss: 66.853 | Train Acc: 76.457
34 Train Loss: 66.382 | Train Acc: 76.662
35 Train Loss: 66.198 | Train Acc: 76.590
36 Train Loss: 65.482 | Train Acc: 76.945
37 Train Loss: 65.148 | Train Acc: 77.180
38 Train Loss: 64.595 | Train Acc: 77.382
39 Train Loss: 64.253 | Train Acc: 77.500
40 Train Loss: 62.637 | Train Acc: 78.240
41 Train Loss: 62.293 | Train Acc: 78.475
42 Train Loss: 62.049 | Train Acc: 78.567
43 Train Loss: 61.803 | Train Acc: 78.638
44 Train Loss: 61.769 | Train Acc: 78.722
45 Train Loss: 61.528 | Train Acc: 78.713
46 Train Loss: 61.408 | Train Acc: 78.850
47 Train Loss: 61.190 | Train Acc: 78.993
48 Train Loss: 61.063 | Train Acc: 79.047
49 Train Loss: 60.840 | Train Acc: 78.957
50 Train Loss: 60.742 | Train Acc: 78.980
51 Train Loss: 60.526 | Train Acc: 79.145
52 Train Loss: 60.347 | Train Acc: 79.160
53 Train Loss: 60.322 | Train Acc: 79.263
54 Train Loss: 60.089 | Train Acc: 79.310
55 Train Loss: 59.823 | Train Acc: 79.522
56 Train Loss: 59.665 | Train Acc: 79.410
57 Train Loss: 59.509 | Train Acc: 79.468
58 Train Loss: 59.431 | Train Acc: 79.593
59 Train Loss: 59.156 | Train Acc: 79.632
60 Train Loss: 58.389 | Train Acc: 80.080
61 Train Loss: 58.262 | Train Acc: 80.195
62 Train Loss: 58.182 | Train Acc: 80.265
63 Train Loss: 58.219 | Train Acc: 80.100
64 Train Loss: 58.054 | Train Acc: 80.255
65 Train Loss: 57.990 | Train Acc: 80.347
66 Train Loss: 57.937 | Train Acc: 80.252
67 Train Loss: 57.814 | Train Acc: 80.360
68 Train Loss: 57.759 | Train Acc: 80.323
69 Train Loss: 57.690 | Train Acc: 80.430
70 Train Loss: 57.666 | Train Acc: 80.308
71 Train Loss: 57.567 | Train Acc: 80.358
72 Train Loss: 57.505 | Train Acc: 80.450
73 Train Loss: 57.437 | Train Acc: 80.528
74 Train Loss: 57.347 | Train Acc: 80.510
75 Train Loss: 57.372 | Train Acc: 80.455
76 Train Loss: 57.243 | Train Acc: 80.612
77 Train Loss: 57.138 | Train Acc: 80.677
78 Train Loss: 57.077 | Train Acc: 80.595
79 Train Loss: 56.983 | Train Acc: 80.612
80 Train Loss: 56.647 | Train Acc: 80.860
81 Train Loss: 56.600 | Train Acc: 80.895
82 Train Loss: 56.594 | Train Acc: 80.942
83 Train Loss: 56.566 | Train Acc: 80.948
84 Train Loss: 56.514 | Train Acc: 80.825
85 Train Loss: 56.487 | Train Acc: 80.922
86 Train Loss: 56.456 | Train Acc: 80.960
87 Train Loss: 56.429 | Train Acc: 80.980
88 Train Loss: 56.396 | Train Acc: 81.005
89 Train Loss: 56.396 | Train Acc: 80.995
90 Train Loss: 56.340 | Train Acc: 80.990
91 Train Loss: 56.345 | Train Acc: 81.007
92 Train Loss: 56.283 | Train Acc: 81.055
93 Train Loss: 56.256 | Train Acc: 80.963
94 Train Loss: 56.230 | Train Acc: 80.983
95 Train Loss: 56.181 | Train Acc: 81.022
96 Train Loss: 56.176 | Train Acc: 80.993
97 Train Loss: 56.138 | Train Acc: 81.028
98 Train Loss: 56.107 | Train Acc: 81.093
99 Train Loss: 56.073 | Train Acc: 81.052
CNN trained successfully...
image_next_flat.shape :  torch.Size([40000, 9216])
printing expected split from k means
{7: 0, 0: 0, 6: 0, 1: 1, 3: 1, 2: 1, 4: 1, 5: 1}
Printing final_dict items...
{7: 0, 0: 0, 6: 0, 1: 1, 3: 1, 2: 1, 4: 1, 5: 1}
Image Statistics : L R :  15000 25000
expectedMlpLabels.shape :  torch.Size([40000])
0 Loss: 53.383 | Acc: 84.780
1 Loss: 41.437 | Acc: 88.765
2 Loss: 38.495 | Acc: 89.630
3 Loss: 35.145 | Acc: 90.442
4 Loss: 32.206 | Acc: 91.320
5 Loss: 30.066 | Acc: 91.780
6 Loss: 27.467 | Acc: 92.543
7 Loss: 26.472 | Acc: 92.847
8 Loss: 23.671 | Acc: 93.588
9 Loss: 21.474 | Acc: 94.198
10 Loss: 15.877 | Acc: 95.760
11 Loss: 13.494 | Acc: 96.362
12 Loss: 11.879 | Acc: 96.875
13 Loss: 11.011 | Acc: 97.195
14 Loss: 9.338 | Acc: 97.573
15 Loss: 8.573 | Acc: 97.808
16 Loss: 7.888 | Acc: 97.957
17 Loss: 7.325 | Acc: 98.150
18 Loss: 6.551 | Acc: 98.315
19 Loss: 6.512 | Acc: 98.362
20 Loss: 3.810 | Acc: 99.157
21 Loss: 3.310 | Acc: 99.190
22 Loss: 3.237 | Acc: 99.215
23 Loss: 3.215 | Acc: 99.302
24 Loss: 2.886 | Acc: 99.358
25 Loss: 2.647 | Acc: 99.390
26 Loss: 2.395 | Acc: 99.483
27 Loss: 2.761 | Acc: 99.343
28 Loss: 2.334 | Acc: 99.440
29 Loss: 2.043 | Acc: 99.480
30 Loss: 1.938 | Acc: 99.547
31 Loss: 1.585 | Acc: 99.635
32 Loss: 1.255 | Acc: 99.698
33 Loss: 1.348 | Acc: 99.715
34 Loss: 1.303 | Acc: 99.670
35 Loss: 1.319 | Acc: 99.677
36 Loss: 1.169 | Acc: 99.735
37 Loss: 1.201 | Acc: 99.740
38 Loss: 1.148 | Acc: 99.733
39 Loss: 1.393 | Acc: 99.715
40 Loss: 1.195 | Acc: 99.745
41 Loss: 1.072 | Acc: 99.750
42 Loss: 1.220 | Acc: 99.765
43 Loss: 1.004 | Acc: 99.782
44 Loss: 0.831 | Acc: 99.810
45 Loss: 0.974 | Acc: 99.770
46 Loss: 0.801 | Acc: 99.830
47 Loss: 0.722 | Acc: 99.862
48 Loss: 0.931 | Acc: 99.802
49 Loss: 0.985 | Acc: 99.782
50 Loss: 0.827 | Acc: 99.812
51 Loss: 0.899 | Acc: 99.823
52 Loss: 0.794 | Acc: 99.808
53 Loss: 0.756 | Acc: 99.838
54 Loss: 0.848 | Acc: 99.812
55 Loss: 0.830 | Acc: 99.838
56 Loss: 0.871 | Acc: 99.835
57 Loss: 0.805 | Acc: 99.840
58 Loss: 0.819 | Acc: 99.825
59 Loss: 0.788 | Acc: 99.805
MLP trained successfully...
# of Left images:  15000.0
# of Right images:  25000.0
giniRightRatio:  0.8000000000000002
giniLeftRatio:  0.6666666666666667
impurityDrop:  0.7200000000000001
giniGain:  0.15499999999999992
lclasses:  [5000, 0, 0, 0, 0, 0, 5000, 5000, 0, 0]
rclasses:  [0, 5000, 5000, 5000, 5000, 5000, 0, 0, 0, 0]
noOfLeftClasses:  3
noOfRightClasses:  5
lTrainDict[data].shape:  torch.Size([15000, 16, 24, 24])   lTrainDict[label].shape:  torch.Size([15000])
rTrainDict[data].shape:  torch.Size([25000, 16, 24, 24])   rTrainDict[label].shape:  torch.Size([25000])
RETURNING FROM WORK...
nodeId:  4 , imgTensorShape :  torch.Size([15000, 16, 24, 24])
nodeId: 4 ,  parentId: 2 ,  level: 2 ,  lchildId: -1 ,  rchildId: -1 ,  isLeaf: False ,  leafClass: -1 ,  numClasses: 3 ,  numData: 15000
nodeId:  5 , imgTensorShape :  torch.Size([25000, 16, 24, 24])
nodeId: 5 ,  parentId: 2 ,  level: 2 ,  lchildId: -1 ,  rchildId: -1 ,  isLeaf: False ,  leafClass: -1 ,  numClasses: 5 ,  numData: 25000
Running nodeId:  3
0 Train Loss: 49.759 | Train Acc: 76.120
1 Train Loss: 37.210 | Train Acc: 83.530
2 Train Loss: 33.577 | Train Acc: 85.760
3 Train Loss: 31.184 | Train Acc: 86.800
4 Train Loss: 29.109 | Train Acc: 87.840
5 Train Loss: 26.928 | Train Acc: 88.900
6 Train Loss: 25.041 | Train Acc: 89.910
7 Train Loss: 23.467 | Train Acc: 90.740
8 Train Loss: 22.795 | Train Acc: 90.930
9 Train Loss: 21.436 | Train Acc: 91.380
10 Train Loss: 19.997 | Train Acc: 92.070
11 Train Loss: 18.752 | Train Acc: 92.820
12 Train Loss: 18.087 | Train Acc: 93.170
13 Train Loss: 17.259 | Train Acc: 93.220
14 Train Loss: 16.656 | Train Acc: 93.700
15 Train Loss: 15.550 | Train Acc: 94.120
16 Train Loss: 14.371 | Train Acc: 94.600
17 Train Loss: 13.937 | Train Acc: 94.950
18 Train Loss: 14.177 | Train Acc: 94.400
19 Train Loss: 12.303 | Train Acc: 95.540
20 Train Loss: 10.532 | Train Acc: 96.540
21 Train Loss: 10.059 | Train Acc: 96.790
22 Train Loss: 9.709 | Train Acc: 97.000
23 Train Loss: 9.418 | Train Acc: 97.130
24 Train Loss: 9.216 | Train Acc: 97.140
25 Train Loss: 8.937 | Train Acc: 97.230
26 Train Loss: 9.042 | Train Acc: 97.200
27 Train Loss: 8.768 | Train Acc: 97.280
28 Train Loss: 8.534 | Train Acc: 97.310
29 Train Loss: 7.990 | Train Acc: 97.820
30 Train Loss: 7.816 | Train Acc: 97.840
31 Train Loss: 7.665 | Train Acc: 97.810
32 Train Loss: 7.492 | Train Acc: 97.840
33 Train Loss: 7.342 | Train Acc: 97.910
34 Train Loss: 7.230 | Train Acc: 97.940
35 Train Loss: 6.955 | Train Acc: 98.100
36 Train Loss: 6.806 | Train Acc: 98.200
37 Train Loss: 6.546 | Train Acc: 98.260
38 Train Loss: 6.269 | Train Acc: 98.510
39 Train Loss: 6.021 | Train Acc: 98.600
40 Train Loss: 5.424 | Train Acc: 98.910
41 Train Loss: 5.314 | Train Acc: 98.890
42 Train Loss: 5.215 | Train Acc: 99.010
43 Train Loss: 5.236 | Train Acc: 98.930
44 Train Loss: 5.156 | Train Acc: 99.050
45 Train Loss: 5.035 | Train Acc: 99.090
46 Train Loss: 4.967 | Train Acc: 99.100
47 Train Loss: 4.991 | Train Acc: 99.010
48 Train Loss: 4.865 | Train Acc: 99.140
49 Train Loss: 4.856 | Train Acc: 99.080
50 Train Loss: 4.744 | Train Acc: 99.160
51 Train Loss: 4.649 | Train Acc: 99.150
52 Train Loss: 4.624 | Train Acc: 99.270
53 Train Loss: 4.537 | Train Acc: 99.200
54 Train Loss: 4.443 | Train Acc: 99.340
55 Train Loss: 4.470 | Train Acc: 99.290
56 Train Loss: 4.396 | Train Acc: 99.280
57 Train Loss: 4.281 | Train Acc: 99.280
58 Train Loss: 4.213 | Train Acc: 99.310
59 Train Loss: 4.167 | Train Acc: 99.390
60 Train Loss: 3.929 | Train Acc: 99.420
61 Train Loss: 3.878 | Train Acc: 99.500
62 Train Loss: 3.868 | Train Acc: 99.500
63 Train Loss: 3.842 | Train Acc: 99.480
64 Train Loss: 3.838 | Train Acc: 99.490
65 Train Loss: 3.787 | Train Acc: 99.510
66 Train Loss: 3.791 | Train Acc: 99.500
67 Train Loss: 3.732 | Train Acc: 99.550
68 Train Loss: 3.711 | Train Acc: 99.550
69 Train Loss: 3.710 | Train Acc: 99.500
70 Train Loss: 3.690 | Train Acc: 99.550
71 Train Loss: 3.650 | Train Acc: 99.540
72 Train Loss: 3.607 | Train Acc: 99.550
73 Train Loss: 3.604 | Train Acc: 99.550
74 Train Loss: 3.582 | Train Acc: 99.530
75 Train Loss: 3.551 | Train Acc: 99.580
76 Train Loss: 3.531 | Train Acc: 99.610
77 Train Loss: 3.497 | Train Acc: 99.580
78 Train Loss: 3.476 | Train Acc: 99.590
79 Train Loss: 3.443 | Train Acc: 99.600
80 Train Loss: 3.346 | Train Acc: 99.640
81 Train Loss: 3.338 | Train Acc: 99.620
82 Train Loss: 3.339 | Train Acc: 99.630
83 Train Loss: 3.317 | Train Acc: 99.610
84 Train Loss: 3.317 | Train Acc: 99.610
85 Train Loss: 3.293 | Train Acc: 99.650
86 Train Loss: 3.295 | Train Acc: 99.620
87 Train Loss: 3.281 | Train Acc: 99.650
88 Train Loss: 3.273 | Train Acc: 99.630
89 Train Loss: 3.249 | Train Acc: 99.630
90 Train Loss: 3.248 | Train Acc: 99.610
91 Train Loss: 3.253 | Train Acc: 99.650
92 Train Loss: 3.228 | Train Acc: 99.660
93 Train Loss: 3.219 | Train Acc: 99.640
94 Train Loss: 3.220 | Train Acc: 99.620
95 Train Loss: 3.222 | Train Acc: 99.620
96 Train Loss: 3.192 | Train Acc: 99.640
97 Train Loss: 3.188 | Train Acc: 99.640
98 Train Loss: 3.173 | Train Acc: 99.660
99 Train Loss: 3.168 | Train Acc: 99.660
CNN trained successfully...
image_next_flat.shape :  torch.Size([10000, 9216])
printing expected split from k means
{1: 1, 0: 0}
Printing final_dict items...
{1: 1, 0: 0}
Image Statistics : L R :  5000 5000
expectedMlpLabels.shape :  torch.Size([10000])
0 Loss: 75.591 | Acc: 83.250
1 Loss: 47.725 | Acc: 90.350
2 Loss: 39.182 | Acc: 92.170
3 Loss: 33.451 | Acc: 93.420
4 Loss: 26.511 | Acc: 94.920
5 Loss: 22.623 | Acc: 95.580
6 Loss: 18.463 | Acc: 96.550
7 Loss: 15.228 | Acc: 97.190
8 Loss: 13.391 | Acc: 97.450
9 Loss: 12.176 | Acc: 97.720
10 Loss: 5.378 | Acc: 99.040
11 Loss: 2.958 | Acc: 99.480
12 Loss: 2.934 | Acc: 99.490
13 Loss: 2.667 | Acc: 99.460
14 Loss: 2.286 | Acc: 99.590
15 Loss: 2.155 | Acc: 99.650
16 Loss: 3.387 | Acc: 99.350
17 Loss: 1.969 | Acc: 99.660
18 Loss: 3.247 | Acc: 99.410
19 Loss: 1.869 | Acc: 99.660
20 Loss: 0.978 | Acc: 99.830
21 Loss: 0.606 | Acc: 99.900
22 Loss: 0.302 | Acc: 99.930
23 Loss: 0.476 | Acc: 99.940
24 Loss: 0.497 | Acc: 99.900
25 Loss: 0.353 | Acc: 99.930
26 Loss: 0.303 | Acc: 99.940
27 Loss: 0.668 | Acc: 99.920
28 Loss: 0.535 | Acc: 99.920
29 Loss: 0.419 | Acc: 99.940
30 Loss: 0.488 | Acc: 99.910
31 Loss: 0.097 | Acc: 100.000
32 Loss: 0.540 | Acc: 99.940
33 Loss: 0.120 | Acc: 99.990
34 Loss: 0.104 | Acc: 99.980
35 Loss: 0.195 | Acc: 99.970
36 Loss: 0.060 | Acc: 100.000
37 Loss: 0.102 | Acc: 99.980
38 Loss: 0.314 | Acc: 99.960
39 Loss: 0.113 | Acc: 99.990
40 Loss: 0.151 | Acc: 99.970
41 Loss: 0.058 | Acc: 99.990
42 Loss: 0.170 | Acc: 99.990
43 Loss: 0.045 | Acc: 99.990
44 Loss: 0.076 | Acc: 99.990
45 Loss: 0.144 | Acc: 99.990
46 Loss: 0.548 | Acc: 99.960
47 Loss: 0.260 | Acc: 99.970
48 Loss: 0.109 | Acc: 99.980
49 Loss: 0.134 | Acc: 99.970
50 Loss: 0.163 | Acc: 99.950
51 Loss: 0.030 | Acc: 100.000
52 Loss: 0.359 | Acc: 99.970
53 Loss: 0.153 | Acc: 99.970
54 Loss: 0.239 | Acc: 99.980
55 Loss: 0.121 | Acc: 99.980
56 Loss: 0.075 | Acc: 99.980
57 Loss: 0.111 | Acc: 99.970
58 Loss: 0.048 | Acc: 99.990
59 Loss: 0.049 | Acc: 99.990
MLP trained successfully...
# of Left images:  5000.0
# of Right images:  5000.0
giniRightRatio:  0.0
giniLeftRatio:  0.0
impurityDrop:  0.0
giniGain:  0.5
lclasses:  [5000, 0, 0, 0, 0, 0, 0, 0, 0, 0]
rclasses:  [0, 5000, 0, 0, 0, 0, 0, 0, 0, 0]
noOfLeftClasses:  1
noOfRightClasses:  1
lTrainDict[data].shape:  torch.Size([5000, 16, 24, 24])   lTrainDict[label].shape:  torch.Size([5000])
rTrainDict[data].shape:  torch.Size([5000, 16, 24, 24])   rTrainDict[label].shape:  torch.Size([5000])
RETURNING FROM WORK...
CLASS THRESHOLD REACHED 1 IN LEFT 1 2 0
CLASS THRESHOLD REACHED 1 IN RIGHT 1 2 8
DOMINANCE THRESHOLD REACHED IN LEFT 1.0 0.95 0
DOMINANCE THRESHOLD REACHED IN RIGHT 1.0 0.95 8
nodeId:  6 , imgTensorShape :  torch.Size([5000, 16, 24, 24])
