['options.ckptDir: cnn16levelsnewDir_KM', 'options.maxDepth: 6', 'options.cnnLR: 0.001', 'options.mlpLR: 0.001', 'options.cnnEpochs: 100', 'options.mlpEpochs: 60', 'options.cnnOut: 16', 'options.mlpFC1: 516', 'options.mlpFC2: 16']
==> Preparing data..
Files already downloaded and verified
Files already downloaded and verified
len(trainInputDict["data"]):  49000 ,  len(valInputDict["data"]):  1000 ,  len(testInputDict["data"]):  10000
nodeId:  1 , imgTensorShape :  torch.Size([49000, 3, 32, 32])
nodeId: 1 ,  parentId: 0 ,  level: 0 ,  lchildId: -1 ,  rchildId: -1 ,  isLeaf: False ,  leafClass: -1 ,  numClasses: 10 ,  numData: 49000
Running nodeId:  1
0 Train Loss: 177.956 | Train Acc: 37.506 
28 Train Loss: 88.968 | Train Acc: 69.524 
29 Train Loss: 88.610 | Train Acc: 69.608 
30 Train Loss: 88.114 | Train Acc: 69.902 
31 Train Loss: 87.722 | Train Acc: 70.104 
32 Train Loss: 87.169 | Train Acc: 70.116 
33 Train Loss: 86.493 | Train Acc: 70.280 
34 Train Loss: 86.249 | Train Acc: 70.476 
35 Train Loss: 85.617 | Train Acc: 70.753 
36 Train Loss: 85.302 | Train Acc: 70.957 
37 Train Loss: 84.776 | Train Acc: 71.186 
38 Train Loss: 84.499 | Train Acc: 71.284 
39 Train Loss: 83.934 | Train Acc: 71.312 
40 Train Loss: 82.320 | Train Acc: 71.996 
41 Train Loss: 81.999 | Train Acc: 72.224 
42 Train Loss: 81.669 | Train Acc: 72.347 
43 Train Loss: 81.580 | Train Acc: 72.437 
44 Train Loss: 81.344 | Train Acc: 72.520 
45 Train Loss: 81.283 | Train Acc: 72.429 
46 Train Loss: 81.186 | Train Acc: 72.631 
47 Train Loss: 81.020 | Train Acc: 72.508 
48 Train Loss: 80.742 | Train Acc: 72.682 
49 Train Loss: 80.627 | Train Acc: 72.751 
50 Train Loss: 80.462 | Train Acc: 72.855 
51 Train Loss: 80.187 | Train Acc: 73.000 
52 Train Loss: 80.194 | Train Acc: 72.910 
53 Train Loss: 80.012 | Train Acc: 72.957 
54 Train Loss: 79.738 | Train Acc: 73.037 
55 Train Loss: 79.447 | Train Acc: 73.200 
56 Train Loss: 79.390 | Train Acc: 73.245 
57 Train Loss: 79.152 | Train Acc: 73.324 
58 Train Loss: 79.075 | Train Acc: 73.161 
59 Train Loss: 78.819 | Train Acc: 73.376 
60 Train Loss: 78.056 | Train Acc: 73.741 
61 Train Loss: 78.025 | Train Acc: 73.908 
62 Train Loss: 77.882 | Train Acc: 73.888 
63 Train Loss: 77.874 | Train Acc: 73.851 
64 Train Loss: 77.801 | Train Acc: 73.849 
65 Train Loss: 77.711 | Train Acc: 73.859 
66 Train Loss: 77.614 | Train Acc: 73.935 
67 Train Loss: 77.616 | Train Acc: 73.888 
68 Train Loss: 77.543 | Train Acc: 73.929 
69 Train Loss: 77.411 | Train Acc: 74.065 
70 Train Loss: 77.398 | Train Acc: 74.059 
71 Train Loss: 77.324 | Train Acc: 74.027 
72 Train Loss: 77.247 | Train Acc: 74.002 
73 Train Loss: 77.214 | Train Acc: 74.114 
74 Train Loss: 77.100 | Train Acc: 74.133 
75 Train Loss: 77.033 | Train Acc: 74.214 
76 Train Loss: 77.028 | Train Acc: 74.176 
77 Train Loss: 76.922 | Train Acc: 74.114 
78 Train Loss: 76.770 | Train Acc: 74.190 
79 Train Loss: 76.740 | Train Acc: 74.276 
80 Train Loss: 76.404 | Train Acc: 74.416 
81 Train Loss: 76.379 | Train Acc: 74.408 
82 Train Loss: 76.358 | Train Acc: 74.402 
83 Train Loss: 76.324 | Train Acc: 74.418 
84 Train Loss: 76.298 | Train Acc: 74.480 
85 Train Loss: 76.261 | Train Acc: 74.506 
86 Train Loss: 76.250 | Train Acc: 74.429 
87 Train Loss: 76.233 | Train Acc: 74.498 
88 Train Loss: 76.177 | Train Acc: 74.527 
89 Train Loss: 76.203 | Train Acc: 74.390 
90 Train Loss: 76.134 | Train Acc: 74.514 
91 Train Loss: 76.109 | Train Acc: 74.484 
92 Train Loss: 76.074 | Train Acc: 74.465 
93 Train Loss: 76.065 | Train Acc: 74.535 
94 Train Loss: 76.007 | Train Acc: 74.518 
95 Train Loss: 75.997 | Train Acc: 74.531 
96 Train Loss: 75.989 | Train Acc: 74.531 
97 Train Loss: 75.932 | Train Acc: 74.518 
98 Train Loss: 75.886 | Train Acc: 74.629 
99 Train Loss: 75.880 | Train Acc: 74.588 
CNN trained successfully...
image_next_flat.shape :  torch.Size([49000, 12544])
Time Taken by Kmeans is  3.99812912940979
Kmeans completed successfully...
printing expected split from k means
{8: 0, 5: 1, 9: 0, 2: 1, 4: 1, 0: 0, 1: 0, 7: 1, 6: 1, 3: 1}
Printing final_dict items...
{8: 0, 5: 1, 9: 0, 2: 1, 4: 1, 0: 0, 1: 0, 7: 1, 6: 1, 3: 1}
Image Statistics before MLP : L R :  19600 29400
expectedMlpLabels.shape :  torch.Size([49000])
0 Loss: 47.801 | Acc: 87.710
1 Loss: 38.901 | Acc: 90.171
2 Loss: 36.047 | Acc: 90.988
3 Loss: 33.812 | Acc: 91.696
4 Loss: 31.944 | Acc: 92.004
5 Loss: 29.703 | Acc: 92.492
6 Loss: 28.107 | Acc: 92.992
7 Loss: 27.154 | Acc: 93.288
8 Loss: 25.400 | Acc: 93.512
9 Loss: 24.407 | Acc: 93.873
10 Loss: 19.597 | Acc: 94.971
11 Loss: 18.385 | Acc: 95.318
12 Loss: 17.276 | Acc: 95.433
13 Loss: 16.375 | Acc: 95.712
14 Loss: 16.244 | Acc: 95.935
15 Loss: 14.837 | Acc: 96.163
16 Loss: 14.160 | Acc: 96.306
17 Loss: 13.699 | Acc: 96.571
18 Loss: 13.302 | Acc: 96.476
19 Loss: 12.454 | Acc: 96.778
20 Loss: 10.271 | Acc: 97.410
21 Loss: 9.650 | Acc: 97.555
22 Loss: 9.552 | Acc: 97.537
23 Loss: 9.112 | Acc: 97.680
24 Loss: 8.775 | Acc: 97.814
25 Loss: 8.596 | Acc: 97.835
26 Loss: 8.114 | Acc: 97.922
27 Loss: 8.128 | Acc: 97.947
28 Loss: 7.769 | Acc: 98.080
29 Loss: 7.925 | Acc: 98.014
30 Loss: 6.633 | Acc: 98.398
31 Loss: 6.989 | Acc: 98.265
32 Loss: 6.474 | Acc: 98.441
33 Loss: 6.352 | Acc: 98.439
34 Loss: 6.423 | Acc: 98.465
35 Loss: 6.148 | Acc: 98.478
36 Loss: 6.219 | Acc: 98.490
37 Loss: 5.814 | Acc: 98.557
38 Loss: 5.950 | Acc: 98.490
39 Loss: 5.864 | Acc: 98.578
40 Loss: 5.514 | Acc: 98.702
41 Loss: 5.430 | Acc: 98.667
42 Loss: 5.620 | Acc: 98.606
43 Loss: 5.382 | Acc: 98.655
44 Loss: 5.257 | Acc: 98.700
45 Loss: 5.052 | Acc: 98.771
46 Loss: 5.195 | Acc: 98.643
47 Loss: 5.183 | Acc: 98.661
48 Loss: 5.159 | Acc: 98.710
49 Loss: 5.200 | Acc: 98.765
50 Loss: 4.929 | Acc: 98.806
51 Loss: 4.824 | Acc: 98.869
52 Loss: 4.956 | Acc: 98.818
53 Loss: 4.885 | Acc: 98.843
54 Loss: 4.720 | Acc: 98.859
55 Loss: 4.988 | Acc: 98.771
56 Loss: 5.014 | Acc: 98.765
57 Loss: 4.780 | Acc: 98.816
58 Loss: 4.661 | Acc: 98.855
59 Loss: 5.016 | Acc: 98.780
MLP trained successfully...
lTrainDict[data].shape:  torch.Size([19600, 3, 32, 32])   lTrainDict[label].shape:  torch.Size([19600])
rTrainDict[data].shape:  torch.Size([29400, 3, 32, 32])   rTrainDict[label].shape:  torch.Size([29400])
lValDict[data].shape:  torch.Size([400, 3, 32, 32])   lValDict[label].shape:  torch.Size([400])
rValDict[data].shape:  torch.Size([600, 3, 32, 32])   rValDict[label].shape:  torch.Size([600])
# of Left images:  19600.0
# of Right images:  29400.0
giniRightRatio:  0.8333333333333333
giniLeftRatio:  0.75
impurityDrop:  0.7777777777777778
giniGain:  0.12222222222222223
lclasses:  [4900, 4900, 0, 0, 0, 0, 0, 0, 4900, 4900]
rclasses:  [0, 0, 4900, 4900, 4900, 4900, 4900, 4900, 0, 0]
noOfLeftClasses:  4
noOfRightClasses:  6
RETURNING FROM WORK...
nodeId:  2 , imgTensorShape :  torch.Size([19600, 3, 32, 32])
nodeId: 2 ,  parentId: 1 ,  level: 1 ,  lchildId: -1 ,  rchildId: -1 ,  isLeaf: False ,  leafClass: -1 ,  numClasses: 4 ,  numData: 19600
nodeId:  3 , imgTensorShape :  torch.Size([29400, 3, 32, 32])
nodeId: 3 ,  parentId: 1 ,  level: 1 ,  lchildId: -1 ,  rchildId: -1 ,  isLeaf: False ,  leafClass: -1 ,  numClasses: 6 ,  numData: 29400
Running nodeId:  2
0 Train Loss: 119.412 | Train Acc: 48.964 
1 Train Loss: 89.975 | Train Acc: 62.944 
2 Train Loss: 83.611 | Train Acc: 66.378 
3 Train Loss: 79.686 | Train Acc: 68.214 
4 Train Loss: 74.958 | Train Acc: 70.230 
5 Train Loss: 71.961 | Train Acc: 71.755 
6 Train Loss: 68.973 | Train Acc: 73.097 
7 Train Loss: 65.726 | Train Acc: 74.811 
8 Train Loss: 63.523 | Train Acc: 75.929 
9 Train Loss: 61.652 | Train Acc: 76.500 
10 Train Loss: 60.019 | Train Acc: 77.138 
11 Train Loss: 57.267 | Train Acc: 78.571 
12 Train Loss: 55.992 | Train Acc: 79.061 
13 Train Loss: 53.574 | Train Acc: 80.066 
14 Train Loss: 52.555 | Train Acc: 80.495 
15 Train Loss: 51.096 | Train Acc: 81.153 
16 Train Loss: 49.682 | Train Acc: 81.469 
17 Train Loss: 48.851 | Train Acc: 81.765 
18 Train Loss: 47.360 | Train Acc: 82.628 
19 Train Loss: 46.035 | Train Acc: 83.158 
20 Train Loss: 42.782 | Train Acc: 84.658 
21 Train Loss: 42.421 | Train Acc: 84.837 
22 Train Loss: 41.910 | Train Acc: 84.893 
23 Train Loss: 41.442 | Train Acc: 85.092 
24 Train Loss: 41.123 | Train Acc: 85.219 
25 Train Loss: 40.248 | Train Acc: 85.750 
26 Train Loss: 39.926 | Train Acc: 85.765 
27 Train Loss: 39.821 | Train Acc: 85.806 
28 Train Loss: 39.160 | Train Acc: 86.173 
29 Train Loss: 38.553 | Train Acc: 86.388 
30 Train Loss: 38.057 | Train Acc: 86.474 
31 Train Loss: 37.824 | Train Acc: 86.607 
32 Train Loss: 37.524 | Train Acc: 86.663 
33 Train Loss: 36.834 | Train Acc: 86.949 
34 Train Loss: 36.587 | Train Acc: 87.133 
35 Train Loss: 35.988 | Train Acc: 87.408 
36 Train Loss: 35.556 | Train Acc: 87.735 
37 Train Loss: 35.028 | Train Acc: 87.883 
38 Train Loss: 34.933 | Train Acc: 87.719 
39 Train Loss: 34.520 | Train Acc: 88.107 
40 Train Loss: 32.734 | Train Acc: 88.939 
41 Train Loss: 32.583 | Train Acc: 89.041 
42 Train Loss: 32.316 | Train Acc: 89.184 
43 Train Loss: 32.270 | Train Acc: 89.158 
44 Train Loss: 32.051 | Train Acc: 89.316 
45 Train Loss: 32.000 | Train Acc: 89.408 
46 Train Loss: 31.780 | Train Acc: 89.459 
47 Train Loss: 31.591 | Train Acc: 89.388 
48 Train Loss: 31.373 | Train Acc: 89.622 
49 Train Loss: 31.197 | Train Acc: 89.719 
50 Train Loss: 31.022 | Train Acc: 89.816 
51 Train Loss: 30.899 | Train Acc: 89.903 
52 Train Loss: 30.711 | Train Acc: 90.000 
53 Train Loss: 30.603 | Train Acc: 89.837 
54 Train Loss: 30.366 | Train Acc: 89.934 
55 Train Loss: 30.207 | Train Acc: 90.087 
56 Train Loss: 30.152 | Train Acc: 90.148 
57 Train Loss: 29.823 | Train Acc: 90.321 
58 Train Loss: 29.729 | Train Acc: 90.372 
59 Train Loss: 29.540 | Train Acc: 90.423 
60 Train Loss: 28.893 | Train Acc: 90.898 
61 Train Loss: 28.765 | Train Acc: 91.031 
62 Train Loss: 28.675 | Train Acc: 90.847 
63 Train Loss: 28.653 | Train Acc: 90.980 
64 Train Loss: 28.630 | Train Acc: 90.852 
65 Train Loss: 28.531 | Train Acc: 90.857 
66 Train Loss: 28.434 | Train Acc: 91.138 
67 Train Loss: 28.385 | Train Acc: 91.117 
68 Train Loss: 28.340 | Train Acc: 91.051 
69 Train Loss: 28.253 | Train Acc: 91.173 
70 Train Loss: 28.187 | Train Acc: 91.143 
71 Train Loss: 28.131 | Train Acc: 91.097 
72 Train Loss: 28.051 | Train Acc: 91.189 
73 Train Loss: 28.048 | Train Acc: 91.209 
74 Train Loss: 27.955 | Train Acc: 91.189 
75 Train Loss: 27.907 | Train Acc: 91.265 
76 Train Loss: 27.839 | Train Acc: 91.270 
77 Train Loss: 27.681 | Train Acc: 91.311 
78 Train Loss: 27.672 | Train Acc: 91.367 
79 Train Loss: 27.683 | Train Acc: 91.321 
80 Train Loss: 27.322 | Train Acc: 91.505 
81 Train Loss: 27.284 | Train Acc: 91.526 
82 Train Loss: 27.277 | Train Acc: 91.571 
83 Train Loss: 27.255 | Train Acc: 91.556 
84 Train Loss: 27.235 | Train Acc: 91.541 
85 Train Loss: 27.226 | Train Acc: 91.531 
86 Train Loss: 27.187 | Train Acc: 91.490 
87 Train Loss: 27.148 | Train Acc: 91.602 
88 Train Loss: 27.118 | Train Acc: 91.628 
89 Train Loss: 27.096 | Train Acc: 91.663 
90 Train Loss: 27.073 | Train Acc: 91.561 
91 Train Loss: 27.013 | Train Acc: 91.622 
92 Train Loss: 27.058 | Train Acc: 91.490 
93 Train Loss: 26.973 | Train Acc: 91.699 
94 Train Loss: 26.972 | Train Acc: 91.745 
95 Train Loss: 26.933 | Train Acc: 91.760 
96 Train Loss: 26.880 | Train Acc: 91.694 
97 Train Loss: 26.888 | Train Acc: 91.699 
98 Train Loss: 26.862 | Train Acc: 91.730 
99 Train Loss: 26.867 | Train Acc: 91.694 
CNN trained successfully...
image_next_flat.shape :  torch.Size([19600, 15680])
Time Taken by Kmeans is  2.175666332244873
Kmeans completed successfully...
printing expected split from k means
{3: 0, 2: 0, 1: 0, 0: 1}
Printing final_dict items...
{3: 0, 2: 0, 1: 0, 0: 1}
Image Statistics before MLP : L R :  14700 4900
expectedMlpLabels.shape :  torch.Size([19600])
0 Loss: 46.481 | Acc: 77.714
1 Loss: 36.762 | Acc: 83.796
2 Loss: 31.969 | Acc: 86.357
3 Loss: 28.339 | Acc: 87.699
4 Loss: 25.508 | Acc: 89.020
5 Loss: 23.826 | Acc: 89.709
6 Loss: 20.563 | Acc: 91.092
7 Loss: 19.451 | Acc: 91.633
8 Loss: 17.606 | Acc: 92.383
9 Loss: 15.924 | Acc: 93.296
10 Loss: 11.852 | Acc: 95.158
11 Loss: 10.347 | Acc: 95.587
12 Loss: 9.247 | Acc: 96.235
13 Loss: 8.327 | Acc: 96.577
14 Loss: 7.931 | Acc: 96.668
15 Loss: 7.520 | Acc: 96.898
16 Loss: 7.539 | Acc: 96.903
17 Loss: 6.769 | Acc: 97.342
18 Loss: 6.331 | Acc: 97.301
19 Loss: 5.563 | Acc: 97.750
20 Loss: 4.692 | Acc: 98.260
21 Loss: 4.039 | Acc: 98.388
22 Loss: 3.514 | Acc: 98.673
23 Loss: 3.356 | Acc: 98.724
24 Loss: 3.351 | Acc: 98.648
25 Loss: 3.803 | Acc: 98.546
26 Loss: 3.368 | Acc: 98.709
27 Loss: 3.506 | Acc: 98.699
28 Loss: 2.819 | Acc: 98.847
29 Loss: 2.905 | Acc: 98.903
30 Loss: 2.563 | Acc: 99.046
31 Loss: 2.325 | Acc: 99.148
32 Loss: 2.090 | Acc: 99.270
33 Loss: 2.215 | Acc: 99.230
34 Loss: 1.939 | Acc: 99.306
35 Loss: 2.194 | Acc: 99.255
36 Loss: 2.215 | Acc: 99.168
37 Loss: 1.801 | Acc: 99.342
38 Loss: 1.968 | Acc: 99.286
39 Loss: 1.996 | Acc: 99.311
40 Loss: 1.884 | Acc: 99.383
41 Loss: 1.700 | Acc: 99.418
42 Loss: 1.722 | Acc: 99.378
43 Loss: 1.579 | Acc: 99.480
44 Loss: 1.469 | Acc: 99.459
45 Loss: 1.631 | Acc: 99.429
46 Loss: 1.626 | Acc: 99.418
47 Loss: 1.533 | Acc: 99.464
48 Loss: 1.556 | Acc: 99.459
49 Loss: 1.587 | Acc: 99.480
50 Loss: 1.549 | Acc: 99.429
51 Loss: 1.310 | Acc: 99.546
52 Loss: 1.388 | Acc: 99.500
53 Loss: 1.348 | Acc: 99.582
54 Loss: 1.286 | Acc: 99.531
55 Loss: 1.230 | Acc: 99.571
56 Loss: 1.417 | Acc: 99.577
57 Loss: 1.431 | Acc: 99.505
58 Loss: 1.404 | Acc: 99.515
59 Loss: 1.265 | Acc: 99.566
MLP trained successfully...
lTrainDict[data].shape:  torch.Size([14700, 3, 32, 32])   lTrainDict[label].shape:  torch.Size([14700])
rTrainDict[data].shape:  torch.Size([4900, 3, 32, 32])   rTrainDict[label].shape:  torch.Size([4900])
lValDict[data].shape:  torch.Size([300, 3, 32, 32])   lValDict[label].shape:  torch.Size([300])
rValDict[data].shape:  torch.Size([100, 3, 32, 32])   rValDict[label].shape:  torch.Size([100])
# of Left images:  14700.0
# of Right images:  4900.0
giniRightRatio:  0.0
giniLeftRatio:  0.6666666666666667
impurityDrop:  2.0
giniGain:  -1.25
lclasses:  [0, 4900, 4900, 4900, 0, 0, 0, 0, 0, 0]
rclasses:  [4900, 0, 0, 0, 0, 0, 0, 0, 0, 0]
noOfLeftClasses:  3
noOfRightClasses:  1
RETURNING FROM WORK...
CLASS THRESHOLD REACHED 1 IN RIGHT 1 2 0
DOMINANCE THRESHOLD REACHED IN RIGHT 1.0 0.95 0
nodeId:  4 , imgTensorShape :  torch.Size([14700, 3, 32, 32])
nodeId: 4 ,  parentId: 2 ,  level: 2 ,  lchildId: -1 ,  rchildId: -1 ,  isLeaf: False ,  leafClass: -1 ,  numClasses: 3 ,  numData: 14700
nodeId:  5 , imgTensorShape :  torch.Size([4900, 3, 32, 32])
nodeId: 5 ,  parentId: 2 ,  level: 2 ,  lchildId: -1 ,  rchildId: -1 ,  isLeaf: True ,  leafClass: 0 ,  numClasses: 1 ,  numData: 4900
Running nodeId:  3
0 Train Loss: 152.975 | Train Acc: 39.102 
1 Train Loss: 132.441 | Train Acc: 49.092 
2 Train Loss: 125.019 | Train Acc: 52.446 
3 Train Loss: 121.154 | Train Acc: 54.020 
4 Train Loss: 117.774 | Train Acc: 55.442 
5 Train Loss: 114.884 | Train Acc: 56.650 
6 Train Loss: 111.693 | Train Acc: 58.316 
7 Train Loss: 108.942 | Train Acc: 59.241 
8 Train Loss: 106.805 | Train Acc: 60.126 
9 Train Loss: 104.577 | Train Acc: 61.187 
10 Train Loss: 101.608 | Train Acc: 62.350 
11 Train Loss: 99.061 | Train Acc: 63.517 
12 Train Loss: 97.803 | Train Acc: 63.891 
13 Train Loss: 96.668 | Train Acc: 64.364 
14 Train Loss: 94.168 | Train Acc: 65.204 
15 Train Loss: 92.361 | Train Acc: 66.122 
16 Train Loss: 91.240 | Train Acc: 66.442 
17 Train Loss: 89.626 | Train Acc: 67.371 
18 Train Loss: 88.527 | Train Acc: 67.636 
19 Train Loss: 87.524 | Train Acc: 67.701 
20 Train Loss: 82.626 | Train Acc: 70.340 
21 Train Loss: 81.654 | Train Acc: 70.636 
22 Train Loss: 81.390 | Train Acc: 70.796 
23 Train Loss: 80.908 | Train Acc: 71.034 
24 Train Loss: 80.139 | Train Acc: 71.306 
25 Train Loss: 79.466 | Train Acc: 71.714 
26 Train Loss: 79.102 | Train Acc: 71.707 
27 Train Loss: 78.781 | Train Acc: 71.616 
28 Train Loss: 78.317 | Train Acc: 72.000 
29 Train Loss: 77.977 | Train Acc: 72.078 
30 Train Loss: 77.407 | Train Acc: 72.323 
31 Train Loss: 77.103 | Train Acc: 72.425 
32 Train Loss: 76.435 | Train Acc: 72.837 
33 Train Loss: 76.399 | Train Acc: 72.673 
34 Train Loss: 75.446 | Train Acc: 73.088 
35 Train Loss: 75.288 | Train Acc: 72.986 
36 Train Loss: 74.959 | Train Acc: 73.337 
37 Train Loss: 74.562 | Train Acc: 73.313 
38 Train Loss: 74.033 | Train Acc: 73.602 
39 Train Loss: 73.623 | Train Acc: 73.864 
40 Train Loss: 71.538 | Train Acc: 74.901 
41 Train Loss: 71.373 | Train Acc: 75.017 
42 Train Loss: 71.147 | Train Acc: 75.133 
43 Train Loss: 70.904 | Train Acc: 75.105 
44 Train Loss: 70.923 | Train Acc: 75.163 
45 Train Loss: 70.622 | Train Acc: 75.235 
46 Train Loss: 70.419 | Train Acc: 75.401 
47 Train Loss: 70.209 | Train Acc: 75.442 
48 Train Loss: 70.282 | Train Acc: 75.486 
49 Train Loss: 69.987 | Train Acc: 75.629 
50 Train Loss: 69.787 | Train Acc: 75.636 
51 Train Loss: 69.742 | Train Acc: 75.565 
52 Train Loss: 69.422 | Train Acc: 75.861 
53 Train Loss: 69.409 | Train Acc: 75.684 
54 Train Loss: 69.483 | Train Acc: 75.680 
55 Train Loss: 69.250 | Train Acc: 75.735 
56 Train Loss: 68.933 | Train Acc: 75.789 
57 Train Loss: 68.628 | Train Acc: 75.857 
58 Train Loss: 68.450 | Train Acc: 76.058 
59 Train Loss: 68.535 | Train Acc: 76.204 
60 Train Loss: 67.547 | Train Acc: 76.656 
61 Train Loss: 67.432 | Train Acc: 76.653 
62 Train Loss: 67.278 | Train Acc: 76.745 
63 Train Loss: 67.319 | Train Acc: 76.663 
64 Train Loss: 67.118 | Train Acc: 76.813 
65 Train Loss: 67.119 | Train Acc: 76.830 
66 Train Loss: 67.058 | Train Acc: 76.827 
67 Train Loss: 67.056 | Train Acc: 76.983 
68 Train Loss: 66.961 | Train Acc: 76.857 
69 Train Loss: 66.824 | Train Acc: 77.088 
70 Train Loss: 66.837 | Train Acc: 76.925 
71 Train Loss: 66.765 | Train Acc: 77.082 
72 Train Loss: 66.658 | Train Acc: 77.051 
73 Train Loss: 66.533 | Train Acc: 77.054 
74 Train Loss: 66.610 | Train Acc: 76.915 
75 Train Loss: 66.472 | Train Acc: 77.207 
76 Train Loss: 66.384 | Train Acc: 77.214 
77 Train Loss: 66.381 | Train Acc: 77.167 
78 Train Loss: 66.385 | Train Acc: 77.058 
79 Train Loss: 66.184 | Train Acc: 77.190 
80 Train Loss: 65.852 | Train Acc: 77.371 
81 Train Loss: 65.805 | Train Acc: 77.503 
82 Train Loss: 65.754 | Train Acc: 77.527 
83 Train Loss: 65.757 | Train Acc: 77.486 
84 Train Loss: 65.708 | Train Acc: 77.469 
85 Train Loss: 65.655 | Train Acc: 77.544 
86 Train Loss: 65.634 | Train Acc: 77.524 
87 Train Loss: 65.633 | Train Acc: 77.544 
88 Train Loss: 65.597 | Train Acc: 77.643 
89 Train Loss: 65.586 | Train Acc: 77.578 
90 Train Loss: 65.594 | Train Acc: 77.592 
91 Train Loss: 65.537 | Train Acc: 77.537 
92 Train Loss: 65.496 | Train Acc: 77.697 
93 Train Loss: 65.491 | Train Acc: 77.578 
94 Train Loss: 65.472 | Train Acc: 77.646 
95 Train Loss: 65.398 | Train Acc: 77.609 
96 Train Loss: 65.420 | Train Acc: 77.633 
97 Train Loss: 65.388 | Train Acc: 77.646 
98 Train Loss: 65.312 | Train Acc: 77.656 
99 Train Loss: 65.268 | Train Acc: 77.697 
CNN trained successfully...
image_next_flat.shape :  torch.Size([29400, 15680])
Time Taken by Kmeans is  4.345515012741089
Kmeans completed successfully...
printing expected split from k means
{0: 0, 3: 1, 2: 0, 1: 1, 5: 1, 4: 0}
Printing final_dict items...
{0: 0, 3: 1, 2: 0, 1: 1, 5: 1, 4: 0}
Image Statistics before MLP : L R :  14700 14700
expectedMlpLabels.shape :  torch.Size([29400])
0 Loss: 105.754 | Acc: 73.622
1 Loss: 93.632 | Acc: 77.878
2 Loss: 89.108 | Acc: 79.221
3 Loss: 84.593 | Acc: 80.473
4 Loss: 81.358 | Acc: 81.425
5 Loss: 76.302 | Acc: 82.857
6 Loss: 73.721 | Acc: 83.446
7 Loss: 70.305 | Acc: 84.201
8 Loss: 67.224 | Acc: 84.830
9 Loss: 63.595 | Acc: 85.837
10 Loss: 54.271 | Acc: 88.099
11 Loss: 50.668 | Acc: 89.010
12 Loss: 47.384 | Acc: 89.806
13 Loss: 44.361 | Acc: 90.544
14 Loss: 42.358 | Acc: 90.973
15 Loss: 39.486 | Acc: 91.704
16 Loss: 38.833 | Acc: 91.837
17 Loss: 36.117 | Acc: 92.534
18 Loss: 34.725 | Acc: 92.850
19 Loss: 33.276 | Acc: 93.122
20 Loss: 27.474 | Acc: 94.354
21 Loss: 25.374 | Acc: 94.874
22 Loss: 24.052 | Acc: 95.156
23 Loss: 22.785 | Acc: 95.510
24 Loss: 22.570 | Acc: 95.435
25 Loss: 21.156 | Acc: 95.772
26 Loss: 20.777 | Acc: 95.864
27 Loss: 20.236 | Acc: 95.969
28 Loss: 19.851 | Acc: 96.095
29 Loss: 19.078 | Acc: 96.384
30 Loss: 16.950 | Acc: 96.752
31 Loss: 16.024 | Acc: 96.942
32 Loss: 15.430 | Acc: 96.980
33 Loss: 15.156 | Acc: 97.085
34 Loss: 15.670 | Acc: 97.061
35 Loss: 14.839 | Acc: 97.214
36 Loss: 14.202 | Acc: 97.337
37 Loss: 14.206 | Acc: 97.231
38 Loss: 13.865 | Acc: 97.391
39 Loss: 13.847 | Acc: 97.293
