['options.ckptDir: cnn16levelsnewDir_KM', 'options.maxDepth: 6', 'options.cnnLR: 0.001', 'options.mlpLR: 0.001', 'options.cnnEpochs: 100', 'options.mlpEpochs: 60', 'options.cnnOut: 32', 'options.mlpFC1: 516', 'options.mlpFC2: 32']
==> Preparing data..
Files already downloaded and verified
Files already downloaded and verified
len(trainInputDict["data"]):  49000 ,  len(valInputDict["data"]):  1000 ,  len(testInputDict["data"]):  10000
nodeId:  1 , imgTensorShape :  torch.Size([49000, 3, 32, 32])
nodeId: 1 ,  parentId: 0 ,  level: 0 ,  lchildId: -1 ,  rchildId: -1 ,  isLeaf: False ,  leafClass: -1 ,  numClasses: 10 ,  numData: 49000
Running nodeId:  1
0 Train Loss: 181.696 | Train Acc: 37.198 
33 Train Loss: 61.742 | Train Acc: 80.063 
34 Train Loss: 61.224 | Train Acc: 80.255 
35 Train Loss: 60.305 | Train Acc: 80.476 
36 Train Loss: 59.333 | Train Acc: 81.096 
37 Train Loss: 59.088 | Train Acc: 80.922 
38 Train Loss: 58.211 | Train Acc: 81.396 
39 Train Loss: 57.735 | Train Acc: 81.600 
40 Train Loss: 55.327 | Train Acc: 82.851 
41 Train Loss: 54.910 | Train Acc: 83.078 
42 Train Loss: 54.461 | Train Acc: 83.300 
43 Train Loss: 54.362 | Train Acc: 83.233 
44 Train Loss: 54.020 | Train Acc: 83.404 
45 Train Loss: 53.769 | Train Acc: 83.496 
46 Train Loss: 53.706 | Train Acc: 83.512 
47 Train Loss: 53.341 | Train Acc: 83.727 
48 Train Loss: 53.054 | Train Acc: 83.765 
49 Train Loss: 52.853 | Train Acc: 83.724 
50 Train Loss: 52.494 | Train Acc: 83.961 
51 Train Loss: 52.089 | Train Acc: 84.241 
52 Train Loss: 52.091 | Train Acc: 84.114 
53 Train Loss: 51.778 | Train Acc: 84.259 
54 Train Loss: 51.371 | Train Acc: 84.516 
55 Train Loss: 51.148 | Train Acc: 84.502 
56 Train Loss: 50.848 | Train Acc: 84.596 
57 Train Loss: 50.600 | Train Acc: 84.712 
58 Train Loss: 50.392 | Train Acc: 84.827 
59 Train Loss: 50.083 | Train Acc: 84.961 
60 Train Loss: 49.022 | Train Acc: 85.459 
61 Train Loss: 48.871 | Train Acc: 85.594 
62 Train Loss: 48.792 | Train Acc: 85.704 
63 Train Loss: 48.693 | Train Acc: 85.602 
64 Train Loss: 48.560 | Train Acc: 85.716 
65 Train Loss: 48.492 | Train Acc: 85.771 
66 Train Loss: 48.367 | Train Acc: 85.867 
67 Train Loss: 48.270 | Train Acc: 85.800 
68 Train Loss: 48.135 | Train Acc: 85.904 
69 Train Loss: 48.010 | Train Acc: 85.951 
70 Train Loss: 47.991 | Train Acc: 85.978 
71 Train Loss: 47.850 | Train Acc: 86.071 
72 Train Loss: 47.680 | Train Acc: 86.092 
73 Train Loss: 47.613 | Train Acc: 86.147 
74 Train Loss: 47.534 | Train Acc: 86.014 
75 Train Loss: 47.397 | Train Acc: 86.206 
76 Train Loss: 47.310 | Train Acc: 86.222 
77 Train Loss: 47.216 | Train Acc: 86.218 
78 Train Loss: 47.062 | Train Acc: 86.365 
79 Train Loss: 46.910 | Train Acc: 86.351 
80 Train Loss: 46.485 | Train Acc: 86.678 
81 Train Loss: 46.448 | Train Acc: 86.624 
82 Train Loss: 46.436 | Train Acc: 86.673 
83 Train Loss: 46.374 | Train Acc: 86.596 
84 Train Loss: 46.325 | Train Acc: 86.643 
85 Train Loss: 46.263 | Train Acc: 86.669 
86 Train Loss: 46.238 | Train Acc: 86.633 
87 Train Loss: 46.194 | Train Acc: 86.737 
88 Train Loss: 46.137 | Train Acc: 86.731 
89 Train Loss: 46.137 | Train Acc: 86.722 
90 Train Loss: 46.065 | Train Acc: 86.786 
91 Train Loss: 46.018 | Train Acc: 86.769 
92 Train Loss: 45.970 | Train Acc: 86.820 
93 Train Loss: 45.917 | Train Acc: 86.806 
94 Train Loss: 45.884 | Train Acc: 86.827 
95 Train Loss: 45.858 | Train Acc: 86.865 
96 Train Loss: 45.816 | Train Acc: 86.939 
97 Train Loss: 45.744 | Train Acc: 86.902 
98 Train Loss: 45.676 | Train Acc: 86.886 
99 Train Loss: 45.663 | Train Acc: 86.945 
CNN trained successfully...
image_next_flat.shape :  torch.Size([49000, 25088])
Time Taken by Kmeans is  8.236042261123657
Kmeans completed successfully...
printing expected split from k means
{9: 1, 5: 0, 2: 0, 4: 0, 7: 0, 3: 0, 1: 1, 0: 1, 6: 0, 8: 1}
Printing final_dict items...
{9: 1, 5: 0, 2: 0, 4: 0, 7: 0, 3: 0, 1: 1, 0: 1, 6: 0, 8: 1}
Image Statistics before MLP : L R :  29400 19600
expectedMlpLabels.shape :  torch.Size([49000])
0 Loss: 45.038 | Acc: 88.376
1 Loss: 36.169 | Acc: 90.865
2 Loss: 32.652 | Acc: 91.729
3 Loss: 29.774 | Acc: 92.451
4 Loss: 27.177 | Acc: 93.037
5 Loss: 24.296 | Acc: 93.761
6 Loss: 22.123 | Acc: 94.276
7 Loss: 20.833 | Acc: 94.631
8 Loss: 18.175 | Acc: 95.339
9 Loss: 16.678 | Acc: 95.739
10 Loss: 12.293 | Acc: 96.914
11 Loss: 10.852 | Acc: 97.222
12 Loss: 9.848 | Acc: 97.516
13 Loss: 8.596 | Acc: 97.829
14 Loss: 7.812 | Acc: 98.057
15 Loss: 7.557 | Acc: 98.122
16 Loss: 6.733 | Acc: 98.363
17 Loss: 6.801 | Acc: 98.337
18 Loss: 6.138 | Acc: 98.445
19 Loss: 5.747 | Acc: 98.614
20 Loss: 4.474 | Acc: 98.951
21 Loss: 3.794 | Acc: 99.147
22 Loss: 3.855 | Acc: 99.131
23 Loss: 3.267 | Acc: 99.224
24 Loss: 2.956 | Acc: 99.322
25 Loss: 3.208 | Acc: 99.210
26 Loss: 2.955 | Acc: 99.320
27 Loss: 2.822 | Acc: 99.363
28 Loss: 2.540 | Acc: 99.439
29 Loss: 2.718 | Acc: 99.386
30 Loss: 2.105 | Acc: 99.537
31 Loss: 2.031 | Acc: 99.592
32 Loss: 2.087 | Acc: 99.567
33 Loss: 1.885 | Acc: 99.563
34 Loss: 1.773 | Acc: 99.627
35 Loss: 1.811 | Acc: 99.600
36 Loss: 1.976 | Acc: 99.573
37 Loss: 1.851 | Acc: 99.594
38 Loss: 1.673 | Acc: 99.641
39 Loss: 1.533 | Acc: 99.678
40 Loss: 1.537 | Acc: 99.678
41 Loss: 1.628 | Acc: 99.647
42 Loss: 1.456 | Acc: 99.665
43 Loss: 1.549 | Acc: 99.673
44 Loss: 1.450 | Acc: 99.694
45 Loss: 1.323 | Acc: 99.739
46 Loss: 1.361 | Acc: 99.722
47 Loss: 1.263 | Acc: 99.737
48 Loss: 1.335 | Acc: 99.718
49 Loss: 1.217 | Acc: 99.753
50 Loss: 1.331 | Acc: 99.722
51 Loss: 1.371 | Acc: 99.714
52 Loss: 1.282 | Acc: 99.727
53 Loss: 1.070 | Acc: 99.773
54 Loss: 1.150 | Acc: 99.751
55 Loss: 1.224 | Acc: 99.763
56 Loss: 1.242 | Acc: 99.739
57 Loss: 1.287 | Acc: 99.741
58 Loss: 1.129 | Acc: 99.749
59 Loss: 1.184 | Acc: 99.741
MLP trained successfully...
lTrainDict[data].shape:  torch.Size([29400, 3, 32, 32])   lTrainDict[label].shape:  torch.Size([29400])
rTrainDict[data].shape:  torch.Size([19600, 3, 32, 32])   rTrainDict[label].shape:  torch.Size([19600])
lValDict[data].shape:  torch.Size([600, 3, 32, 32])   lValDict[label].shape:  torch.Size([600])
rValDict[data].shape:  torch.Size([400, 3, 32, 32])   rValDict[label].shape:  torch.Size([400])
# of Left images:  29400.0
# of Right images:  19600.0
giniRightRatio:  0.75
giniLeftRatio:  0.8333333333333333
impurityDrop:  0.875
giniGain:  0.025000000000000022
lclasses:  [0, 0, 4900, 4900, 4900, 4900, 4900, 4900, 0, 0]
rclasses:  [4900, 4900, 0, 0, 0, 0, 0, 0, 4900, 4900]
noOfLeftClasses:  6
noOfRightClasses:  4
RETURNING FROM WORK...
nodeId:  2 , imgTensorShape :  torch.Size([29400, 3, 32, 32])
nodeId: 2 ,  parentId: 1 ,  level: 1 ,  lchildId: -1 ,  rchildId: -1 ,  isLeaf: False ,  leafClass: -1 ,  numClasses: 6 ,  numData: 29400
nodeId:  3 , imgTensorShape :  torch.Size([19600, 3, 32, 32])
nodeId: 3 ,  parentId: 1 ,  level: 1 ,  lchildId: -1 ,  rchildId: -1 ,  isLeaf: False ,  leafClass: -1 ,  numClasses: 4 ,  numData: 19600
Running nodeId:  2
0 Train Loss: 151.127 | Train Acc: 40.551 
1 Train Loss: 130.012 | Train Acc: 50.673 
2 Train Loss: 121.799 | Train Acc: 54.422 
3 Train Loss: 115.435 | Train Acc: 57.105 
4 Train Loss: 110.204 | Train Acc: 59.027 
5 Train Loss: 106.964 | Train Acc: 60.228 
6 Train Loss: 103.599 | Train Acc: 61.575 
7 Train Loss: 99.359 | Train Acc: 63.187 
8 Train Loss: 96.713 | Train Acc: 64.619 
9 Train Loss: 93.251 | Train Acc: 65.724 
10 Train Loss: 90.420 | Train Acc: 66.990 
11 Train Loss: 88.580 | Train Acc: 67.762 
12 Train Loss: 86.225 | Train Acc: 68.633 
13 Train Loss: 83.648 | Train Acc: 69.935 
14 Train Loss: 82.534 | Train Acc: 70.136 
15 Train Loss: 79.371 | Train Acc: 71.401 
16 Train Loss: 76.180 | Train Acc: 73.024 
17 Train Loss: 75.289 | Train Acc: 73.027 
18 Train Loss: 73.372 | Train Acc: 73.731 
19 Train Loss: 71.518 | Train Acc: 74.891 
20 Train Loss: 65.377 | Train Acc: 77.585 
21 Train Loss: 64.362 | Train Acc: 77.918 
22 Train Loss: 63.588 | Train Acc: 78.510 
23 Train Loss: 62.489 | Train Acc: 79.167 
24 Train Loss: 61.862 | Train Acc: 79.061 
25 Train Loss: 61.128 | Train Acc: 79.316 
26 Train Loss: 60.373 | Train Acc: 79.762 
27 Train Loss: 59.617 | Train Acc: 80.112 
28 Train Loss: 58.922 | Train Acc: 80.340 
29 Train Loss: 58.295 | Train Acc: 80.694 
30 Train Loss: 57.804 | Train Acc: 80.881 
31 Train Loss: 56.880 | Train Acc: 81.439 
32 Train Loss: 56.438 | Train Acc: 81.446 
33 Train Loss: 55.508 | Train Acc: 81.748 
34 Train Loss: 54.596 | Train Acc: 82.306 
35 Train Loss: 54.343 | Train Acc: 82.133 
36 Train Loss: 53.672 | Train Acc: 82.378 
37 Train Loss: 53.137 | Train Acc: 82.796 
38 Train Loss: 52.554 | Train Acc: 82.929 
39 Train Loss: 51.783 | Train Acc: 83.286 
40 Train Loss: 49.444 | Train Acc: 84.884 
41 Train Loss: 48.867 | Train Acc: 85.150 
42 Train Loss: 48.726 | Train Acc: 84.966 
43 Train Loss: 48.304 | Train Acc: 85.449 
44 Train Loss: 48.062 | Train Acc: 85.463 
45 Train Loss: 47.971 | Train Acc: 85.534 
46 Train Loss: 47.764 | Train Acc: 85.602 
47 Train Loss: 47.380 | Train Acc: 85.690 
48 Train Loss: 47.416 | Train Acc: 85.714 
49 Train Loss: 47.095 | Train Acc: 85.806 
50 Train Loss: 46.713 | Train Acc: 85.990 
51 Train Loss: 46.400 | Train Acc: 86.058 
52 Train Loss: 46.363 | Train Acc: 86.105 
53 Train Loss: 46.006 | Train Acc: 86.333 
54 Train Loss: 45.715 | Train Acc: 86.350 
55 Train Loss: 45.543 | Train Acc: 86.602 
56 Train Loss: 45.307 | Train Acc: 86.486 
57 Train Loss: 44.960 | Train Acc: 86.752 
58 Train Loss: 44.613 | Train Acc: 86.969 
59 Train Loss: 44.324 | Train Acc: 87.099 
60 Train Loss: 43.476 | Train Acc: 87.653 
61 Train Loss: 43.426 | Train Acc: 87.629 
62 Train Loss: 43.326 | Train Acc: 87.551 
63 Train Loss: 43.183 | Train Acc: 87.759 
64 Train Loss: 43.052 | Train Acc: 87.833 
65 Train Loss: 42.919 | Train Acc: 87.874 
66 Train Loss: 42.979 | Train Acc: 87.793 
67 Train Loss: 42.751 | Train Acc: 87.755 
68 Train Loss: 42.640 | Train Acc: 88.003 
69 Train Loss: 42.558 | Train Acc: 87.915 
70 Train Loss: 42.454 | Train Acc: 88.007 
71 Train Loss: 42.448 | Train Acc: 87.946 
72 Train Loss: 42.259 | Train Acc: 88.126 
73 Train Loss: 42.162 | Train Acc: 88.201 
74 Train Loss: 42.086 | Train Acc: 88.231 
75 Train Loss: 42.005 | Train Acc: 88.078 
76 Train Loss: 41.844 | Train Acc: 88.310 
77 Train Loss: 41.766 | Train Acc: 88.303 
78 Train Loss: 41.649 | Train Acc: 88.439 
79 Train Loss: 41.603 | Train Acc: 88.364 
80 Train Loss: 41.154 | Train Acc: 88.633 
81 Train Loss: 41.145 | Train Acc: 88.670 
82 Train Loss: 41.049 | Train Acc: 88.680 
83 Train Loss: 41.004 | Train Acc: 88.704 
84 Train Loss: 40.977 | Train Acc: 88.759 
85 Train Loss: 40.922 | Train Acc: 88.789 
86 Train Loss: 40.889 | Train Acc: 88.820 
87 Train Loss: 40.861 | Train Acc: 88.830 
88 Train Loss: 40.800 | Train Acc: 88.881 
89 Train Loss: 40.766 | Train Acc: 88.803 
CNN trained successfully...
image_next_flat.shape :  torch.Size([29400, 28224])
Time Taken by Kmeans is  8.482444047927856
Kmeans completed successfully...
printing expected split from k means
{2: 1, 0: 0, 3: 1, 5: 1, 1: 1, 4: 1}
Printing final_dict items...
{2: 1, 0: 0, 3: 1, 5: 1, 1: 1, 4: 1}
Image Statistics before MLP : L R :  4900 24500
expectedMlpLabels.shape :  torch.Size([29400])
0 Loss: 38.598 | Acc: 70.622
1 Loss: 33.231 | Acc: 77.184
2 Loss: 29.800 | Acc: 79.075
3 Loss: 26.975 | Acc: 81.636
4 Loss: 24.612 | Acc: 82.976
5 Loss: 21.578 | Acc: 85.224
6 Loss: 19.573 | Acc: 86.534
7 Loss: 17.624 | Acc: 87.898
8 Loss: 15.915 | Acc: 89.017
9 Loss: 15.078 | Acc: 89.820
10 Loss: 10.585 | Acc: 92.881
11 Loss: 9.475 | Acc: 93.956
12 Loss: 8.632 | Acc: 94.483
13 Loss: 7.713 | Acc: 95.061
14 Loss: 7.007 | Acc: 95.653
15 Loss: 6.514 | Acc: 95.912
16 Loss: 6.162 | Acc: 96.119
17 Loss: 5.829 | Acc: 96.422
18 Loss: 5.249 | Acc: 96.806
19 Loss: 5.029 | Acc: 96.997
20 Loss: 3.535 | Acc: 97.949
21 Loss: 3.503 | Acc: 98.010
22 Loss: 3.247 | Acc: 98.139
23 Loss: 3.056 | Acc: 98.231
24 Loss: 2.813 | Acc: 98.344
25 Loss: 2.688 | Acc: 98.395
26 Loss: 2.598 | Acc: 98.497
27 Loss: 2.471 | Acc: 98.633
28 Loss: 2.273 | Acc: 98.660
29 Loss: 2.213 | Acc: 98.752
30 Loss: 2.079 | Acc: 98.932
31 Loss: 1.764 | Acc: 98.993
32 Loss: 1.742 | Acc: 99.054
33 Loss: 1.668 | Acc: 99.105
34 Loss: 1.768 | Acc: 99.054
35 Loss: 1.609 | Acc: 99.136
36 Loss: 1.570 | Acc: 99.071
37 Loss: 1.692 | Acc: 99.122
38 Loss: 1.575 | Acc: 99.163
39 Loss: 1.592 | Acc: 99.099
40 Loss: 1.350 | Acc: 99.262
41 Loss: 1.409 | Acc: 99.316
42 Loss: 1.324 | Acc: 99.333
43 Loss: 1.362 | Acc: 99.276
44 Loss: 1.192 | Acc: 99.327
45 Loss: 1.251 | Acc: 99.289
46 Loss: 1.232 | Acc: 99.367
47 Loss: 1.279 | Acc: 99.354
48 Loss: 1.167 | Acc: 99.378
49 Loss: 1.358 | Acc: 99.337
MLP trained successfully...
lTrainDict[data].shape:  torch.Size([4900, 3, 32, 32])   lTrainDict[label].shape:  torch.Size([4900])
rTrainDict[data].shape:  torch.Size([24500, 3, 32, 32])   rTrainDict[label].shape:  torch.Size([24500])
lValDict[data].shape:  torch.Size([100, 3, 32, 32])   lValDict[label].shape:  torch.Size([100])
rValDict[data].shape:  torch.Size([500, 3, 32, 32])   rValDict[label].shape:  torch.Size([500])
# of Left images:  4900.0
# of Right images:  24500.0
giniRightRatio:  0.8000000000000002
giniLeftRatio:  0.0
impurityDrop:  0.6400000000000001
giniGain:  0.19333333333333313
lclasses:  [4900, 0, 0, 0, 0, 0, 0, 0, 0, 0]
rclasses:  [0, 4900, 4900, 4900, 4900, 4900, 0, 0, 0, 0]
noOfLeftClasses:  1
noOfRightClasses:  5
RETURNING FROM WORK...
CLASS THRESHOLD REACHED 1 IN LEFT 1 2 2
DOMINANCE THRESHOLD REACHED IN LEFT 1.0 0.95 2
nodeId:  4 , imgTensorShape :  torch.Size([4900, 3, 32, 32])
nodeId: 4 ,  parentId: 2 ,  level: 2 ,  lchildId: -1 ,  rchildId: -1 ,  isLeaf: True ,  leafClass: 2 ,  numClasses: 1 ,  numData: 4900
nodeId:  5 , imgTensorShape :  torch.Size([24500, 3, 32, 32])
nodeId: 5 ,  parentId: 2 ,  level: 2 ,  lchildId: -1 ,  rchildId: -1 ,  isLeaf: False ,  leafClass: -1 ,  numClasses: 5 ,  numData: 24500
Running nodeId:  3
0 Train Loss: 104.077 | Train Acc: 55.464 
1 Train Loss: 81.126 | Train Acc: 67.541 
2 Train Loss: 72.105 | Train Acc: 71.857 
3 Train Loss: 66.418 | Train Acc: 74.587 
4 Train Loss: 62.166 | Train Acc: 76.474 
5 Train Loss: 58.156 | Train Acc: 77.949 
6 Train Loss: 54.339 | Train Acc: 79.832 
7 Train Loss: 51.199 | Train Acc: 81.332 
8 Train Loss: 48.155 | Train Acc: 82.219 
9 Train Loss: 45.899 | Train Acc: 83.372 
10 Train Loss: 43.836 | Train Acc: 84.163 
11 Train Loss: 41.862 | Train Acc: 84.857 
12 Train Loss: 39.425 | Train Acc: 85.969 
13 Train Loss: 38.886 | Train Acc: 85.959 
14 Train Loss: 35.769 | Train Acc: 87.515 
15 Train Loss: 35.079 | Train Acc: 87.781 
16 Train Loss: 32.632 | Train Acc: 88.602 
17 Train Loss: 31.013 | Train Acc: 89.474 
18 Train Loss: 30.037 | Train Acc: 89.643 
19 Train Loss: 28.538 | Train Acc: 90.413 
20 Train Loss: 25.112 | Train Acc: 92.378 
21 Train Loss: 24.317 | Train Acc: 92.582 
22 Train Loss: 23.911 | Train Acc: 92.658 
23 Train Loss: 23.329 | Train Acc: 93.071 
24 Train Loss: 22.714 | Train Acc: 93.429 
25 Train Loss: 22.357 | Train Acc: 93.536 
26 Train Loss: 21.799 | Train Acc: 93.847 
27 Train Loss: 21.726 | Train Acc: 93.827 
28 Train Loss: 20.878 | Train Acc: 94.122 
29 Train Loss: 20.669 | Train Acc: 94.286 
30 Train Loss: 20.153 | Train Acc: 94.582 
31 Train Loss: 19.922 | Train Acc: 94.592 
32 Train Loss: 19.152 | Train Acc: 94.923 
33 Train Loss: 19.129 | Train Acc: 94.760 
34 Train Loss: 18.809 | Train Acc: 94.995 
35 Train Loss: 18.523 | Train Acc: 94.995 
36 Train Loss: 17.568 | Train Acc: 95.648 
37 Train Loss: 17.474 | Train Acc: 95.602 
38 Train Loss: 16.958 | Train Acc: 95.827 
39 Train Loss: 16.841 | Train Acc: 95.918 
40 Train Loss: 15.340 | Train Acc: 96.531 
41 Train Loss: 15.221 | Train Acc: 96.694 
42 Train Loss: 15.039 | Train Acc: 96.816 
43 Train Loss: 14.894 | Train Acc: 96.719 
44 Train Loss: 14.697 | Train Acc: 96.985 
45 Train Loss: 14.608 | Train Acc: 96.913 
46 Train Loss: 14.543 | Train Acc: 96.980 
47 Train Loss: 14.386 | Train Acc: 96.954 
48 Train Loss: 14.206 | Train Acc: 97.051 
49 Train Loss: 14.164 | Train Acc: 97.056 
50 Train Loss: 13.918 | Train Acc: 97.204 
51 Train Loss: 13.958 | Train Acc: 97.041 
52 Train Loss: 13.640 | Train Acc: 97.173 
53 Train Loss: 13.551 | Train Acc: 97.301 
54 Train Loss: 13.370 | Train Acc: 97.403 
55 Train Loss: 13.267 | Train Acc: 97.403 
56 Train Loss: 13.073 | Train Acc: 97.485 
57 Train Loss: 12.991 | Train Acc: 97.469 
58 Train Loss: 12.870 | Train Acc: 97.607 
59 Train Loss: 12.680 | Train Acc: 97.679 
60 Train Loss: 12.166 | Train Acc: 97.888 
61 Train Loss: 12.069 | Train Acc: 97.857 
62 Train Loss: 12.078 | Train Acc: 97.816 
63 Train Loss: 12.015 | Train Acc: 97.883 
64 Train Loss: 11.945 | Train Acc: 97.913 
65 Train Loss: 11.914 | Train Acc: 97.944 
66 Train Loss: 11.807 | Train Acc: 98.005 
67 Train Loss: 11.813 | Train Acc: 97.959 
68 Train Loss: 11.736 | Train Acc: 97.903 
69 Train Loss: 11.700 | Train Acc: 97.954 
70 Train Loss: 11.604 | Train Acc: 98.010 
71 Train Loss: 11.618 | Train Acc: 98.020 
72 Train Loss: 11.518 | Train Acc: 98.015 
73 Train Loss: 11.479 | Train Acc: 98.020 
74 Train Loss: 11.395 | Train Acc: 98.071 
75 Train Loss: 11.367 | Train Acc: 98.061 
76 Train Loss: 11.347 | Train Acc: 98.133 
77 Train Loss: 11.208 | Train Acc: 98.194 
78 Train Loss: 11.185 | Train Acc: 98.163 
79 Train Loss: 11.164 | Train Acc: 98.184 
80 Train Loss: 10.921 | Train Acc: 98.260 
81 Train Loss: 10.887 | Train Acc: 98.270 
82 Train Loss: 10.878 | Train Acc: 98.255 
83 Train Loss: 10.843 | Train Acc: 98.276 
84 Train Loss: 10.827 | Train Acc: 98.265 
85 Train Loss: 10.790 | Train Acc: 98.276 
86 Train Loss: 10.775 | Train Acc: 98.327 
87 Train Loss: 10.776 | Train Acc: 98.306 
88 Train Loss: 10.726 | Train Acc: 98.342 
89 Train Loss: 10.698 | Train Acc: 98.301 
CNN trained successfully...
image_next_flat.shape :  torch.Size([19600, 28224])
Time Taken by Kmeans is  3.6452949047088623
Kmeans completed successfully...
printing expected split from k means
{3: 0, 2: 0, 1: 0, 0: 1}
Printing final_dict items...
{3: 0, 2: 0, 1: 0, 0: 1}
Image Statistics before MLP : L R :  14700 4900
expectedMlpLabels.shape :  torch.Size([19600])
0 Loss: 44.937 | Acc: 78.602
1 Loss: 35.212 | Acc: 84.531
2 Loss: 30.233 | Acc: 87.240
3 Loss: 25.724 | Acc: 88.883
4 Loss: 22.356 | Acc: 90.342
5 Loss: 19.882 | Acc: 91.704
6 Loss: 17.590 | Acc: 92.587
7 Loss: 14.963 | Acc: 93.796
8 Loss: 13.644 | Acc: 94.454
9 Loss: 12.563 | Acc: 94.648
10 Loss: 7.976 | Acc: 96.704
11 Loss: 6.304 | Acc: 97.449
12 Loss: 5.559 | Acc: 97.786
13 Loss: 5.247 | Acc: 97.816
14 Loss: 4.654 | Acc: 98.168
15 Loss: 4.252 | Acc: 98.347
16 Loss: 4.365 | Acc: 98.372
17 Loss: 3.988 | Acc: 98.536
18 Loss: 3.465 | Acc: 98.668
19 Loss: 3.896 | Acc: 98.607
20 Loss: 2.810 | Acc: 98.995
21 Loss: 1.888 | Acc: 99.352
22 Loss: 1.832 | Acc: 99.301
23 Loss: 1.707 | Acc: 99.434
24 Loss: 1.711 | Acc: 99.398
25 Loss: 1.346 | Acc: 99.505
26 Loss: 1.433 | Acc: 99.520
27 Loss: 1.286 | Acc: 99.495
28 Loss: 1.436 | Acc: 99.459
29 Loss: 1.401 | Acc: 99.454
30 Loss: 1.179 | Acc: 99.587
31 Loss: 1.074 | Acc: 99.658
32 Loss: 1.066 | Acc: 99.663
33 Loss: 0.741 | Acc: 99.765
34 Loss: 0.879 | Acc: 99.704
35 Loss: 0.730 | Acc: 99.765
36 Loss: 0.898 | Acc: 99.704
37 Loss: 0.657 | Acc: 99.786
38 Loss: 0.614 | Acc: 99.827
39 Loss: 0.628 | Acc: 99.827
40 Loss: 0.568 | Acc: 99.862
41 Loss: 0.593 | Acc: 99.806
42 Loss: 0.536 | Acc: 99.842
43 Loss: 0.549 | Acc: 99.811
44 Loss: 0.634 | Acc: 99.811
45 Loss: 0.517 | Acc: 99.847
46 Loss: 0.532 | Acc: 99.832
47 Loss: 0.594 | Acc: 99.781
48 Loss: 0.469 | Acc: 99.862
49 Loss: 0.470 | Acc: 99.852
MLP trained successfully...
lTrainDict[data].shape:  torch.Size([14700, 3, 32, 32])   lTrainDict[label].shape:  torch.Size([14700])
rTrainDict[data].shape:  torch.Size([4900, 3, 32, 32])   rTrainDict[label].shape:  torch.Size([4900])
lValDict[data].shape:  torch.Size([300, 3, 32, 32])   lValDict[label].shape:  torch.Size([300])
rValDict[data].shape:  torch.Size([100, 3, 32, 32])   rValDict[label].shape:  torch.Size([100])
# of Left images:  14700.0
# of Right images:  4900.0
giniRightRatio:  0.0
giniLeftRatio:  0.6666666666666667
impurityDrop:  2.0
giniGain:  -1.25
lclasses:  [0, 4900, 4900, 4900, 0, 0, 0, 0, 0, 0]
rclasses:  [4900, 0, 0, 0, 0, 0, 0, 0, 0, 0]
noOfLeftClasses:  3
noOfRightClasses:  1
RETURNING FROM WORK...
CLASS THRESHOLD REACHED 1 IN RIGHT 1 2 0
DOMINANCE THRESHOLD REACHED IN RIGHT 1.0 0.95 0
nodeId:  6 , imgTensorShape :  torch.Size([14700, 3, 32, 32])
