==> Preparing data..
Files already downloaded and verified
Files already downloaded and verified
len(trainInputDict["data"]):  50000 ,  len(valInputDict["data"]):  0 ,  len(testInputDict["data"]):  10000
nodeId:  1 , imgTensorShape :  torch.Size([50000, 3, 32, 32])
nodeId: 1 ,  parentId: 0 ,  level: 0 ,  lchildId: -1 ,  rchildId: -1 ,  isLeaf: False ,  leafClass: -1 ,  numClasses: 10 ,  numData: 50000
Running nodeId:  1
0 Train Loss: 183.624 | Train Acc: 35.952
47 Loss: 9.749 | Acc: 96.720
48 Loss: 9.597 | Acc: 96.678
49 Loss: 9.367 | Acc: 96.778
50 Loss: 9.345 | Acc: 96.784
51 Loss: 9.232 | Acc: 96.800
52 Loss: 9.200 | Acc: 96.866
53 Loss: 9.139 | Acc: 96.840
54 Loss: 9.119 | Acc: 96.866
55 Loss: 9.269 | Acc: 96.816
56 Loss: 8.951 | Acc: 96.966
57 Loss: 9.045 | Acc: 96.864
58 Loss: 9.140 | Acc: 96.862
59 Loss: 9.076 | Acc: 96.844
MLP trained successfully...
# of Actaul Left images acc to Kmeans:  15676.0
# of Actual Right images acc to Kmeans:  34324.0
giniRightRatio:  0.8711550701724178
giniLeftRatio:  0.6516723799840363
impurityDrop:  0.7709158599581925
giniGain:  0.12908414004180757
lclasses:  [5000, 0, 0, 0, 0, 0, 0, 0, 5000, 5000]
rclasses:  [0, 5000, 5000, 5000, 5000, 5000, 5000, 5000, 0, 0]
noOfLeftClasses:  3
noOfRightClasses:  7
lTrainDict[data].shape:  torch.Size([15000, 16, 28, 28])   lTrainDict[label].shape:  torch.Size([15000])
rTrainDict[data].shape:  torch.Size([35000, 16, 28, 28])   rTrainDict[label].shape:  torch.Size([35000])
RETURNING FROM WORK...
nodeId:  2 , imgTensorShape :  torch.Size([15000, 16, 28, 28])
nodeId: 2 ,  parentId: 1 ,  level: 1 ,  lchildId: -1 ,  rchildId: -1 ,  isLeaf: False ,  leafClass: -1 ,  numClasses: 3 ,  numData: 15000
nodeId:  3 , imgTensorShape :  torch.Size([35000, 16, 28, 28])
nodeId: 3 ,  parentId: 1 ,  level: 1 ,  lchildId: -1 ,  rchildId: -1 ,  isLeaf: False ,  leafClass: -1 ,  numClasses: 7 ,  numData: 35000
Running nodeId:  2
0 Train Loss: 69.478 | Train Acc: 70.100
1 Train Loss: 52.403 | Train Acc: 78.813
2 Train Loss: 46.500 | Train Acc: 81.653
3 Train Loss: 43.113 | Train Acc: 82.740
4 Train Loss: 40.480 | Train Acc: 84.020
5 Train Loss: 38.383 | Train Acc: 85.080
6 Train Loss: 37.313 | Train Acc: 85.580
7 Train Loss: 35.602 | Train Acc: 86.320
8 Train Loss: 34.061 | Train Acc: 86.713
9 Train Loss: 34.596 | Train Acc: 86.673
10 Train Loss: 31.926 | Train Acc: 87.920
11 Train Loss: 30.679 | Train Acc: 88.207
12 Train Loss: 29.624 | Train Acc: 88.547
13 Train Loss: 28.772 | Train Acc: 88.960
14 Train Loss: 26.904 | Train Acc: 89.907
15 Train Loss: 26.900 | Train Acc: 90.060
16 Train Loss: 25.422 | Train Acc: 90.440
17 Train Loss: 24.544 | Train Acc: 90.947
18 Train Loss: 24.468 | Train Acc: 90.867
19 Train Loss: 23.701 | Train Acc: 91.027
20 Train Loss: 20.442 | Train Acc: 92.833
21 Train Loss: 19.701 | Train Acc: 93.093
22 Train Loss: 19.410 | Train Acc: 93.307
23 Train Loss: 19.160 | Train Acc: 93.353
24 Train Loss: 18.560 | Train Acc: 93.700
25 Train Loss: 18.501 | Train Acc: 93.573
26 Train Loss: 18.305 | Train Acc: 93.687
27 Train Loss: 18.000 | Train Acc: 93.760
28 Train Loss: 17.365 | Train Acc: 93.927
29 Train Loss: 17.554 | Train Acc: 93.887
30 Train Loss: 16.846 | Train Acc: 94.287
31 Train Loss: 16.546 | Train Acc: 94.507
32 Train Loss: 16.372 | Train Acc: 94.440
33 Train Loss: 15.866 | Train Acc: 94.820
34 Train Loss: 15.495 | Train Acc: 95.053
35 Train Loss: 15.543 | Train Acc: 94.880
36 Train Loss: 14.934 | Train Acc: 95.180
37 Train Loss: 14.606 | Train Acc: 95.367
38 Train Loss: 14.533 | Train Acc: 95.387
39 Train Loss: 14.542 | Train Acc: 95.220
40 Train Loss: 13.107 | Train Acc: 96.287
41 Train Loss: 12.963 | Train Acc: 96.307
42 Train Loss: 12.867 | Train Acc: 96.293
43 Train Loss: 12.833 | Train Acc: 96.227
44 Train Loss: 12.651 | Train Acc: 96.407
45 Train Loss: 12.490 | Train Acc: 96.467
46 Train Loss: 12.383 | Train Acc: 96.553
47 Train Loss: 12.421 | Train Acc: 96.487
48 Train Loss: 12.261 | Train Acc: 96.680
49 Train Loss: 12.079 | Train Acc: 96.827
50 Train Loss: 12.063 | Train Acc: 96.673
51 Train Loss: 11.829 | Train Acc: 96.813
52 Train Loss: 11.756 | Train Acc: 96.833
53 Train Loss: 11.648 | Train Acc: 96.840
54 Train Loss: 11.532 | Train Acc: 96.940
55 Train Loss: 11.430 | Train Acc: 97.033
56 Train Loss: 11.337 | Train Acc: 97.000
57 Train Loss: 11.255 | Train Acc: 97.067
58 Train Loss: 11.152 | Train Acc: 97.027
59 Train Loss: 11.016 | Train Acc: 97.133
60 Train Loss: 10.623 | Train Acc: 97.420
61 Train Loss: 10.528 | Train Acc: 97.387
62 Train Loss: 10.474 | Train Acc: 97.447
63 Train Loss: 10.441 | Train Acc: 97.533
64 Train Loss: 10.379 | Train Acc: 97.487
65 Train Loss: 10.369 | Train Acc: 97.440
66 Train Loss: 10.306 | Train Acc: 97.600
67 Train Loss: 10.255 | Train Acc: 97.547
68 Train Loss: 10.237 | Train Acc: 97.573
69 Train Loss: 10.154 | Train Acc: 97.547
70 Train Loss: 10.165 | Train Acc: 97.553
71 Train Loss: 10.100 | Train Acc: 97.627
72 Train Loss: 10.117 | Train Acc: 97.640
73 Train Loss: 10.002 | Train Acc: 97.607
74 Train Loss: 9.984 | Train Acc: 97.680
75 Train Loss: 9.978 | Train Acc: 97.613
76 Train Loss: 9.895 | Train Acc: 97.693
77 Train Loss: 9.850 | Train Acc: 97.687
78 Train Loss: 9.834 | Train Acc: 97.800
79 Train Loss: 9.737 | Train Acc: 97.747
80 Train Loss: 9.599 | Train Acc: 97.860
81 Train Loss: 9.563 | Train Acc: 97.853
82 Train Loss: 9.541 | Train Acc: 97.827
83 Train Loss: 9.531 | Train Acc: 97.880
84 Train Loss: 9.509 | Train Acc: 97.880
85 Train Loss: 9.499 | Train Acc: 97.880
86 Train Loss: 9.473 | Train Acc: 97.807
87 Train Loss: 9.450 | Train Acc: 97.873
88 Train Loss: 9.433 | Train Acc: 97.907
89 Train Loss: 9.433 | Train Acc: 97.820
90 Train Loss: 9.418 | Train Acc: 97.847
91 Train Loss: 9.389 | Train Acc: 97.853
92 Train Loss: 9.375 | Train Acc: 97.873
93 Train Loss: 9.365 | Train Acc: 97.920
94 Train Loss: 9.333 | Train Acc: 97.880
95 Train Loss: 9.324 | Train Acc: 97.880
96 Train Loss: 9.297 | Train Acc: 97.967
97 Train Loss: 9.288 | Train Acc: 97.967
98 Train Loss: 9.277 | Train Acc: 97.900
99 Train Loss: 9.251 | Train Acc: 97.913
CNN trained successfully...
image_next_flat.shape :  torch.Size([15000, 9216])
printing expected split from k means
{1: 0, 2: 1, 0: 0}
Printing final_dict items...
{1: 0, 2: 1, 0: 0}
Image Statistics : L R :  10000 5000
expectedMlpLabels.shape :  torch.Size([15000])
0 Loss: 37.566 | Acc: 88.060
1 Loss: 27.680 | Acc: 91.900
2 Loss: 23.993 | Acc: 92.620
3 Loss: 21.635 | Acc: 93.520
4 Loss: 18.225 | Acc: 94.307
5 Loss: 17.483 | Acc: 94.733
6 Loss: 14.512 | Acc: 95.600
7 Loss: 13.369 | Acc: 96.060
8 Loss: 11.915 | Acc: 96.427
9 Loss: 11.222 | Acc: 96.333
10 Loss: 6.179 | Acc: 98.100
11 Loss: 4.589 | Acc: 98.660
12 Loss: 4.094 | Acc: 98.933
13 Loss: 3.568 | Acc: 99.113
14 Loss: 3.118 | Acc: 99.193
15 Loss: 2.996 | Acc: 99.133
16 Loss: 2.550 | Acc: 99.300
17 Loss: 2.621 | Acc: 99.307
18 Loss: 3.038 | Acc: 99.067
19 Loss: 2.411 | Acc: 99.373
20 Loss: 1.239 | Acc: 99.707
21 Loss: 0.919 | Acc: 99.780
22 Loss: 0.967 | Acc: 99.813
23 Loss: 0.651 | Acc: 99.873
24 Loss: 0.889 | Acc: 99.800
25 Loss: 0.671 | Acc: 99.820
26 Loss: 0.771 | Acc: 99.813
27 Loss: 0.718 | Acc: 99.827
28 Loss: 0.689 | Acc: 99.880
29 Loss: 0.617 | Acc: 99.860
30 Loss: 0.444 | Acc: 99.927
31 Loss: 0.386 | Acc: 99.947
32 Loss: 0.590 | Acc: 99.907
33 Loss: 0.404 | Acc: 99.920
34 Loss: 0.275 | Acc: 99.953
35 Loss: 0.309 | Acc: 99.947
36 Loss: 0.344 | Acc: 99.920
37 Loss: 0.235 | Acc: 99.953
38 Loss: 0.413 | Acc: 99.927
39 Loss: 0.307 | Acc: 99.947
40 Loss: 0.210 | Acc: 99.973
41 Loss: 0.244 | Acc: 99.940
42 Loss: 0.245 | Acc: 99.973
43 Loss: 0.161 | Acc: 99.973
44 Loss: 0.344 | Acc: 99.953
45 Loss: 0.206 | Acc: 99.960
46 Loss: 0.204 | Acc: 99.947
47 Loss: 0.138 | Acc: 99.993
48 Loss: 0.232 | Acc: 99.967
49 Loss: 0.147 | Acc: 99.987
50 Loss: 0.188 | Acc: 99.960
51 Loss: 0.161 | Acc: 99.987
52 Loss: 0.195 | Acc: 99.980
53 Loss: 0.128 | Acc: 99.987
54 Loss: 0.189 | Acc: 99.960
55 Loss: 0.118 | Acc: 100.000
56 Loss: 0.158 | Acc: 99.980
57 Loss: 0.195 | Acc: 99.947
58 Loss: 0.169 | Acc: 99.993
59 Loss: 0.224 | Acc: 99.960
MLP trained successfully...
# of Actaul Left images acc to Kmeans:  10000.0
# of Actual Right images acc to Kmeans:  5000.0
giniRightRatio:  0.0
giniLeftRatio:  0.5
impurityDrop:  1.0
giniGain:  -0.34832762001596373
lclasses:  [5000, 5000, 0, 0, 0, 0, 0, 0, 0, 0]
rclasses:  [0, 0, 5000, 0, 0, 0, 0, 0, 0, 0]
noOfLeftClasses:  2
noOfRightClasses:  1
lTrainDict[data].shape:  torch.Size([10000, 16, 24, 24])   lTrainDict[label].shape:  torch.Size([10000])
rTrainDict[data].shape:  torch.Size([5000, 16, 24, 24])   rTrainDict[label].shape:  torch.Size([5000])
RETURNING FROM WORK...
CLASS THRESHOLD REACHED 1 IN RIGHT 1 2 9
DOMINANCE THRESHOLD REACHED IN RIGHT 1.0 0.95 9
nodeId:  4 , imgTensorShape :  torch.Size([10000, 16, 24, 24])
nodeId: 4 ,  parentId: 2 ,  level: 2 ,  lchildId: -1 ,  rchildId: -1 ,  isLeaf: False ,  leafClass: -1 ,  numClasses: 2 ,  numData: 10000
nodeId:  5 , imgTensorShape :  torch.Size([5000, 16, 24, 24])
nodeId: 5 ,  parentId: 2 ,  level: 2 ,  lchildId: -1 ,  rchildId: -1 ,  isLeaf: True ,  leafClass: 9 ,  numClasses: 1 ,  numData: 5000
Running nodeId:  3
0 Train Loss: 137.708 | Train Acc: 48.234
1 Train Loss: 114.355 | Train Acc: 57.783
2 Train Loss: 107.426 | Train Acc: 60.566
3 Train Loss: 101.945 | Train Acc: 62.534
4 Train Loss: 98.427 | Train Acc: 63.786
5 Train Loss: 95.766 | Train Acc: 64.923
6 Train Loss: 93.212 | Train Acc: 66.160
7 Train Loss: 90.672 | Train Acc: 67.037
8 Train Loss: 89.324 | Train Acc: 67.626
9 Train Loss: 87.997 | Train Acc: 67.897
10 Train Loss: 85.835 | Train Acc: 68.920
11 Train Loss: 84.930 | Train Acc: 69.174
12 Train Loss: 83.207 | Train Acc: 69.874
13 Train Loss: 82.291 | Train Acc: 70.057
14 Train Loss: 80.451 | Train Acc: 71.197
15 Train Loss: 79.838 | Train Acc: 71.091
16 Train Loss: 78.940 | Train Acc: 71.440
17 Train Loss: 77.499 | Train Acc: 72.046
18 Train Loss: 75.573 | Train Acc: 72.560
19 Train Loss: 75.188 | Train Acc: 73.134
20 Train Loss: 71.226 | Train Acc: 74.546
21 Train Loss: 70.719 | Train Acc: 74.917
22 Train Loss: 70.244 | Train Acc: 74.920
23 Train Loss: 70.011 | Train Acc: 75.006
24 Train Loss: 69.676 | Train Acc: 75.143
25 Train Loss: 69.074 | Train Acc: 75.326
26 Train Loss: 68.889 | Train Acc: 75.429
27 Train Loss: 68.724 | Train Acc: 75.720
28 Train Loss: 67.857 | Train Acc: 75.866
29 Train Loss: 67.631 | Train Acc: 75.894
30 Train Loss: 67.089 | Train Acc: 76.054
31 Train Loss: 66.508 | Train Acc: 76.440
32 Train Loss: 66.192 | Train Acc: 76.397
33 Train Loss: 65.952 | Train Acc: 76.529
34 Train Loss: 65.707 | Train Acc: 76.549
35 Train Loss: 64.906 | Train Acc: 77.003
36 Train Loss: 64.348 | Train Acc: 77.289
37 Train Loss: 64.284 | Train Acc: 77.103
38 Train Loss: 63.838 | Train Acc: 77.246
39 Train Loss: 63.606 | Train Acc: 77.443
40 Train Loss: 61.576 | Train Acc: 78.354
41 Train Loss: 61.363 | Train Acc: 78.469
42 Train Loss: 61.225 | Train Acc: 78.466
43 Train Loss: 61.121 | Train Acc: 78.611
44 Train Loss: 60.996 | Train Acc: 78.483
45 Train Loss: 60.900 | Train Acc: 78.677
46 Train Loss: 60.747 | Train Acc: 78.657
47 Train Loss: 60.427 | Train Acc: 78.863
48 Train Loss: 60.222 | Train Acc: 78.903
49 Train Loss: 60.131 | Train Acc: 78.894
50 Train Loss: 60.069 | Train Acc: 78.731
51 Train Loss: 59.954 | Train Acc: 78.991
52 Train Loss: 59.702 | Train Acc: 79.086
53 Train Loss: 59.555 | Train Acc: 79.177
54 Train Loss: 59.257 | Train Acc: 79.226
55 Train Loss: 59.289 | Train Acc: 79.303
56 Train Loss: 58.975 | Train Acc: 79.340
57 Train Loss: 58.794 | Train Acc: 79.529
58 Train Loss: 58.931 | Train Acc: 79.346
59 Train Loss: 58.522 | Train Acc: 79.669
60 Train Loss: 57.747 | Train Acc: 80.097
61 Train Loss: 57.685 | Train Acc: 79.991
62 Train Loss: 57.559 | Train Acc: 80.114
63 Train Loss: 57.475 | Train Acc: 80.134
64 Train Loss: 57.504 | Train Acc: 80.040
65 Train Loss: 57.356 | Train Acc: 80.080
66 Train Loss: 57.294 | Train Acc: 80.143
67 Train Loss: 57.253 | Train Acc: 80.060
68 Train Loss: 57.149 | Train Acc: 80.191
69 Train Loss: 57.109 | Train Acc: 80.200
70 Train Loss: 57.110 | Train Acc: 80.300
71 Train Loss: 57.021 | Train Acc: 80.043
72 Train Loss: 56.961 | Train Acc: 80.297
73 Train Loss: 56.871 | Train Acc: 80.311
74 Train Loss: 56.807 | Train Acc: 80.360
75 Train Loss: 56.693 | Train Acc: 80.351
76 Train Loss: 56.725 | Train Acc: 80.294
77 Train Loss: 56.585 | Train Acc: 80.469
78 Train Loss: 56.521 | Train Acc: 80.349
79 Train Loss: 56.518 | Train Acc: 80.480
80 Train Loss: 56.090 | Train Acc: 80.669
81 Train Loss: 56.070 | Train Acc: 80.729
82 Train Loss: 56.026 | Train Acc: 80.709
83 Train Loss: 56.015 | Train Acc: 80.686
84 Train Loss: 55.980 | Train Acc: 80.709
85 Train Loss: 55.959 | Train Acc: 80.734
86 Train Loss: 55.925 | Train Acc: 80.717
87 Train Loss: 55.916 | Train Acc: 80.711
88 Train Loss: 55.889 | Train Acc: 80.726
89 Train Loss: 55.854 | Train Acc: 80.711
90 Train Loss: 55.817 | Train Acc: 80.720
91 Train Loss: 55.772 | Train Acc: 80.829
92 Train Loss: 55.776 | Train Acc: 80.851
93 Train Loss: 55.743 | Train Acc: 80.771
94 Train Loss: 55.710 | Train Acc: 80.854
95 Train Loss: 55.703 | Train Acc: 80.754
96 Train Loss: 55.656 | Train Acc: 80.794
97 Train Loss: 55.629 | Train Acc: 80.837
98 Train Loss: 55.618 | Train Acc: 80.837
99 Train Loss: 55.578 | Train Acc: 80.880
CNN trained successfully...
image_next_flat.shape :  torch.Size([35000, 9216])
printing expected split from k means
{0: 0, 1: 0, 2: 1, 3: 0, 6: 1, 5: 1, 4: 1}
Printing final_dict items...
{0: 0, 1: 0, 2: 1, 3: 0, 6: 1, 5: 1, 4: 1}
Image Statistics : L R :  15000 20000
expectedMlpLabels.shape :  torch.Size([35000])
0 Loss: 85.348 | Acc: 76.029
1 Loss: 75.810 | Acc: 79.837
2 Loss: 71.085 | Acc: 81.200
3 Loss: 68.272 | Acc: 81.814
4 Loss: 64.652 | Acc: 82.860
5 Loss: 61.921 | Acc: 83.731
6 Loss: 58.560 | Acc: 84.591
7 Loss: 55.870 | Acc: 85.331
8 Loss: 53.696 | Acc: 86.026
9 Loss: 51.872 | Acc: 86.463
10 Loss: 44.063 | Acc: 88.594
11 Loss: 41.271 | Acc: 89.606
12 Loss: 39.525 | Acc: 89.880
13 Loss: 37.644 | Acc: 90.371
14 Loss: 36.120 | Acc: 90.746
15 Loss: 34.341 | Acc: 91.274
16 Loss: 33.133 | Acc: 91.766
17 Loss: 31.148 | Acc: 92.274
18 Loss: 29.864 | Acc: 92.757
19 Loss: 28.633 | Acc: 92.920
20 Loss: 24.045 | Acc: 94.286
21 Loss: 22.496 | Acc: 94.580
22 Loss: 22.275 | Acc: 94.749
23 Loss: 20.844 | Acc: 95.034
24 Loss: 20.588 | Acc: 95.157
25 Loss: 20.461 | Acc: 95.180
26 Loss: 19.901 | Acc: 95.383
27 Loss: 18.608 | Acc: 95.637
28 Loss: 18.114 | Acc: 95.763
29 Loss: 17.763 | Acc: 95.909
30 Loss: 15.746 | Acc: 96.386
31 Loss: 15.193 | Acc: 96.563
32 Loss: 15.001 | Acc: 96.566
33 Loss: 14.526 | Acc: 96.626
34 Loss: 14.336 | Acc: 96.654
35 Loss: 14.518 | Acc: 96.837
36 Loss: 14.033 | Acc: 96.823
37 Loss: 13.954 | Acc: 96.857
38 Loss: 13.757 | Acc: 96.869
39 Loss: 13.393 | Acc: 96.991
40 Loss: 12.449 | Acc: 97.309
41 Loss: 12.362 | Acc: 97.334
42 Loss: 12.138 | Acc: 97.354
43 Loss: 11.789 | Acc: 97.346
44 Loss: 12.160 | Acc: 97.363
45 Loss: 11.984 | Acc: 97.331
46 Loss: 11.952 | Acc: 97.329
47 Loss: 11.516 | Acc: 97.426
48 Loss: 12.045 | Acc: 97.346
49 Loss: 11.746 | Acc: 97.420
50 Loss: 11.616 | Acc: 97.429
51 Loss: 11.000 | Acc: 97.614
52 Loss: 11.628 | Acc: 97.346
53 Loss: 11.327 | Acc: 97.431
54 Loss: 11.131 | Acc: 97.597
55 Loss: 10.986 | Acc: 97.634
56 Loss: 10.896 | Acc: 97.606
57 Loss: 11.385 | Acc: 97.517
58 Loss: 11.262 | Acc: 97.549
59 Loss: 10.989 | Acc: 97.654
MLP trained successfully...
# of Actaul Left images acc to Kmeans:  15170.0
# of Actual Right images acc to Kmeans:  19830.0
giniRightRatio:  0.754268061172513
giniLeftRatio:  0.6628893633089977
impurityDrop:  0.6843631269017351
giniGain:  0.18679194327068271
lclasses:  [5000, 5000, 0, 5000, 0, 0, 0, 0, 0, 0]
rclasses:  [0, 0, 5000, 0, 5000, 5000, 5000, 0, 0, 0]
noOfLeftClasses:  3
noOfRightClasses:  4
lTrainDict[data].shape:  torch.Size([15000, 16, 24, 24])   lTrainDict[label].shape:  torch.Size([15000])
rTrainDict[data].shape:  torch.Size([20000, 16, 24, 24])   rTrainDict[label].shape:  torch.Size([20000])
RETURNING FROM WORK...
nodeId:  6 , imgTensorShape :  torch.Size([15000, 16, 24, 24])
