['options.ckptDir: newDefault', 'options.maxDepth: 6', 'options.cnnLR: 0.001', 'options.mlpLR: 0.001', 'options.cnnEpochs: 71', 'options.mlpEpochs: 60', 'options.cnnOut: 32', 'options.mlpFC1: 512', 'options.mlpFC2: 32', 'options.trainFlg: True']
trainData_size: 50000
==> Preparing data...
Files already downloaded and verified
Files already downloaded and verified
len(trainInputDict["data"]):  50000 ,  len(valInputDict["data"]):  0 ,  len(testInputDict["data"]):  10000
nodeId:  1 , imgTensorShape :  torch.Size([50000, 3, 32, 32])
nodeId: 1 ,  parentId: 0 ,  level: 0 ,  lchildId: -1 ,  rchildId: -1 ,  isLeaf: False ,  leafClass: -1 ,  numClasses: 10 ,  numData: 50000
Running nodeId:  1
0 Train Loss: 320.752 | Train Acc: 43.992 
image_next_flat.shape :  torch.Size([50000, 25088])
Time Taken by Kmeans is  13.411001205444336
Kmeans completed successfully...
printing expected split from k means
{6: 0, 4: 0, 1: 1, 2: 0, 7: 0, 3: 0, 9: 1, 5: 0, 0: 1, 8: 1}
Printing final_dict items...
{6: 0, 4: 0, 1: 1, 2: 0, 7: 0, 3: 0, 9: 1, 5: 0, 0: 1, 8: 1}
Image Statistics before Model Training : L R :  30000 20000
expectedModelLabels.shape :  torch.Size([50000])
0 Loss: 44.392 | Acc: 88.922
1 Loss: 35.767 | Acc: 91.204
2 Loss: 32.480 | Acc: 91.836
3 Loss: 28.633 | Acc: 92.894
4 Loss: 26.462 | Acc: 93.380
5 Loss: 24.320 | Acc: 93.824
6 Loss: 21.560 | Acc: 94.520
7 Loss: 19.711 | Acc: 95.004
8 Loss: 18.345 | Acc: 95.328
9 Loss: 16.459 | Acc: 95.802
10 Loss: 11.782 | Acc: 97.014
11 Loss: 10.407 | Acc: 97.418
12 Loss: 9.399 | Acc: 97.654
13 Loss: 8.392 | Acc: 97.882
14 Loss: 7.839 | Acc: 98.126
15 Loss: 7.631 | Acc: 98.190
16 Loss: 7.066 | Acc: 98.296
17 Loss: 6.654 | Acc: 98.456
18 Loss: 6.156 | Acc: 98.492
19 Loss: 5.585 | Acc: 98.684
20 Loss: 4.205 | Acc: 99.016
21 Loss: 3.727 | Acc: 99.098
22 Loss: 3.543 | Acc: 99.170
23 Loss: 3.358 | Acc: 99.182
24 Loss: 3.140 | Acc: 99.292
25 Loss: 3.026 | Acc: 99.274
26 Loss: 2.870 | Acc: 99.362
27 Loss: 2.844 | Acc: 99.376
28 Loss: 2.871 | Acc: 99.386
29 Loss: 2.567 | Acc: 99.446
30 Loss: 2.166 | Acc: 99.532
31 Loss: 2.116 | Acc: 99.522
32 Loss: 1.908 | Acc: 99.578
33 Loss: 1.924 | Acc: 99.580
34 Loss: 1.928 | Acc: 99.582
35 Loss: 1.660 | Acc: 99.626
36 Loss: 1.769 | Acc: 99.610
37 Loss: 1.793 | Acc: 99.582
38 Loss: 1.612 | Acc: 99.638
39 Loss: 1.653 | Acc: 99.636
40 Loss: 1.720 | Acc: 99.614
41 Loss: 1.624 | Acc: 99.648
42 Loss: 1.374 | Acc: 99.666
43 Loss: 1.485 | Acc: 99.652
44 Loss: 1.449 | Acc: 99.670
45 Loss: 1.482 | Acc: 99.662
46 Loss: 1.411 | Acc: 99.712
47 Loss: 1.265 | Acc: 99.696
48 Loss: 1.372 | Acc: 99.708
49 Loss: 1.364 | Acc: 99.730
50 Loss: 1.337 | Acc: 99.702
51 Loss: 1.218 | Acc: 99.740
52 Loss: 1.213 | Acc: 99.762
53 Loss: 1.331 | Acc: 99.718
54 Loss: 1.351 | Acc: 99.742
55 Loss: 1.288 | Acc: 99.702
56 Loss: 1.242 | Acc: 99.742
57 Loss: 1.254 | Acc: 99.730
58 Loss: 1.135 | Acc: 99.756
59 Loss: 1.199 | Acc: 99.726
MLP trained successfully...
lTrainDict[data].shape:  torch.Size([30000, 3, 32, 32])   lTrainDict[label].shape:  torch.Size([30000])   lTrainDict[index].shape:  torch.Size([30000])
rTrainDict[data].shape:  torch.Size([20000, 3, 32, 32])   rTrainDict[label].shape:  torch.Size([20000])   rTrainDict[index].shape:  torch.Size([20000])
lValDict[data].shape:  torch.Size([0])   lValDict[label].shape:  torch.Size([0])   lValDict[index].shape:  torch.Size([0])
rValDict[data].shape:  torch.Size([0])   rValDict[label].shape:  torch.Size([0])   rValDict[index].shape:  torch.Size([0])
# of Left images:  30000.0
# of Right images:  20000.0
giniRightRatio:  0.75
giniLeftRatio:  0.8333333333333333
impurityDrop:  0.875
giniGain:  0.025000000000000022
lclasses:  [0, 0, 5000, 5000, 5000, 5000, 5000, 5000, 0, 0]
rclasses:  [5000, 5000, 0, 0, 0, 0, 0, 0, 5000, 5000]
noOfLeftClasses:  6
noOfRightClasses:  4
RETURNING FROM WORK...
nodeId:  2 , imgTensorShape :  torch.Size([30000, 3, 32, 32])
nodeId: 2 ,  parentId: 1 ,  level: 1 ,  lchildId: -1 ,  rchildId: -1 ,  isLeaf: False ,  leafClass: -1 ,  numClasses: 6 ,  numData: 30000
nodeId:  3 , imgTensorShape :  torch.Size([20000, 3, 32, 32])
nodeId: 3 ,  parentId: 1 ,  level: 1 ,  lchildId: -1 ,  rchildId: -1 ,  isLeaf: False ,  leafClass: -1 ,  numClasses: 4 ,  numData: 20000
Running nodeId:  2
0 Train Loss: 304.677 | Train Acc: 40.483 
1 Train Loss: 258.296 | Train Acc: 50.673 
2 Train Loss: 242.296 | Train Acc: 54.113 
3 Train Loss: 228.614 | Train Acc: 57.373 
4 Train Loss: 219.124 | Train Acc: 59.057 
5 Train Loss: 208.677 | Train Acc: 61.333 
6 Train Loss: 201.035 | Train Acc: 62.563 
7 Train Loss: 191.725 | Train Acc: 64.653 
8 Train Loss: 184.212 | Train Acc: 66.310 
9 Train Loss: 177.059 | Train Acc: 67.743 
10 Train Loss: 159.818 | Train Acc: 71.613 
11 Train Loss: 155.730 | Train Acc: 72.457 
12 Train Loss: 153.043 | Train Acc: 72.860 
13 Train Loss: 149.903 | Train Acc: 73.590 
14 Train Loss: 148.100 | Train Acc: 74.037 
15 Train Loss: 145.389 | Train Acc: 74.367 
16 Train Loss: 141.694 | Train Acc: 75.343 
17 Train Loss: 139.284 | Train Acc: 75.803 
18 Train Loss: 136.680 | Train Acc: 76.097 
19 Train Loss: 133.645 | Train Acc: 76.847 
20 Train Loss: 126.181 | Train Acc: 78.793 
21 Train Loss: 124.554 | Train Acc: 79.177 
22 Train Loss: 123.831 | Train Acc: 79.240 
23 Train Loss: 123.030 | Train Acc: 79.440 
24 Train Loss: 122.108 | Train Acc: 79.690 
25 Train Loss: 120.894 | Train Acc: 79.987 
26 Train Loss: 119.936 | Train Acc: 80.237 
27 Train Loss: 118.653 | Train Acc: 80.417 
28 Train Loss: 118.001 | Train Acc: 80.577 
29 Train Loss: 117.370 | Train Acc: 80.820 
30 Train Loss: 113.911 | Train Acc: 81.590 
31 Train Loss: 113.513 | Train Acc: 81.790 
32 Train Loss: 113.270 | Train Acc: 81.630 
33 Train Loss: 112.806 | Train Acc: 81.967 
34 Train Loss: 112.415 | Train Acc: 81.907 
35 Train Loss: 112.187 | Train Acc: 82.000 
36 Train Loss: 111.688 | Train Acc: 82.033 
37 Train Loss: 111.272 | Train Acc: 82.063 
38 Train Loss: 111.034 | Train Acc: 82.143 
39 Train Loss: 110.682 | Train Acc: 82.263 
40 Train Loss: 109.468 | Train Acc: 82.663 
41 Train Loss: 109.335 | Train Acc: 82.637 
42 Train Loss: 109.158 | Train Acc: 82.720 
43 Train Loss: 109.002 | Train Acc: 82.707 
44 Train Loss: 108.833 | Train Acc: 82.793 
45 Train Loss: 108.803 | Train Acc: 82.797 
46 Train Loss: 108.663 | Train Acc: 82.740 
47 Train Loss: 108.514 | Train Acc: 82.753 
48 Train Loss: 108.305 | Train Acc: 82.957 
49 Train Loss: 108.188 | Train Acc: 82.897 
50 Train Loss: 107.738 | Train Acc: 82.993 
51 Train Loss: 107.700 | Train Acc: 83.047 
52 Train Loss: 107.604 | Train Acc: 83.017 
53 Train Loss: 107.610 | Train Acc: 83.000 
54 Train Loss: 107.531 | Train Acc: 83.090 
55 Train Loss: 107.486 | Train Acc: 83.047 
56 Train Loss: 107.439 | Train Acc: 83.087 
57 Train Loss: 107.375 | Train Acc: 83.097 
58 Train Loss: 107.358 | Train Acc: 83.100 
59 Train Loss: 107.278 | Train Acc: 83.123 
60 Train Loss: 107.142 | Train Acc: 83.180 
CNN trained successfully...
image_next_flat.shape :  torch.Size([30000, 31360])
Time Taken by Kmeans is  9.376232862472534
Kmeans completed successfully...
printing expected split from k means
{4: 0, 2: 0, 0: 1, 5: 1, 1: 1, 3: 1}
Printing final_dict items...
{4: 0, 2: 0, 0: 1, 5: 1, 1: 1, 3: 1}
Image Statistics before Model Training : L R :  10000 20000
expectedModelLabels.shape :  torch.Size([30000])
0 Loss: 71.249 | Acc: 72.600
1 Loss: 62.162 | Acc: 77.427
2 Loss: 55.998 | Acc: 79.767
3 Loss: 51.469 | Acc: 82.103
4 Loss: 47.257 | Acc: 83.673
5 Loss: 43.277 | Acc: 85.203
6 Loss: 39.964 | Acc: 86.383
7 Loss: 36.166 | Acc: 87.780
8 Loss: 32.932 | Acc: 89.073
9 Loss: 29.783 | Acc: 90.297
10 Loss: 21.713 | Acc: 93.083
11 Loss: 18.759 | Acc: 94.110
12 Loss: 16.855 | Acc: 94.703
13 Loss: 15.346 | Acc: 95.323
14 Loss: 13.633 | Acc: 95.827
15 Loss: 12.587 | Acc: 96.200
16 Loss: 12.451 | Acc: 96.320
17 Loss: 11.058 | Acc: 96.690
18 Loss: 10.446 | Acc: 96.900
19 Loss: 9.512 | Acc: 97.177
20 Loss: 7.038 | Acc: 98.037
21 Loss: 6.367 | Acc: 98.230
22 Loss: 5.575 | Acc: 98.407
23 Loss: 5.194 | Acc: 98.583
24 Loss: 5.399 | Acc: 98.500
25 Loss: 4.946 | Acc: 98.663
26 Loss: 4.713 | Acc: 98.770
27 Loss: 4.459 | Acc: 98.767
28 Loss: 4.183 | Acc: 98.867
29 Loss: 4.272 | Acc: 98.857
30 Loss: 3.849 | Acc: 99.003
31 Loss: 3.017 | Acc: 99.217
32 Loss: 2.937 | Acc: 99.237
33 Loss: 2.788 | Acc: 99.277
34 Loss: 2.782 | Acc: 99.257
35 Loss: 2.753 | Acc: 99.250
36 Loss: 2.595 | Acc: 99.303
37 Loss: 2.801 | Acc: 99.270
38 Loss: 2.484 | Acc: 99.343
39 Loss: 2.600 | Acc: 99.320
40 Loss: 2.288 | Acc: 99.433
41 Loss: 2.230 | Acc: 99.367
42 Loss: 2.161 | Acc: 99.453
43 Loss: 1.811 | Acc: 99.577
44 Loss: 1.914 | Acc: 99.537
45 Loss: 2.254 | Acc: 99.413
46 Loss: 2.126 | Acc: 99.423
47 Loss: 2.073 | Acc: 99.470
48 Loss: 1.898 | Acc: 99.493
49 Loss: 2.012 | Acc: 99.507
50 Loss: 1.879 | Acc: 99.557
51 Loss: 2.110 | Acc: 99.497
52 Loss: 1.828 | Acc: 99.537
53 Loss: 1.633 | Acc: 99.613
54 Loss: 1.655 | Acc: 99.583
55 Loss: 1.760 | Acc: 99.553
56 Loss: 1.878 | Acc: 99.493
57 Loss: 1.751 | Acc: 99.580
58 Loss: 1.709 | Acc: 99.597
59 Loss: 1.648 | Acc: 99.597
MLP trained successfully...
lTrainDict[data].shape:  torch.Size([10000, 3, 32, 32])   lTrainDict[label].shape:  torch.Size([10000])   lTrainDict[index].shape:  torch.Size([10000])
rTrainDict[data].shape:  torch.Size([20000, 3, 32, 32])   rTrainDict[label].shape:  torch.Size([20000])   rTrainDict[index].shape:  torch.Size([20000])
lValDict[data].shape:  torch.Size([0])   lValDict[label].shape:  torch.Size([0])   lValDict[index].shape:  torch.Size([0])
rValDict[data].shape:  torch.Size([0])   rValDict[label].shape:  torch.Size([0])   rValDict[index].shape:  torch.Size([0])
# of Left images:  10000.0
# of Right images:  20000.0
giniRightRatio:  0.75
giniLeftRatio:  0.5
impurityDrop:  0.625
giniGain:  0.20833333333333326
lclasses:  [0, 0, 5000, 0, 5000, 0, 0, 0, 0, 0]
rclasses:  [5000, 5000, 0, 5000, 0, 5000, 0, 0, 0, 0]
noOfLeftClasses:  2
noOfRightClasses:  4
RETURNING FROM WORK...
nodeId:  4 , imgTensorShape :  torch.Size([10000, 3, 32, 32])
nodeId: 4 ,  parentId: 2 ,  level: 2 ,  lchildId: -1 ,  rchildId: -1 ,  isLeaf: False ,  leafClass: -1 ,  numClasses: 2 ,  numData: 10000
nodeId:  5 , imgTensorShape :  torch.Size([20000, 3, 32, 32])
nodeId: 5 ,  parentId: 2 ,  level: 2 ,  lchildId: -1 ,  rchildId: -1 ,  isLeaf: False ,  leafClass: -1 ,  numClasses: 4 ,  numData: 20000
Running nodeId:  3
0 Train Loss: 199.516 | Train Acc: 57.985 
1 Train Loss: 156.039 | Train Acc: 68.950 
2 Train Loss: 136.240 | Train Acc: 73.660 
3 Train Loss: 125.173 | Train Acc: 76.130 
4 Train Loss: 112.322 | Train Acc: 79.020 
5 Train Loss: 103.677 | Train Acc: 80.735 
6 Train Loss: 95.641 | Train Acc: 82.125 
7 Train Loss: 88.598 | Train Acc: 83.920 
8 Train Loss: 83.475 | Train Acc: 84.835 
9 Train Loss: 78.796 | Train Acc: 85.610 
10 Train Loss: 64.254 | Train Acc: 89.095 
11 Train Loss: 61.600 | Train Acc: 89.895 
12 Train Loss: 59.686 | Train Acc: 90.115 
13 Train Loss: 58.680 | Train Acc: 90.260 
14 Train Loss: 56.293 | Train Acc: 90.950 
15 Train Loss: 55.280 | Train Acc: 91.020 
16 Train Loss: 53.401 | Train Acc: 91.230 
17 Train Loss: 51.932 | Train Acc: 91.690 
18 Train Loss: 50.349 | Train Acc: 92.000 
19 Train Loss: 48.590 | Train Acc: 92.410 
20 Train Loss: 44.306 | Train Acc: 93.675 
21 Train Loss: 43.400 | Train Acc: 93.965 
22 Train Loss: 42.826 | Train Acc: 94.120 
23 Train Loss: 42.507 | Train Acc: 94.065 
24 Train Loss: 41.748 | Train Acc: 94.240 
25 Train Loss: 41.381 | Train Acc: 94.455 
26 Train Loss: 40.782 | Train Acc: 94.495 
27 Train Loss: 40.097 | Train Acc: 94.585 
28 Train Loss: 39.981 | Train Acc: 94.585 
29 Train Loss: 39.078 | Train Acc: 94.860 
30 Train Loss: 37.200 | Train Acc: 95.415 
31 Train Loss: 36.977 | Train Acc: 95.465 
32 Train Loss: 36.896 | Train Acc: 95.480 
33 Train Loss: 36.572 | Train Acc: 95.560 
34 Train Loss: 36.456 | Train Acc: 95.545 
35 Train Loss: 36.362 | Train Acc: 95.545 
36 Train Loss: 35.976 | Train Acc: 95.710 
37 Train Loss: 35.814 | Train Acc: 95.630 
38 Train Loss: 35.740 | Train Acc: 95.720 
39 Train Loss: 35.505 | Train Acc: 95.795 
40 Train Loss: 34.763 | Train Acc: 95.945 
41 Train Loss: 34.651 | Train Acc: 95.980 
42 Train Loss: 34.556 | Train Acc: 95.925 
43 Train Loss: 34.493 | Train Acc: 95.935 
44 Train Loss: 34.412 | Train Acc: 96.000 
45 Train Loss: 34.348 | Train Acc: 96.020 
46 Train Loss: 34.260 | Train Acc: 96.070 
47 Train Loss: 34.262 | Train Acc: 96.025 
48 Train Loss: 34.126 | Train Acc: 96.000 
49 Train Loss: 34.048 | Train Acc: 96.105 
50 Train Loss: 33.796 | Train Acc: 96.120 
51 Train Loss: 33.725 | Train Acc: 96.140 
52 Train Loss: 33.722 | Train Acc: 96.170 
53 Train Loss: 33.653 | Train Acc: 96.140 
54 Train Loss: 33.671 | Train Acc: 96.160 
55 Train Loss: 33.631 | Train Acc: 96.160 
56 Train Loss: 33.626 | Train Acc: 96.180 
57 Train Loss: 33.583 | Train Acc: 96.220 
58 Train Loss: 33.558 | Train Acc: 96.175 
59 Train Loss: 33.504 | Train Acc: 96.210 
60 Train Loss: 33.419 | Train Acc: 96.205 
CNN trained successfully...
image_next_flat.shape :  torch.Size([20000, 31360])
Time Taken by Kmeans is  7.721651554107666
Kmeans completed successfully...
R_CNT=0 detected
printing expected split from k means
{3: 0, 1: 0, 0: 1, 2: 0}
Printing final_dict items...
{3: 0, 1: 0, 0: 1, 2: 0}
Image Statistics before Model Training : L R :  15000 5000
expectedModelLabels.shape :  torch.Size([20000])
0 Loss: 43.983 | Acc: 79.575
1 Loss: 33.941 | Acc: 85.400
2 Loss: 28.824 | Acc: 87.880
3 Loss: 24.403 | Acc: 89.780
4 Loss: 21.287 | Acc: 90.785
5 Loss: 18.511 | Acc: 92.220
6 Loss: 15.870 | Acc: 93.205
7 Loss: 15.342 | Acc: 93.590
8 Loss: 12.906 | Acc: 94.605
9 Loss: 12.082 | Acc: 95.015
10 Loss: 7.809 | Acc: 96.760
11 Loss: 6.304 | Acc: 97.590
12 Loss: 5.637 | Acc: 97.770
13 Loss: 5.100 | Acc: 98.030
14 Loss: 4.530 | Acc: 98.190
15 Loss: 4.313 | Acc: 98.300
16 Loss: 4.325 | Acc: 98.310
17 Loss: 3.479 | Acc: 98.640
18 Loss: 3.489 | Acc: 98.665
19 Loss: 3.764 | Acc: 98.580
20 Loss: 2.366 | Acc: 99.200
21 Loss: 1.907 | Acc: 99.335
22 Loss: 1.807 | Acc: 99.350
23 Loss: 1.574 | Acc: 99.400
24 Loss: 1.756 | Acc: 99.330
25 Loss: 1.644 | Acc: 99.505
26 Loss: 1.488 | Acc: 99.510
27 Loss: 1.441 | Acc: 99.535
28 Loss: 1.387 | Acc: 99.485
29 Loss: 1.055 | Acc: 99.675
30 Loss: 1.123 | Acc: 99.630
31 Loss: 0.924 | Acc: 99.745
32 Loss: 0.869 | Acc: 99.725
33 Loss: 1.040 | Acc: 99.675
34 Loss: 0.874 | Acc: 99.755
35 Loss: 0.796 | Acc: 99.755
36 Loss: 0.656 | Acc: 99.830
37 Loss: 0.905 | Acc: 99.720
38 Loss: 0.690 | Acc: 99.785
39 Loss: 0.722 | Acc: 99.795
40 Loss: 0.699 | Acc: 99.805
41 Loss: 0.740 | Acc: 99.810
42 Loss: 0.658 | Acc: 99.820
43 Loss: 0.753 | Acc: 99.770
44 Loss: 0.680 | Acc: 99.775
45 Loss: 0.723 | Acc: 99.805
46 Loss: 0.550 | Acc: 99.905
47 Loss: 0.626 | Acc: 99.895
48 Loss: 0.615 | Acc: 99.810
49 Loss: 0.589 | Acc: 99.820
50 Loss: 0.460 | Acc: 99.890
51 Loss: 0.530 | Acc: 99.880
52 Loss: 0.601 | Acc: 99.845
53 Loss: 0.520 | Acc: 99.865
54 Loss: 0.481 | Acc: 99.860
55 Loss: 0.476 | Acc: 99.850
56 Loss: 0.500 | Acc: 99.870
57 Loss: 0.439 | Acc: 99.900
58 Loss: 0.434 | Acc: 99.895
59 Loss: 0.571 | Acc: 99.840
MLP trained successfully...
lTrainDict[data].shape:  torch.Size([15000, 3, 32, 32])   lTrainDict[label].shape:  torch.Size([15000])   lTrainDict[index].shape:  torch.Size([15000])
rTrainDict[data].shape:  torch.Size([5000, 3, 32, 32])   rTrainDict[label].shape:  torch.Size([5000])   rTrainDict[index].shape:  torch.Size([5000])
lValDict[data].shape:  torch.Size([0])   lValDict[label].shape:  torch.Size([0])   lValDict[index].shape:  torch.Size([0])
rValDict[data].shape:  torch.Size([0])   rValDict[label].shape:  torch.Size([0])   rValDict[index].shape:  torch.Size([0])
# of Left images:  15000.0
# of Right images:  5000.0
giniRightRatio:  0.0
giniLeftRatio:  0.6666666666666667
impurityDrop:  2.0
giniGain:  -1.25
lclasses:  [0, 5000, 5000, 5000, 0, 0, 0, 0, 0, 0]
rclasses:  [5000, 0, 0, 0, 0, 0, 0, 0, 0, 0]
noOfLeftClasses:  3
noOfRightClasses:  1
RETURNING FROM WORK...
CLASS THRESHOLD REACHED 1 IN RIGHT 1 2 0
DOMINANCE THRESHOLD REACHED IN RIGHT 1.0 0.95 0
nodeId:  6 , imgTensorShape :  torch.Size([15000, 3, 32, 32])
nodeId: 6 ,  parentId: 3 ,  level: 2 ,  lchildId: -1 ,  rchildId: -1 ,  isLeaf: False ,  leafClass: -1 ,  numClasses: 3 ,  numData: 15000
nodeId:  7 , imgTensorShape :  torch.Size([5000, 3, 32, 32])
nodeId: 7 ,  parentId: 3 ,  level: 2 ,  lchildId: -1 ,  rchildId: -1 ,  isLeaf: True ,  leafClass: 0 ,  numClasses: 1 ,  numData: 5000
Running nodeId:  4
0 Train Loss: 119.672 | Train Acc: 71.540 
1 Train Loss: 85.316 | Train Acc: 80.690 
2 Train Loss: 72.854 | Train Acc: 84.290 
3 Train Loss: 65.819 | Train Acc: 86.400 
4 Train Loss: 59.657 | Train Acc: 87.340 
5 Train Loss: 55.956 | Train Acc: 88.320 
6 Train Loss: 50.818 | Train Acc: 89.410 
7 Train Loss: 48.759 | Train Acc: 90.080 
8 Train Loss: 45.277 | Train Acc: 90.790 
9 Train Loss: 41.406 | Train Acc: 91.700 
10 Train Loss: 35.998 | Train Acc: 93.210 
11 Train Loss: 32.600 | Train Acc: 94.010 
12 Train Loss: 31.873 | Train Acc: 94.320 
13 Train Loss: 30.569 | Train Acc: 94.520 
14 Train Loss: 29.493 | Train Acc: 94.860 
15 Train Loss: 29.067 | Train Acc: 94.740 
16 Train Loss: 27.710 | Train Acc: 94.930 
17 Train Loss: 26.780 | Train Acc: 95.230 
18 Train Loss: 26.808 | Train Acc: 95.530 
19 Train Loss: 25.676 | Train Acc: 95.730 
20 Train Loss: 21.921 | Train Acc: 96.820 
21 Train Loss: 21.490 | Train Acc: 96.660 
22 Train Loss: 21.105 | Train Acc: 96.890 
23 Train Loss: 20.967 | Train Acc: 96.800 
24 Train Loss: 20.242 | Train Acc: 97.080 
25 Train Loss: 20.054 | Train Acc: 97.110 
26 Train Loss: 19.548 | Train Acc: 97.160 
27 Train Loss: 19.356 | Train Acc: 97.380 
28 Train Loss: 19.069 | Train Acc: 97.320 
29 Train Loss: 18.767 | Train Acc: 97.500 
30 Train Loss: 17.445 | Train Acc: 97.750 
31 Train Loss: 17.274 | Train Acc: 97.810 
32 Train Loss: 17.146 | Train Acc: 97.920 
33 Train Loss: 17.042 | Train Acc: 97.880 
34 Train Loss: 16.883 | Train Acc: 98.000 
35 Train Loss: 16.886 | Train Acc: 97.830 
36 Train Loss: 16.762 | Train Acc: 98.080 
37 Train Loss: 16.512 | Train Acc: 97.990 
38 Train Loss: 16.429 | Train Acc: 98.160 
39 Train Loss: 16.251 | Train Acc: 98.210 
40 Train Loss: 15.931 | Train Acc: 98.210 
41 Train Loss: 15.754 | Train Acc: 98.270 
42 Train Loss: 15.742 | Train Acc: 98.240 
43 Train Loss: 15.692 | Train Acc: 98.290 
44 Train Loss: 15.631 | Train Acc: 98.260 
45 Train Loss: 15.600 | Train Acc: 98.360 
46 Train Loss: 15.487 | Train Acc: 98.310 
47 Train Loss: 15.424 | Train Acc: 98.250 
48 Train Loss: 15.400 | Train Acc: 98.370 
49 Train Loss: 15.360 | Train Acc: 98.380 
50 Train Loss: 15.196 | Train Acc: 98.400 
CNN trained successfully...
image_next_flat.shape :  torch.Size([10000, 37632])
Time Taken by Kmeans is  4.260056972503662
Kmeans completed successfully...
R_CNT=0 detected
printing expected split from k means
{1: 1, 0: 0}
Printing final_dict items...
{1: 1, 0: 0}
