==> Preparing data..
Files already downloaded and verified
Files already downloaded and verified
len(trainInputDict["data"]):  49900 ,  len(valInputDict["data"]):  10 ,  len(testInputDict["data"]):  10000
nodeId:  1 , imgTensorShape :  torch.Size([49900, 3, 32, 32])
nodeId: 1 ,  parentId: 0 ,  level: 0 ,  lchildId: -1 ,  rchildId: -1 ,  isLeaf: False ,  leafClass: -1 ,  numClasses: 10
Running nodeId:  1
0 Train Loss: 187.110 | Train Acc: 34.275
65 Train Loss: 72.466 | Train Acc: 75.723
66 Train Loss: 72.343 | Train Acc: 75.908
67 Train Loss: 72.181 | Train Acc: 75.796
68 Train Loss: 72.215 | Train Acc: 76.054
69 Train Loss: 72.023 | Train Acc: 76.068
70 Train Loss: 71.741 | Train Acc: 76.032
71 Train Loss: 71.735 | Train Acc: 76.016
72 Train Loss: 71.634 | Train Acc: 76.130
73 Train Loss: 71.357 | Train Acc: 76.156
74 Train Loss: 71.298 | Train Acc: 76.038
75 Train Loss: 70.517 | Train Acc: 76.517
76 Train Loss: 70.462 | Train Acc: 76.571
77 Train Loss: 70.340 | Train Acc: 76.651
78 Train Loss: 70.316 | Train Acc: 76.609
79 Train Loss: 70.361 | Train Acc: 76.589
80 Train Loss: 70.221 | Train Acc: 76.665
81 Train Loss: 70.136 | Train Acc: 76.737
82 Train Loss: 70.051 | Train Acc: 76.739
83 Train Loss: 70.114 | Train Acc: 76.655
84 Train Loss: 70.010 | Train Acc: 76.846
85 Train Loss: 69.957 | Train Acc: 76.786
86 Train Loss: 69.889 | Train Acc: 76.731
87 Train Loss: 69.829 | Train Acc: 76.812
88 Train Loss: 69.753 | Train Acc: 76.796
89 Train Loss: 69.810 | Train Acc: 76.830
90 Train Loss: 69.639 | Train Acc: 76.840
91 Train Loss: 69.634 | Train Acc: 76.986
92 Train Loss: 69.549 | Train Acc: 77.002
93 Train Loss: 69.552 | Train Acc: 76.950
94 Train Loss: 69.449 | Train Acc: 77.006
95 Train Loss: 69.364 | Train Acc: 76.928
96 Train Loss: 69.366 | Train Acc: 77.022
97 Train Loss: 69.287 | Train Acc: 76.908
98 Train Loss: 69.244 | Train Acc: 76.984
99 Train Loss: 69.251 | Train Acc: 77.012
CNN trained successfully...
image_next_flat.shape :  torch.Size([49900, 12544])
printing expected split from k means
{2: 1, 3: 1, 0: 0, 8: 0, 7: 1, 1: 0, 4: 1, 9: 0, 5: 1, 6: 1}
Printing final_dict items...
{2: 1, 3: 1, 0: 0, 8: 0, 7: 1, 1: 0, 4: 1, 9: 0, 5: 1, 6: 1}
Image Statistics : L R :  19964 29936
expectedMlpLabels.shape :  torch.Size([49900])
0 Loss: 48.977 | Acc: 87.275
1 Loss: 39.340 | Acc: 90.200
2 Loss: 36.340 | Acc: 90.689
3 Loss: 34.004 | Acc: 91.305
4 Loss: 32.322 | Acc: 91.679
5 Loss: 29.635 | Acc: 92.315
6 Loss: 28.173 | Acc: 92.806
7 Loss: 27.138 | Acc: 93.124
8 Loss: 25.056 | Acc: 93.625
9 Loss: 24.363 | Acc: 93.816
10 Loss: 19.929 | Acc: 95.026
11 Loss: 18.331 | Acc: 95.357
12 Loss: 17.409 | Acc: 95.609
13 Loss: 17.131 | Acc: 95.615
14 Loss: 15.832 | Acc: 95.994
15 Loss: 14.999 | Acc: 96.162
16 Loss: 14.366 | Acc: 96.375
17 Loss: 13.824 | Acc: 96.491
18 Loss: 12.821 | Acc: 96.788
19 Loss: 12.773 | Acc: 96.854
20 Loss: 10.739 | Acc: 97.347
21 Loss: 9.958 | Acc: 97.505
22 Loss: 9.560 | Acc: 97.619
23 Loss: 9.053 | Acc: 97.760
24 Loss: 8.752 | Acc: 97.790
25 Loss: 8.545 | Acc: 97.880
26 Loss: 8.287 | Acc: 97.994
27 Loss: 8.230 | Acc: 97.962
28 Loss: 8.064 | Acc: 97.984
29 Loss: 7.649 | Acc: 98.098
30 Loss: 6.961 | Acc: 98.333
31 Loss: 6.604 | Acc: 98.403
32 Loss: 6.286 | Acc: 98.491
33 Loss: 6.563 | Acc: 98.453
34 Loss: 6.271 | Acc: 98.475
35 Loss: 6.197 | Acc: 98.529
36 Loss: 5.961 | Acc: 98.557
37 Loss: 5.807 | Acc: 98.653
38 Loss: 5.935 | Acc: 98.595
39 Loss: 5.676 | Acc: 98.613
40 Loss: 5.753 | Acc: 98.597
41 Loss: 5.174 | Acc: 98.796
42 Loss: 5.526 | Acc: 98.669
43 Loss: 5.259 | Acc: 98.731
44 Loss: 5.359 | Acc: 98.717
45 Loss: 5.150 | Acc: 98.705
46 Loss: 5.021 | Acc: 98.804
47 Loss: 4.999 | Acc: 98.804
48 Loss: 4.884 | Acc: 98.846
49 Loss: 4.983 | Acc: 98.844
50 Loss: 4.792 | Acc: 98.856
51 Loss: 5.091 | Acc: 98.848
52 Loss: 4.703 | Acc: 98.902
53 Loss: 4.931 | Acc: 98.858
54 Loss: 4.829 | Acc: 98.952
55 Loss: 5.065 | Acc: 98.752
56 Loss: 4.725 | Acc: 98.888
57 Loss: 4.757 | Acc: 98.828
58 Loss: 4.704 | Acc: 98.852
59 Loss: 4.840 | Acc: 98.916
MLP trained successfully...
# of Left images:  20111.0
# of Right images:  29789.0
giniRightRatio:  0.8366190331598088
giniLeftRatio:  0.7463317932103052
impurityDrop:  0.7756647653890052
giniGain:  0.12433523461099483
lclasses:  [4988, 4996, 0, 0, 0, 0, 0, 0, 4987, 4993]
rclasses:  [0, 0, 4991, 4993, 4988, 4988, 4985, 4991, 0, 0]
noOfLeftClasses:  4
noOfRightClasses:  6
lTrainDict[data].shape:  torch.Size([19964, 16, 28, 28])   lTrainDict[label].shape:  torch.Size([19964])
rTrainDict[data].shape:  torch.Size([29936, 16, 28, 28])   rTrainDict[label].shape:  torch.Size([29936])
RETURNING FROM WORK...
nodeId:  2 , imgTensorShape :  torch.Size([19964, 16, 28, 28])
nodeId: 2 ,  parentId: 1 ,  level: 1 ,  lchildId: -1 ,  rchildId: -1 ,  isLeaf: False ,  leafClass: -1 ,  numClasses: 4
nodeId:  3 , imgTensorShape :  torch.Size([29936, 16, 28, 28])
nodeId: 3 ,  parentId: 1 ,  level: 1 ,  lchildId: -1 ,  rchildId: -1 ,  isLeaf: False ,  leafClass: -1 ,  numClasses: 6
Running nodeId:  2
0 Train Loss: 89.806 | Train Acc: 62.738
1 Train Loss: 68.442 | Train Acc: 73.983
2 Train Loss: 61.113 | Train Acc: 77.044
3 Train Loss: 55.987 | Train Acc: 79.308
4 Train Loss: 54.255 | Train Acc: 79.423
5 Train Loss: 52.376 | Train Acc: 80.590
6 Train Loss: 49.379 | Train Acc: 81.948
7 Train Loss: 48.014 | Train Acc: 82.208
8 Train Loss: 46.848 | Train Acc: 82.844
9 Train Loss: 44.548 | Train Acc: 83.716
10 Train Loss: 43.458 | Train Acc: 84.096
11 Train Loss: 42.857 | Train Acc: 84.347
12 Train Loss: 41.702 | Train Acc: 84.743
13 Train Loss: 40.589 | Train Acc: 85.193
14 Train Loss: 38.736 | Train Acc: 85.930
15 Train Loss: 38.378 | Train Acc: 86.165
16 Train Loss: 36.465 | Train Acc: 86.856
17 Train Loss: 35.943 | Train Acc: 86.987
18 Train Loss: 34.648 | Train Acc: 87.673
19 Train Loss: 33.430 | Train Acc: 88.254
20 Train Loss: 32.787 | Train Acc: 88.053
21 Train Loss: 32.186 | Train Acc: 88.329
22 Train Loss: 31.276 | Train Acc: 88.755
23 Train Loss: 30.891 | Train Acc: 88.890
24 Train Loss: 30.166 | Train Acc: 89.201
25 Train Loss: 26.412 | Train Acc: 90.939
26 Train Loss: 26.136 | Train Acc: 91.074
27 Train Loss: 25.565 | Train Acc: 91.184
28 Train Loss: 24.945 | Train Acc: 91.610
29 Train Loss: 24.894 | Train Acc: 91.515
30 Train Loss: 24.540 | Train Acc: 91.775
31 Train Loss: 24.162 | Train Acc: 91.930
32 Train Loss: 23.737 | Train Acc: 92.006
33 Train Loss: 23.332 | Train Acc: 92.281
34 Train Loss: 23.058 | Train Acc: 92.316
35 Train Loss: 22.930 | Train Acc: 92.331
36 Train Loss: 22.140 | Train Acc: 92.922
37 Train Loss: 22.046 | Train Acc: 92.752
38 Train Loss: 21.699 | Train Acc: 93.037
39 Train Loss: 21.638 | Train Acc: 93.002
40 Train Loss: 21.039 | Train Acc: 93.123
41 Train Loss: 21.012 | Train Acc: 93.238
42 Train Loss: 20.766 | Train Acc: 93.423
43 Train Loss: 20.161 | Train Acc: 93.563
44 Train Loss: 19.969 | Train Acc: 93.729
45 Train Loss: 19.952 | Train Acc: 93.619
46 Train Loss: 19.287 | Train Acc: 94.039
47 Train Loss: 18.904 | Train Acc: 94.064
48 Train Loss: 18.656 | Train Acc: 94.295
49 Train Loss: 18.396 | Train Acc: 94.295
50 Train Loss: 17.125 | Train Acc: 95.256
51 Train Loss: 16.910 | Train Acc: 95.392
52 Train Loss: 16.739 | Train Acc: 95.392
53 Train Loss: 16.596 | Train Acc: 95.507
54 Train Loss: 16.503 | Train Acc: 95.477
55 Train Loss: 16.356 | Train Acc: 95.667
56 Train Loss: 16.302 | Train Acc: 95.527
57 Train Loss: 16.118 | Train Acc: 95.667
58 Train Loss: 16.034 | Train Acc: 95.682
59 Train Loss: 16.032 | Train Acc: 95.757
60 Train Loss: 15.795 | Train Acc: 95.868
61 Train Loss: 15.677 | Train Acc: 95.898
62 Train Loss: 15.559 | Train Acc: 95.913
63 Train Loss: 15.603 | Train Acc: 95.777
64 Train Loss: 15.334 | Train Acc: 96.083
65 Train Loss: 15.250 | Train Acc: 95.953
66 Train Loss: 15.133 | Train Acc: 96.133
67 Train Loss: 14.960 | Train Acc: 96.138
68 Train Loss: 14.841 | Train Acc: 96.358
69 Train Loss: 14.699 | Train Acc: 96.409
70 Train Loss: 14.583 | Train Acc: 96.298
71 Train Loss: 14.499 | Train Acc: 96.348
72 Train Loss: 14.323 | Train Acc: 96.509
73 Train Loss: 14.207 | Train Acc: 96.484
74 Train Loss: 14.145 | Train Acc: 96.649
75 Train Loss: 13.662 | Train Acc: 96.864
76 Train Loss: 13.591 | Train Acc: 96.924
77 Train Loss: 13.490 | Train Acc: 96.914
78 Train Loss: 13.462 | Train Acc: 96.955
79 Train Loss: 13.463 | Train Acc: 96.884
80 Train Loss: 13.329 | Train Acc: 97.005
81 Train Loss: 13.340 | Train Acc: 96.980
82 Train Loss: 13.294 | Train Acc: 97.050
83 Train Loss: 13.225 | Train Acc: 97.065
84 Train Loss: 13.195 | Train Acc: 97.035
85 Train Loss: 13.135 | Train Acc: 97.155
86 Train Loss: 13.093 | Train Acc: 97.105
87 Train Loss: 13.021 | Train Acc: 97.105
88 Train Loss: 13.085 | Train Acc: 97.040
89 Train Loss: 12.949 | Train Acc: 97.110
90 Train Loss: 12.912 | Train Acc: 97.115
91 Train Loss: 12.893 | Train Acc: 97.090
92 Train Loss: 12.834 | Train Acc: 97.190
93 Train Loss: 12.768 | Train Acc: 97.220
94 Train Loss: 12.739 | Train Acc: 97.145
95 Train Loss: 12.638 | Train Acc: 97.240
96 Train Loss: 12.623 | Train Acc: 97.200
97 Train Loss: 12.611 | Train Acc: 97.250
98 Train Loss: 12.521 | Train Acc: 97.375
99 Train Loss: 12.470 | Train Acc: 97.380
CNN trained successfully...
image_next_flat.shape :  torch.Size([19964, 9216])
printing expected split from k means
{1: 0, 3: 0, 2: 1, 0: 1}
Printing final_dict items...
{1: 0, 3: 0, 2: 1, 0: 1}
Image Statistics : L R :  9989 9975
expectedMlpLabels.shape :  torch.Size([19964])
0 Loss: 59.542 | Acc: 87.457
1 Loss: 44.963 | Acc: 90.728
2 Loss: 40.461 | Acc: 91.550
3 Loss: 38.601 | Acc: 92.096
4 Loss: 33.536 | Acc: 93.243
5 Loss: 30.461 | Acc: 93.794
6 Loss: 28.136 | Acc: 94.245
7 Loss: 24.597 | Acc: 94.936
8 Loss: 21.856 | Acc: 95.447
9 Loss: 20.138 | Acc: 95.958
10 Loss: 13.907 | Acc: 97.400
11 Loss: 11.475 | Acc: 97.761
12 Loss: 10.227 | Acc: 97.921
13 Loss: 8.403 | Acc: 98.342
14 Loss: 8.133 | Acc: 98.472
15 Loss: 7.195 | Acc: 98.597
16 Loss: 6.483 | Acc: 98.808
17 Loss: 5.751 | Acc: 98.963
18 Loss: 6.319 | Acc: 98.793
19 Loss: 5.267 | Acc: 99.078
20 Loss: 3.567 | Acc: 99.384
21 Loss: 3.050 | Acc: 99.479
22 Loss: 2.734 | Acc: 99.494
23 Loss: 2.418 | Acc: 99.604
24 Loss: 2.344 | Acc: 99.609
25 Loss: 2.052 | Acc: 99.684
26 Loss: 1.827 | Acc: 99.740
27 Loss: 2.033 | Acc: 99.649
28 Loss: 1.959 | Acc: 99.664
29 Loss: 1.591 | Acc: 99.709
30 Loss: 1.287 | Acc: 99.795
31 Loss: 1.476 | Acc: 99.790
32 Loss: 1.257 | Acc: 99.820
33 Loss: 1.052 | Acc: 99.835
34 Loss: 0.928 | Acc: 99.890
35 Loss: 0.965 | Acc: 99.860
36 Loss: 1.006 | Acc: 99.830
37 Loss: 0.842 | Acc: 99.865
38 Loss: 0.866 | Acc: 99.875
39 Loss: 0.825 | Acc: 99.885
40 Loss: 0.861 | Acc: 99.865
41 Loss: 0.761 | Acc: 99.900
42 Loss: 0.952 | Acc: 99.855
43 Loss: 0.586 | Acc: 99.910
44 Loss: 0.598 | Acc: 99.925
45 Loss: 0.642 | Acc: 99.910
46 Loss: 0.679 | Acc: 99.920
47 Loss: 0.675 | Acc: 99.900
48 Loss: 0.698 | Acc: 99.900
49 Loss: 0.823 | Acc: 99.855
50 Loss: 0.565 | Acc: 99.905
51 Loss: 0.538 | Acc: 99.955
52 Loss: 0.718 | Acc: 99.900
53 Loss: 0.536 | Acc: 99.920
54 Loss: 0.582 | Acc: 99.925
55 Loss: 0.424 | Acc: 99.950
56 Loss: 0.592 | Acc: 99.915
57 Loss: 0.575 | Acc: 99.920
58 Loss: 0.583 | Acc: 99.920
59 Loss: 0.574 | Acc: 99.925
MLP trained successfully...
# of Left images:  9989.0
# of Right images:  9975.0
giniRightRatio:  0.49999999497490594
giniLeftRatio:  0.49999995490083643
impurityDrop:  0.4999999548445921
giniGain:  0.2463318383657131
lclasses:  [0, 4996, 0, 4993, 0, 0, 0, 0, 0, 0]
rclasses:  [4988, 0, 4987, 0, 0, 0, 0, 0, 0, 0]
noOfLeftClasses:  2
noOfRightClasses:  2
lTrainDict[data].shape:  torch.Size([9989, 16, 24, 24])   lTrainDict[label].shape:  torch.Size([9989])
rTrainDict[data].shape:  torch.Size([9975, 16, 24, 24])   rTrainDict[label].shape:  torch.Size([9975])
RETURNING FROM WORK...
CLASS THRESHOLD REACHED 2 IN LEFT 2 2
CLASS THRESHOLD REACHED 2 IN RIGHT 2 2
nodeId:  4 , imgTensorShape :  torch.Size([9989, 16, 24, 24])
nodeId: 4 ,  parentId: 2 ,  level: 2 ,  lchildId: -1 ,  rchildId: -1 ,  isLeaf: True ,  leafClass: -1 ,  numClasses: 2
nodeId:  5 , imgTensorShape :  torch.Size([9975, 16, 24, 24])
nodeId: 5 ,  parentId: 2 ,  level: 2 ,  lchildId: -1 ,  rchildId: -1 ,  isLeaf: True ,  leafClass: -1 ,  numClasses: 2
Running nodeId:  3
0 Train Loss: 137.923 | Train Acc: 46.035
1 Train Loss: 116.658 | Train Acc: 56.143
2 Train Loss: 109.070 | Train Acc: 59.150
3 Train Loss: 104.324 | Train Acc: 61.174
4 Train Loss: 100.736 | Train Acc: 62.634
5 Train Loss: 98.439 | Train Acc: 63.265
6 Train Loss: 95.799 | Train Acc: 64.184
7 Train Loss: 93.892 | Train Acc: 65.139
8 Train Loss: 92.295 | Train Acc: 65.687
9 Train Loss: 90.864 | Train Acc: 66.285
10 Train Loss: 88.767 | Train Acc: 67.294
11 Train Loss: 87.921 | Train Acc: 67.474
12 Train Loss: 86.336 | Train Acc: 67.985
13 Train Loss: 84.856 | Train Acc: 68.683
14 Train Loss: 83.730 | Train Acc: 69.024
15 Train Loss: 81.761 | Train Acc: 69.839
16 Train Loss: 80.457 | Train Acc: 70.440
17 Train Loss: 79.857 | Train Acc: 70.921
18 Train Loss: 77.580 | Train Acc: 71.349
19 Train Loss: 76.485 | Train Acc: 71.880
20 Train Loss: 74.977 | Train Acc: 72.645
21 Train Loss: 73.931 | Train Acc: 73.019
22 Train Loss: 73.237 | Train Acc: 73.457
23 Train Loss: 72.266 | Train Acc: 73.577
24 Train Loss: 70.238 | Train Acc: 74.255
25 Train Loss: 66.535 | Train Acc: 76.209
26 Train Loss: 65.533 | Train Acc: 76.530
27 Train Loss: 65.390 | Train Acc: 76.430
28 Train Loss: 64.798 | Train Acc: 76.901
29 Train Loss: 64.330 | Train Acc: 77.028
30 Train Loss: 64.067 | Train Acc: 77.125
31 Train Loss: 63.356 | Train Acc: 77.315
32 Train Loss: 63.138 | Train Acc: 77.439
33 Train Loss: 62.299 | Train Acc: 77.736
34 Train Loss: 62.056 | Train Acc: 78.060
35 Train Loss: 61.434 | Train Acc: 78.137
36 Train Loss: 60.995 | Train Acc: 78.437
37 Train Loss: 60.410 | Train Acc: 78.788
38 Train Loss: 60.076 | Train Acc: 78.695
39 Train Loss: 59.749 | Train Acc: 78.888
40 Train Loss: 59.311 | Train Acc: 79.112
41 Train Loss: 58.741 | Train Acc: 79.309
42 Train Loss: 58.505 | Train Acc: 79.276
43 Train Loss: 57.948 | Train Acc: 79.583
44 Train Loss: 57.358 | Train Acc: 80.024
45 Train Loss: 57.443 | Train Acc: 79.807
46 Train Loss: 56.600 | Train Acc: 80.131
47 Train Loss: 56.212 | Train Acc: 80.458
48 Train Loss: 55.832 | Train Acc: 80.575
49 Train Loss: 55.331 | Train Acc: 80.612
50 Train Loss: 53.418 | Train Acc: 81.764
51 Train Loss: 53.030 | Train Acc: 82.002
52 Train Loss: 52.939 | Train Acc: 81.915
53 Train Loss: 52.722 | Train Acc: 82.165
54 Train Loss: 52.599 | Train Acc: 82.195
55 Train Loss: 52.431 | Train Acc: 82.225
56 Train Loss: 52.207 | Train Acc: 82.356
57 Train Loss: 52.088 | Train Acc: 82.189
58 Train Loss: 51.953 | Train Acc: 82.259
59 Train Loss: 52.021 | Train Acc: 82.255
60 Train Loss: 51.553 | Train Acc: 82.633
61 Train Loss: 51.463 | Train Acc: 82.606
62 Train Loss: 51.293 | Train Acc: 82.673
63 Train Loss: 50.955 | Train Acc: 82.790
64 Train Loss: 51.004 | Train Acc: 82.820
65 Train Loss: 50.744 | Train Acc: 82.703
66 Train Loss: 50.757 | Train Acc: 82.770
67 Train Loss: 50.439 | Train Acc: 82.960
68 Train Loss: 50.219 | Train Acc: 83.114
69 Train Loss: 50.172 | Train Acc: 83.094
70 Train Loss: 49.880 | Train Acc: 83.331
71 Train Loss: 49.889 | Train Acc: 83.167
72 Train Loss: 49.447 | Train Acc: 83.438
73 Train Loss: 49.460 | Train Acc: 83.488
74 Train Loss: 49.263 | Train Acc: 83.511
75 Train Loss: 48.442 | Train Acc: 83.986
76 Train Loss: 48.244 | Train Acc: 84.053
77 Train Loss: 48.209 | Train Acc: 84.150
78 Train Loss: 48.137 | Train Acc: 84.093
79 Train Loss: 48.096 | Train Acc: 84.176
80 Train Loss: 48.001 | Train Acc: 84.180
81 Train Loss: 47.909 | Train Acc: 84.240
82 Train Loss: 47.867 | Train Acc: 84.193
83 Train Loss: 47.820 | Train Acc: 84.293
84 Train Loss: 47.742 | Train Acc: 84.407
85 Train Loss: 47.676 | Train Acc: 84.393
86 Train Loss: 47.570 | Train Acc: 84.373
87 Train Loss: 47.512 | Train Acc: 84.420
88 Train Loss: 47.518 | Train Acc: 84.367
89 Train Loss: 47.407 | Train Acc: 84.457
90 Train Loss: 47.320 | Train Acc: 84.534
91 Train Loss: 47.257 | Train Acc: 84.600
92 Train Loss: 47.189 | Train Acc: 84.577
93 Train Loss: 47.140 | Train Acc: 84.570
94 Train Loss: 47.031 | Train Acc: 84.564
95 Train Loss: 46.956 | Train Acc: 84.724
96 Train Loss: 46.904 | Train Acc: 84.641
97 Train Loss: 46.818 | Train Acc: 84.724
98 Train Loss: 46.819 | Train Acc: 84.721
99 Train Loss: 46.707 | Train Acc: 84.707
CNN trained successfully...
image_next_flat.shape :  torch.Size([29936, 9216])
printing expected split from k means
{2: 0, 4: 0, 0: 0, 1: 1, 3: 1, 5: 1}
Printing final_dict items...
{2: 0, 4: 0, 0: 0, 1: 1, 3: 1, 5: 1}
Image Statistics : L R :  14964 14972
expectedMlpLabels.shape :  torch.Size([29936])
0 Loss: 98.363 | Acc: 76.503
1 Loss: 85.496 | Acc: 80.562
2 Loss: 79.228 | Acc: 82.085
3 Loss: 75.649 | Acc: 82.900
4 Loss: 70.496 | Acc: 84.156
5 Loss: 66.846 | Acc: 84.921
6 Loss: 62.280 | Acc: 86.201
7 Loss: 58.508 | Acc: 86.909
8 Loss: 54.359 | Acc: 88.095
9 Loss: 52.528 | Acc: 88.582
10 Loss: 42.147 | Acc: 91.144
11 Loss: 38.702 | Acc: 91.756
12 Loss: 35.509 | Acc: 92.484
13 Loss: 32.922 | Acc: 93.082
14 Loss: 31.530 | Acc: 93.570
15 Loss: 29.188 | Acc: 94.021
16 Loss: 27.042 | Acc: 94.548
17 Loss: 25.351 | Acc: 94.902
18 Loss: 23.943 | Acc: 95.096
19 Loss: 22.640 | Acc: 95.450
20 Loss: 17.589 | Acc: 96.546
21 Loss: 16.237 | Acc: 96.910
22 Loss: 15.658 | Acc: 97.121
23 Loss: 14.582 | Acc: 97.261
24 Loss: 14.593 | Acc: 97.204
25 Loss: 13.069 | Acc: 97.565
26 Loss: 12.317 | Acc: 97.722
27 Loss: 12.741 | Acc: 97.568
28 Loss: 11.532 | Acc: 97.952
29 Loss: 12.148 | Acc: 97.779
30 Loss: 10.166 | Acc: 98.163
31 Loss: 8.890 | Acc: 98.387
32 Loss: 8.855 | Acc: 98.467
33 Loss: 8.806 | Acc: 98.433
34 Loss: 8.719 | Acc: 98.443
35 Loss: 8.642 | Acc: 98.487
36 Loss: 8.304 | Acc: 98.520
37 Loss: 7.451 | Acc: 98.704
38 Loss: 7.871 | Acc: 98.587
39 Loss: 7.365 | Acc: 98.691
40 Loss: 7.389 | Acc: 98.714
41 Loss: 7.122 | Acc: 98.791
42 Loss: 6.541 | Acc: 98.904
43 Loss: 6.448 | Acc: 98.868
44 Loss: 7.243 | Acc: 98.771
45 Loss: 6.572 | Acc: 98.841
46 Loss: 6.527 | Acc: 98.841
47 Loss: 6.386 | Acc: 98.914
48 Loss: 6.561 | Acc: 98.817
49 Loss: 6.609 | Acc: 98.764
50 Loss: 5.903 | Acc: 99.025
51 Loss: 6.003 | Acc: 98.944
52 Loss: 5.817 | Acc: 98.981
53 Loss: 6.093 | Acc: 98.954
54 Loss: 5.757 | Acc: 99.045
55 Loss: 5.557 | Acc: 99.035
56 Loss: 5.980 | Acc: 98.991
57 Loss: 5.557 | Acc: 99.058
58 Loss: 5.750 | Acc: 98.968
59 Loss: 5.714 | Acc: 98.995
MLP trained successfully...
# of Left images:  14973.0
# of Right images:  14963.0
giniRightRatio:  0.6668669840506447
giniLeftRatio:  0.6664661052955495
impurityDrop:  0.6664658373821932
giniGain:  0.17015319577761556
lclasses:  [4991, 0, 4988, 0, 4985, 0, 0, 0, 0, 0]
rclasses:  [0, 4993, 0, 4988, 0, 4991, 0, 0, 0, 0]
noOfLeftClasses:  3
noOfRightClasses:  3
lTrainDict[data].shape:  torch.Size([14964, 16, 24, 24])   lTrainDict[label].shape:  torch.Size([14964])
rTrainDict[data].shape:  torch.Size([14972, 16, 24, 24])   rTrainDict[label].shape:  torch.Size([14972])
RETURNING FROM WORK...
nodeId:  6 , imgTensorShape :  torch.Size([14964, 16, 24, 24])
nodeId: 6 ,  parentId: 3 ,  level: 2 ,  lchildId: -1 ,  rchildId: -1 ,  isLeaf: False ,  leafClass: -1 ,  numClasses: 3
nodeId:  7 , imgTensorShape :  torch.Size([14972, 16, 24, 24])
