==> Preparing data..
Files already downloaded and verified
Files already downloaded and verified
len(trainInputDict["data"]):  50000 ,  len(valInputDict["data"]):  0 ,  len(testInputDict["data"]):  10000
nodeId:  1 , imgTensorShape :  torch.Size([50000, 3, 32, 32])
nodeId: 1 ,  parentId: 0 ,  level: 0 ,  lchildId: -1 ,  rchildId: -1 ,  isLeaf: False ,  leafClass: -1 ,  numClasses: 10
Running nodeId:  1
0 Train Loss: 179.824 | Train Acc: 36.820
64 Train Loss: 78.983 | Train Acc: 73.442
65 Train Loss: 78.915 | Train Acc: 73.568
66 Train Loss: 78.810 | Train Acc: 73.552
67 Train Loss: 78.761 | Train Acc: 73.666
68 Train Loss: 78.796 | Train Acc: 73.596
69 Train Loss: 78.683 | Train Acc: 73.668
70 Train Loss: 78.542 | Train Acc: 73.634
71 Train Loss: 78.519 | Train Acc: 73.700
72 Train Loss: 78.432 | Train Acc: 73.738
73 Train Loss: 78.403 | Train Acc: 73.758
74 Train Loss: 78.351 | Train Acc: 73.680
75 Train Loss: 78.275 | Train Acc: 73.680
76 Train Loss: 78.232 | Train Acc: 73.758
77 Train Loss: 78.109 | Train Acc: 73.836
78 Train Loss: 78.052 | Train Acc: 73.902
79 Train Loss: 77.948 | Train Acc: 73.892
80 Train Loss: 77.674 | Train Acc: 74.026
81 Train Loss: 77.628 | Train Acc: 74.032
82 Train Loss: 77.630 | Train Acc: 73.992
83 Train Loss: 77.578 | Train Acc: 74.024
84 Train Loss: 77.554 | Train Acc: 74.088
85 Train Loss: 77.527 | Train Acc: 74.084
86 Train Loss: 77.512 | Train Acc: 74.058
87 Train Loss: 77.440 | Train Acc: 74.076
88 Train Loss: 77.468 | Train Acc: 74.056
89 Train Loss: 77.392 | Train Acc: 74.126
90 Train Loss: 77.421 | Train Acc: 74.142
91 Train Loss: 77.353 | Train Acc: 74.144
92 Train Loss: 77.325 | Train Acc: 74.160
93 Train Loss: 77.290 | Train Acc: 74.182
94 Train Loss: 77.287 | Train Acc: 74.104
95 Train Loss: 77.253 | Train Acc: 74.222
96 Train Loss: 77.217 | Train Acc: 74.204
97 Train Loss: 77.200 | Train Acc: 74.150
98 Train Loss: 77.139 | Train Acc: 74.204
99 Train Loss: 77.155 | Train Acc: 74.216
CNN trained successfully...
image_next_flat.shape :  torch.Size([50000, 12544])
printing expected split from k means
{6: 0, 4: 0, 1: 0, 2: 0, 7: 0, 3: 0, 9: 1, 5: 0, 0: 1, 8: 1}
Printing final_dict items...
{6: 0, 4: 0, 1: 0, 2: 0, 7: 0, 3: 0, 9: 1, 5: 0, 0: 1, 8: 1}
Image Statistics : L R :  35000 15000
expectedMlpLabels.shape :  torch.Size([50000])
0 Loss: 50.773 | Acc: 79.730
1 Loss: 43.664 | Acc: 82.646
2 Loss: 40.573 | Acc: 84.284
3 Loss: 38.073 | Acc: 85.408
4 Loss: 36.289 | Acc: 86.104
5 Loss: 34.722 | Acc: 86.876
6 Loss: 32.920 | Acc: 87.530
7 Loss: 31.641 | Acc: 88.100
8 Loss: 30.223 | Acc: 88.554
9 Loss: 29.007 | Acc: 89.148
10 Loss: 25.068 | Acc: 90.780
11 Loss: 23.563 | Acc: 91.350
12 Loss: 22.958 | Acc: 91.404
13 Loss: 21.901 | Acc: 91.952
14 Loss: 21.085 | Acc: 92.166
15 Loss: 20.264 | Acc: 92.520
16 Loss: 19.227 | Acc: 92.876
17 Loss: 18.722 | Acc: 93.130
18 Loss: 17.501 | Acc: 93.578
19 Loss: 17.597 | Acc: 93.730
20 Loss: 15.357 | Acc: 94.492
21 Loss: 14.493 | Acc: 94.810
22 Loss: 13.993 | Acc: 94.994
23 Loss: 13.705 | Acc: 95.152
24 Loss: 12.915 | Acc: 95.482
25 Loss: 13.330 | Acc: 95.338
26 Loss: 12.549 | Acc: 95.600
27 Loss: 12.168 | Acc: 95.818
28 Loss: 11.885 | Acc: 95.898
29 Loss: 11.765 | Acc: 95.834
30 Loss: 10.426 | Acc: 96.288
31 Loss: 10.210 | Acc: 96.452
32 Loss: 10.105 | Acc: 96.484
33 Loss: 10.201 | Acc: 96.406
34 Loss: 9.842 | Acc: 96.606
35 Loss: 9.526 | Acc: 96.684
36 Loss: 9.744 | Acc: 96.664
37 Loss: 9.471 | Acc: 96.702
38 Loss: 9.149 | Acc: 96.906
39 Loss: 9.172 | Acc: 96.818
40 Loss: 8.992 | Acc: 96.904
41 Loss: 8.822 | Acc: 97.056
42 Loss: 8.748 | Acc: 97.098
43 Loss: 8.727 | Acc: 96.968
44 Loss: 8.592 | Acc: 97.038
45 Loss: 8.297 | Acc: 97.178
46 Loss: 8.411 | Acc: 97.140
47 Loss: 8.468 | Acc: 97.130
48 Loss: 8.422 | Acc: 97.138
49 Loss: 8.143 | Acc: 97.184
50 Loss: 8.046 | Acc: 97.218
51 Loss: 8.207 | Acc: 97.274
52 Loss: 7.831 | Acc: 97.320
53 Loss: 8.027 | Acc: 97.214
54 Loss: 8.136 | Acc: 97.218
55 Loss: 7.978 | Acc: 97.198
56 Loss: 8.067 | Acc: 97.256
57 Loss: 8.092 | Acc: 97.218
58 Loss: 7.673 | Acc: 97.392
59 Loss: 7.960 | Acc: 97.324
MLP trained successfully...
# of Actaul Left images acc to Kmeans:  34506.0
# of Actual Right images acc to Kmeans:  15494.0
giniRightRatio:  0.6557000482987797
giniLeftRatio:  0.8673395422854615
impurityDrop:  1.1270329758516675
giniGain:  -0.22703297585166748
lclasses:  [0, 5000, 5000, 5000, 5000, 5000, 5000, 5000, 0, 0]
rclasses:  [5000, 0, 0, 0, 0, 0, 0, 0, 5000, 5000]
noOfLeftClasses:  7
noOfRightClasses:  3
lTrainDict[data].shape:  torch.Size([35000, 16, 28, 28])   lTrainDict[label].shape:  torch.Size([35000])
rTrainDict[data].shape:  torch.Size([15000, 16, 28, 28])   rTrainDict[label].shape:  torch.Size([15000])
RETURNING FROM WORK...
nodeId:  2 , imgTensorShape :  torch.Size([35000, 16, 28, 28])
nodeId: 2 ,  parentId: 1 ,  level: 1 ,  lchildId: -1 ,  rchildId: -1 ,  isLeaf: False ,  leafClass: -1 ,  numClasses: 7
nodeId:  3 , imgTensorShape :  torch.Size([15000, 16, 28, 28])
nodeId: 3 ,  parentId: 1 ,  level: 1 ,  lchildId: -1 ,  rchildId: -1 ,  isLeaf: False ,  leafClass: -1 ,  numClasses: 3
Running nodeId:  2
0 Train Loss: 137.492 | Train Acc: 48.240
1 Train Loss: 113.025 | Train Acc: 58.251
2 Train Loss: 105.077 | Train Acc: 61.520
3 Train Loss: 100.813 | Train Acc: 62.994
4 Train Loss: 96.769 | Train Acc: 64.517
5 Train Loss: 94.403 | Train Acc: 65.526
6 Train Loss: 92.285 | Train Acc: 66.306
7 Train Loss: 89.715 | Train Acc: 67.194
8 Train Loss: 87.967 | Train Acc: 68.006
9 Train Loss: 86.307 | Train Acc: 68.660
10 Train Loss: 84.493 | Train Acc: 69.434
11 Train Loss: 83.827 | Train Acc: 69.497
12 Train Loss: 81.815 | Train Acc: 70.380
13 Train Loss: 80.446 | Train Acc: 70.714
14 Train Loss: 79.365 | Train Acc: 71.371
15 Train Loss: 78.371 | Train Acc: 71.726
16 Train Loss: 76.832 | Train Acc: 72.374
17 Train Loss: 75.935 | Train Acc: 72.380
18 Train Loss: 74.869 | Train Acc: 73.040
19 Train Loss: 73.833 | Train Acc: 73.426
20 Train Loss: 70.104 | Train Acc: 75.186
21 Train Loss: 69.430 | Train Acc: 75.260
22 Train Loss: 68.977 | Train Acc: 75.569
23 Train Loss: 68.382 | Train Acc: 75.643
24 Train Loss: 68.122 | Train Acc: 75.829
25 Train Loss: 67.639 | Train Acc: 76.126
26 Train Loss: 67.083 | Train Acc: 76.197
27 Train Loss: 66.952 | Train Acc: 76.311
28 Train Loss: 66.302 | Train Acc: 76.520
29 Train Loss: 65.774 | Train Acc: 76.889
30 Train Loss: 65.671 | Train Acc: 76.823
31 Train Loss: 65.303 | Train Acc: 76.991
32 Train Loss: 65.021 | Train Acc: 77.066
33 Train Loss: 64.531 | Train Acc: 77.123
34 Train Loss: 63.784 | Train Acc: 77.394
35 Train Loss: 63.824 | Train Acc: 77.554
36 Train Loss: 63.273 | Train Acc: 77.706
37 Train Loss: 62.689 | Train Acc: 77.934
38 Train Loss: 62.389 | Train Acc: 78.057
39 Train Loss: 61.958 | Train Acc: 78.283
40 Train Loss: 60.307 | Train Acc: 78.971
41 Train Loss: 60.072 | Train Acc: 79.337
42 Train Loss: 59.681 | Train Acc: 79.366
43 Train Loss: 59.639 | Train Acc: 79.283
44 Train Loss: 59.468 | Train Acc: 79.446
45 Train Loss: 59.372 | Train Acc: 79.431
46 Train Loss: 59.023 | Train Acc: 79.583
47 Train Loss: 58.889 | Train Acc: 79.671
48 Train Loss: 58.813 | Train Acc: 79.797
49 Train Loss: 58.679 | Train Acc: 79.777
50 Train Loss: 58.459 | Train Acc: 79.814
51 Train Loss: 58.380 | Train Acc: 79.869
52 Train Loss: 58.164 | Train Acc: 80.037
53 Train Loss: 57.946 | Train Acc: 79.960
54 Train Loss: 57.809 | Train Acc: 80.166
55 Train Loss: 57.678 | Train Acc: 80.220
56 Train Loss: 57.481 | Train Acc: 80.251
57 Train Loss: 57.327 | Train Acc: 80.234
58 Train Loss: 57.203 | Train Acc: 80.380
59 Train Loss: 57.107 | Train Acc: 80.443
60 Train Loss: 56.239 | Train Acc: 80.883
61 Train Loss: 56.057 | Train Acc: 80.857
62 Train Loss: 56.036 | Train Acc: 80.837
63 Train Loss: 55.896 | Train Acc: 80.903
64 Train Loss: 55.854 | Train Acc: 81.029
65 Train Loss: 55.831 | Train Acc: 81.006
66 Train Loss: 55.759 | Train Acc: 80.983
67 Train Loss: 55.685 | Train Acc: 81.074
68 Train Loss: 55.664 | Train Acc: 81.060
69 Train Loss: 55.542 | Train Acc: 81.071
70 Train Loss: 55.552 | Train Acc: 81.091
71 Train Loss: 55.449 | Train Acc: 81.094
72 Train Loss: 55.372 | Train Acc: 81.214
73 Train Loss: 55.271 | Train Acc: 81.254
74 Train Loss: 55.200 | Train Acc: 81.243
75 Train Loss: 55.142 | Train Acc: 81.300
76 Train Loss: 55.059 | Train Acc: 81.283
77 Train Loss: 55.014 | Train Acc: 81.449
78 Train Loss: 54.942 | Train Acc: 81.409
79 Train Loss: 54.929 | Train Acc: 81.434
80 Train Loss: 54.536 | Train Acc: 81.574
81 Train Loss: 54.496 | Train Acc: 81.537
82 Train Loss: 54.464 | Train Acc: 81.611
83 Train Loss: 54.425 | Train Acc: 81.569
84 Train Loss: 54.405 | Train Acc: 81.629
85 Train Loss: 54.376 | Train Acc: 81.563
86 Train Loss: 54.361 | Train Acc: 81.683
87 Train Loss: 54.339 | Train Acc: 81.683
88 Train Loss: 54.308 | Train Acc: 81.777
89 Train Loss: 54.286 | Train Acc: 81.654
90 Train Loss: 54.301 | Train Acc: 81.606
91 Train Loss: 54.236 | Train Acc: 81.689
92 Train Loss: 54.190 | Train Acc: 81.674
93 Train Loss: 54.176 | Train Acc: 81.809
94 Train Loss: 54.189 | Train Acc: 81.711
95 Train Loss: 54.105 | Train Acc: 81.723
96 Train Loss: 54.100 | Train Acc: 81.726
97 Train Loss: 54.033 | Train Acc: 81.831
98 Train Loss: 54.078 | Train Acc: 81.714
99 Train Loss: 53.980 | Train Acc: 81.849
CNN trained successfully...
image_next_flat.shape :  torch.Size([35000, 9216])
printing expected split from k means
{0: 0, 6: 1, 1: 1, 5: 1, 3: 1, 2: 1, 4: 1}
Printing final_dict items...
{0: 0, 6: 1, 1: 1, 5: 1, 3: 1, 2: 1, 4: 1}
Image Statistics : L R :  5000 30000
expectedMlpLabels.shape :  torch.Size([35000])
0 Loss: 10.099 | Acc: 93.291
1 Loss: 7.271 | Acc: 95.357
2 Loss: 6.320 | Acc: 96.043
3 Loss: 5.510 | Acc: 96.311
4 Loss: 4.639 | Acc: 96.846
5 Loss: 4.309 | Acc: 97.151
6 Loss: 3.514 | Acc: 97.494
7 Loss: 3.173 | Acc: 97.723
8 Loss: 2.868 | Acc: 97.986
9 Loss: 2.540 | Acc: 98.257
10 Loss: 1.601 | Acc: 98.891
11 Loss: 1.288 | Acc: 99.074
12 Loss: 1.127 | Acc: 99.243
13 Loss: 1.050 | Acc: 99.303
14 Loss: 0.720 | Acc: 99.514
15 Loss: 0.835 | Acc: 99.414
16 Loss: 0.647 | Acc: 99.594
17 Loss: 0.947 | Acc: 99.409
18 Loss: 0.614 | Acc: 99.577
19 Loss: 0.814 | Acc: 99.391
20 Loss: 0.413 | Acc: 99.729
21 Loss: 0.405 | Acc: 99.769
22 Loss: 0.269 | Acc: 99.820
23 Loss: 0.294 | Acc: 99.806
24 Loss: 0.338 | Acc: 99.783
25 Loss: 0.272 | Acc: 99.846
26 Loss: 0.246 | Acc: 99.860
27 Loss: 0.204 | Acc: 99.869
28 Loss: 0.217 | Acc: 99.874
29 Loss: 0.216 | Acc: 99.871
30 Loss: 0.166 | Acc: 99.926
31 Loss: 0.098 | Acc: 99.957
32 Loss: 0.240 | Acc: 99.877
33 Loss: 0.114 | Acc: 99.949
34 Loss: 0.130 | Acc: 99.929
35 Loss: 0.171 | Acc: 99.886
36 Loss: 0.121 | Acc: 99.951
37 Loss: 0.106 | Acc: 99.957
38 Loss: 0.095 | Acc: 99.957
39 Loss: 0.105 | Acc: 99.951
40 Loss: 0.074 | Acc: 99.954
41 Loss: 0.074 | Acc: 99.969
42 Loss: 0.055 | Acc: 99.980
43 Loss: 0.121 | Acc: 99.957
44 Loss: 0.068 | Acc: 99.971
45 Loss: 0.062 | Acc: 99.977
46 Loss: 0.045 | Acc: 99.989
47 Loss: 0.079 | Acc: 99.960
48 Loss: 0.084 | Acc: 99.971
49 Loss: 0.132 | Acc: 99.943
50 Loss: 0.076 | Acc: 99.971
51 Loss: 0.067 | Acc: 99.966
52 Loss: 0.058 | Acc: 99.980
53 Loss: 0.061 | Acc: 99.974
54 Loss: 0.080 | Acc: 99.980
55 Loss: 0.090 | Acc: 99.974
56 Loss: 0.063 | Acc: 99.974
57 Loss: 0.053 | Acc: 99.989
58 Loss: 0.063 | Acc: 99.983
59 Loss: 0.096 | Acc: 99.977
MLP trained successfully...
# of Actaul Left images acc to Kmeans:  5001.0
# of Actual Right images acc to Kmeans:  29999.0
giniRightRatio:  0.8333555561111236
giniLeftRatio:  0.00019992002399358004
impurityDrop:  0.6944638818529237
giniGain:  0.17287566043253777
lclasses:  [5000, 0, 0, 0, 0, 0, 0, 0, 0, 0]
rclasses:  [0, 5000, 5000, 5000, 5000, 5000, 5000, 0, 0, 0]
noOfLeftClasses:  1
noOfRightClasses:  6
lTrainDict[data].shape:  torch.Size([5000, 16, 24, 24])   lTrainDict[label].shape:  torch.Size([5000])
rTrainDict[data].shape:  torch.Size([30000, 16, 24, 24])   rTrainDict[label].shape:  torch.Size([30000])
RETURNING FROM WORK...
CLASS THRESHOLD REACHED 1 IN LEFT 1 2 1
DOMINANCE THRESHOLD REACHED IN LEFT 1.0 0.95 1
nodeId:  4 , imgTensorShape :  torch.Size([5000, 16, 24, 24])
nodeId: 4 ,  parentId: 2 ,  level: 2 ,  lchildId: -1 ,  rchildId: -1 ,  isLeaf: True ,  leafClass: 1 ,  numClasses: 1
nodeId:  5 , imgTensorShape :  torch.Size([30000, 16, 24, 24])
nodeId: 5 ,  parentId: 2 ,  level: 2 ,  lchildId: -1 ,  rchildId: -1 ,  isLeaf: False ,  leafClass: -1 ,  numClasses: 6
Running nodeId:  3
0 Train Loss: 69.845 | Train Acc: 69.560
1 Train Loss: 52.560 | Train Acc: 79.067
2 Train Loss: 46.980 | Train Acc: 81.853
3 Train Loss: 43.365 | Train Acc: 83.160
4 Train Loss: 39.761 | Train Acc: 85.040
5 Train Loss: 38.490 | Train Acc: 85.480
6 Train Loss: 35.943 | Train Acc: 86.300
7 Train Loss: 34.804 | Train Acc: 86.560
8 Train Loss: 33.891 | Train Acc: 87.073
9 Train Loss: 31.810 | Train Acc: 88.300
10 Train Loss: 30.874 | Train Acc: 88.227
11 Train Loss: 29.626 | Train Acc: 88.947
12 Train Loss: 28.717 | Train Acc: 89.333
13 Train Loss: 27.316 | Train Acc: 89.987
14 Train Loss: 26.967 | Train Acc: 90.040
15 Train Loss: 25.420 | Train Acc: 90.527
16 Train Loss: 25.414 | Train Acc: 90.587
17 Train Loss: 24.353 | Train Acc: 91.013
18 Train Loss: 22.931 | Train Acc: 91.740
19 Train Loss: 22.727 | Train Acc: 91.620
20 Train Loss: 19.569 | Train Acc: 93.213
21 Train Loss: 19.217 | Train Acc: 93.520
22 Train Loss: 18.907 | Train Acc: 93.547
23 Train Loss: 18.435 | Train Acc: 93.767
24 Train Loss: 18.243 | Train Acc: 93.913
25 Train Loss: 18.029 | Train Acc: 93.947
26 Train Loss: 17.731 | Train Acc: 94.073
27 Train Loss: 17.634 | Train Acc: 94.113
28 Train Loss: 17.094 | Train Acc: 94.387
29 Train Loss: 16.718 | Train Acc: 94.580
30 Train Loss: 16.374 | Train Acc: 94.653
31 Train Loss: 16.269 | Train Acc: 94.620
32 Train Loss: 15.621 | Train Acc: 95.067
33 Train Loss: 15.617 | Train Acc: 94.827
34 Train Loss: 15.199 | Train Acc: 95.240
35 Train Loss: 14.970 | Train Acc: 95.167
36 Train Loss: 14.603 | Train Acc: 95.647
37 Train Loss: 14.795 | Train Acc: 95.153
38 Train Loss: 14.426 | Train Acc: 95.540
39 Train Loss: 13.928 | Train Acc: 95.840
40 Train Loss: 12.993 | Train Acc: 96.273
41 Train Loss: 12.684 | Train Acc: 96.407
42 Train Loss: 12.635 | Train Acc: 96.387
43 Train Loss: 12.550 | Train Acc: 96.387
44 Train Loss: 12.420 | Train Acc: 96.513
45 Train Loss: 12.273 | Train Acc: 96.587
46 Train Loss: 12.165 | Train Acc: 96.647
47 Train Loss: 12.084 | Train Acc: 96.653
48 Train Loss: 11.966 | Train Acc: 96.847
49 Train Loss: 11.839 | Train Acc: 96.747
50 Train Loss: 11.829 | Train Acc: 96.780
51 Train Loss: 11.727 | Train Acc: 96.880
52 Train Loss: 11.697 | Train Acc: 96.800
53 Train Loss: 11.516 | Train Acc: 96.853
54 Train Loss: 11.408 | Train Acc: 97.040
55 Train Loss: 11.277 | Train Acc: 97.140
56 Train Loss: 11.191 | Train Acc: 97.040
57 Train Loss: 11.069 | Train Acc: 97.240
58 Train Loss: 10.988 | Train Acc: 97.073
59 Train Loss: 10.849 | Train Acc: 97.340
60 Train Loss: 10.431 | Train Acc: 97.513
61 Train Loss: 10.390 | Train Acc: 97.540
62 Train Loss: 10.355 | Train Acc: 97.613
63 Train Loss: 10.419 | Train Acc: 97.393
64 Train Loss: 10.252 | Train Acc: 97.587
65 Train Loss: 10.254 | Train Acc: 97.607
66 Train Loss: 10.166 | Train Acc: 97.680
67 Train Loss: 10.138 | Train Acc: 97.693
68 Train Loss: 10.113 | Train Acc: 97.707
69 Train Loss: 10.109 | Train Acc: 97.627
70 Train Loss: 10.075 | Train Acc: 97.593
71 Train Loss: 10.001 | Train Acc: 97.700
72 Train Loss: 10.006 | Train Acc: 97.627
73 Train Loss: 9.946 | Train Acc: 97.740
74 Train Loss: 9.877 | Train Acc: 97.727
75 Train Loss: 9.873 | Train Acc: 97.693
76 Train Loss: 9.775 | Train Acc: 97.780
77 Train Loss: 9.758 | Train Acc: 97.853
78 Train Loss: 9.675 | Train Acc: 97.867
79 Train Loss: 9.663 | Train Acc: 97.900
80 Train Loss: 9.490 | Train Acc: 98.020
81 Train Loss: 9.471 | Train Acc: 98.007
82 Train Loss: 9.478 | Train Acc: 97.987
83 Train Loss: 9.434 | Train Acc: 98.040
84 Train Loss: 9.435 | Train Acc: 98.020
85 Train Loss: 9.412 | Train Acc: 97.960
86 Train Loss: 9.391 | Train Acc: 97.980
87 Train Loss: 9.373 | Train Acc: 98.067
88 Train Loss: 9.348 | Train Acc: 98.047
89 Train Loss: 9.324 | Train Acc: 98.040
90 Train Loss: 9.329 | Train Acc: 98.087
91 Train Loss: 9.304 | Train Acc: 98.027
92 Train Loss: 9.283 | Train Acc: 98.107
93 Train Loss: 9.269 | Train Acc: 98.067
94 Train Loss: 9.254 | Train Acc: 98.033
95 Train Loss: 9.233 | Train Acc: 98.080
96 Train Loss: 9.232 | Train Acc: 98.013
97 Train Loss: 9.213 | Train Acc: 98.167
98 Train Loss: 9.183 | Train Acc: 98.120
99 Train Loss: 9.173 | Train Acc: 98.060
CNN trained successfully...
image_next_flat.shape :  torch.Size([15000, 9216])
printing expected split from k means
{1: 0, 2: 1, 0: 0}
Printing final_dict items...
{1: 0, 2: 1, 0: 0}
Image Statistics : L R :  10000 5000
expectedMlpLabels.shape :  torch.Size([15000])
0 Loss: 40.370 | Acc: 86.933
1 Loss: 30.030 | Acc: 90.727
2 Loss: 26.676 | Acc: 92.047
3 Loss: 23.365 | Acc: 92.947
4 Loss: 20.675 | Acc: 93.593
5 Loss: 19.070 | Acc: 94.147
6 Loss: 17.650 | Acc: 94.520
7 Loss: 16.546 | Acc: 94.847
8 Loss: 13.887 | Acc: 95.633
9 Loss: 12.453 | Acc: 96.120
10 Loss: 8.188 | Acc: 97.513
11 Loss: 6.105 | Acc: 98.180
12 Loss: 5.496 | Acc: 98.360
13 Loss: 5.123 | Acc: 98.460
14 Loss: 3.708 | Acc: 99.020
15 Loss: 4.572 | Acc: 98.727
16 Loss: 3.609 | Acc: 98.933
17 Loss: 3.349 | Acc: 98.987
18 Loss: 3.274 | Acc: 99.120
19 Loss: 2.929 | Acc: 99.140
20 Loss: 1.849 | Acc: 99.560
21 Loss: 1.384 | Acc: 99.693
22 Loss: 1.542 | Acc: 99.573
23 Loss: 1.180 | Acc: 99.713
24 Loss: 1.035 | Acc: 99.793
25 Loss: 1.128 | Acc: 99.753
26 Loss: 1.096 | Acc: 99.707
27 Loss: 0.988 | Acc: 99.780
28 Loss: 0.721 | Acc: 99.813
29 Loss: 0.685 | Acc: 99.847
30 Loss: 0.596 | Acc: 99.860
31 Loss: 0.558 | Acc: 99.900
32 Loss: 0.551 | Acc: 99.867
33 Loss: 0.395 | Acc: 99.947
34 Loss: 0.580 | Acc: 99.867
35 Loss: 0.340 | Acc: 99.953
36 Loss: 0.322 | Acc: 99.940
37 Loss: 0.390 | Acc: 99.927
38 Loss: 0.453 | Acc: 99.907
39 Loss: 0.291 | Acc: 99.933
40 Loss: 0.309 | Acc: 99.927
41 Loss: 0.337 | Acc: 99.920
42 Loss: 0.255 | Acc: 99.960
43 Loss: 0.326 | Acc: 99.953
44 Loss: 0.431 | Acc: 99.887
45 Loss: 0.242 | Acc: 99.940
46 Loss: 0.233 | Acc: 99.973
47 Loss: 0.194 | Acc: 99.987
48 Loss: 0.400 | Acc: 99.940
49 Loss: 0.208 | Acc: 99.967
50 Loss: 0.231 | Acc: 99.947
51 Loss: 0.185 | Acc: 99.980
52 Loss: 0.209 | Acc: 99.953
53 Loss: 0.248 | Acc: 99.967
54 Loss: 0.263 | Acc: 99.933
55 Loss: 0.300 | Acc: 99.947
56 Loss: 0.196 | Acc: 99.967
57 Loss: 0.274 | Acc: 99.967
58 Loss: 0.216 | Acc: 99.960
59 Loss: 0.166 | Acc: 99.973
MLP trained successfully...
# of Actaul Left images acc to Kmeans:  10000.0
# of Actual Right images acc to Kmeans:  5000.0
giniRightRatio:  0.0
giniLeftRatio:  0.5
impurityDrop:  1.0
giniGain:  -0.3442999517012203
lclasses:  [5000, 5000, 0, 0, 0, 0, 0, 0, 0, 0]
rclasses:  [0, 0, 5000, 0, 0, 0, 0, 0, 0, 0]
noOfLeftClasses:  2
noOfRightClasses:  1
lTrainDict[data].shape:  torch.Size([10000, 16, 24, 24])   lTrainDict[label].shape:  torch.Size([10000])
rTrainDict[data].shape:  torch.Size([5000, 16, 24, 24])   rTrainDict[label].shape:  torch.Size([5000])
RETURNING FROM WORK...
CLASS THRESHOLD REACHED 2 IN LEFT 2 2
CLASS THRESHOLD REACHED 1 IN RIGHT 1 2 9
DOMINANCE THRESHOLD REACHED IN RIGHT 1.0 0.95 9
nodeId:  6 , imgTensorShape :  torch.Size([10000, 16, 24, 24])
