==> Preparing data..
Files already downloaded and verified
Files already downloaded and verified
len(trainInputDict["data"]):  50000 ,  len(valInputDict["data"]):  0 ,  len(testInputDict["data"]):  10000
nodeId:  1 , imgTensorShape :  torch.Size([50000, 3, 32, 32])
nodeId: 1 ,  parentId: 0 ,  level: 0 ,  lchildId: -1 ,  rchildId: -1 ,  isLeaf: False ,  leafClass: -1 ,  numClasses: 10 ,  numData: 50000
Running nodeId:  1
0 Train Loss: 187.887 | Train Acc: 34.034
38 Loss: 19.406 | Acc: 96.166
39 Loss: 19.072 | Acc: 96.206
40 Loss: 18.921 | Acc: 96.264
41 Loss: 18.567 | Acc: 96.326
42 Loss: 17.886 | Acc: 96.466
43 Loss: 18.421 | Acc: 96.400
44 Loss: 17.770 | Acc: 96.558
45 Loss: 18.098 | Acc: 96.450
46 Loss: 17.756 | Acc: 96.480
47 Loss: 17.954 | Acc: 96.448
48 Loss: 17.430 | Acc: 96.542
49 Loss: 17.630 | Acc: 96.426
50 Loss: 17.457 | Acc: 96.582
51 Loss: 16.821 | Acc: 96.728
52 Loss: 17.248 | Acc: 96.676
53 Loss: 16.794 | Acc: 96.720
54 Loss: 17.198 | Acc: 96.676
55 Loss: 16.773 | Acc: 96.746
56 Loss: 16.983 | Acc: 96.770
57 Loss: 16.953 | Acc: 96.622
58 Loss: 17.343 | Acc: 96.574
59 Loss: 17.128 | Acc: 96.670
MLP trained successfully...
# of Left images:  25000.0
# of Right images:  25000.0
giniRightRatio:  0.8000000000000002
giniLeftRatio:  0.8000000000000002
impurityDrop:  0.8000000000000002
giniGain:  0.09999999999999987
lclasses:  [5000, 5000, 5000, 0, 0, 0, 0, 0, 5000, 5000]
rclasses:  [0, 0, 0, 5000, 5000, 5000, 5000, 5000, 0, 0]
noOfLeftClasses:  5
noOfRightClasses:  5
lTrainDict[data].shape:  torch.Size([25000, 16, 28, 28])   lTrainDict[label].shape:  torch.Size([25000])
rTrainDict[data].shape:  torch.Size([25000, 16, 28, 28])   rTrainDict[label].shape:  torch.Size([25000])
RETURNING FROM WORK...
nodeId:  2 , imgTensorShape :  torch.Size([25000, 16, 28, 28])
nodeId: 2 ,  parentId: 1 ,  level: 1 ,  lchildId: -1 ,  rchildId: -1 ,  isLeaf: False ,  leafClass: -1 ,  numClasses: 5 ,  numData: 25000
nodeId:  3 , imgTensorShape :  torch.Size([25000, 16, 28, 28])
nodeId: 3 ,  parentId: 1 ,  level: 1 ,  lchildId: -1 ,  rchildId: -1 ,  isLeaf: False ,  leafClass: -1 ,  numClasses: 5 ,  numData: 25000
Running nodeId:  2
0 Train Loss: 100.152 | Train Acc: 60.676
1 Train Loss: 78.403 | Train Acc: 70.940
2 Train Loss: 72.047 | Train Acc: 73.524
3 Train Loss: 66.914 | Train Acc: 75.640
4 Train Loss: 63.973 | Train Acc: 76.756
5 Train Loss: 60.635 | Train Acc: 77.888
6 Train Loss: 59.123 | Train Acc: 78.480
7 Train Loss: 57.115 | Train Acc: 79.140
8 Train Loss: 54.805 | Train Acc: 79.936
9 Train Loss: 53.800 | Train Acc: 80.588
10 Train Loss: 52.752 | Train Acc: 80.700
11 Train Loss: 51.517 | Train Acc: 81.288
12 Train Loss: 49.109 | Train Acc: 82.376
13 Train Loss: 48.394 | Train Acc: 82.352
14 Train Loss: 47.021 | Train Acc: 82.972
15 Train Loss: 46.351 | Train Acc: 83.280
16 Train Loss: 45.032 | Train Acc: 83.904
17 Train Loss: 44.383 | Train Acc: 83.988
18 Train Loss: 43.174 | Train Acc: 84.660
19 Train Loss: 42.539 | Train Acc: 84.684
20 Train Loss: 38.761 | Train Acc: 86.312
21 Train Loss: 38.028 | Train Acc: 86.732
22 Train Loss: 37.711 | Train Acc: 86.788
23 Train Loss: 37.120 | Train Acc: 86.856
24 Train Loss: 36.717 | Train Acc: 87.216
25 Train Loss: 36.355 | Train Acc: 87.288
26 Train Loss: 36.204 | Train Acc: 87.288
27 Train Loss: 35.945 | Train Acc: 87.376
28 Train Loss: 35.445 | Train Acc: 87.572
29 Train Loss: 35.048 | Train Acc: 87.716
30 Train Loss: 34.721 | Train Acc: 87.736
31 Train Loss: 34.137 | Train Acc: 88.116
32 Train Loss: 33.662 | Train Acc: 88.448
33 Train Loss: 33.789 | Train Acc: 88.308
34 Train Loss: 33.323 | Train Acc: 88.400
35 Train Loss: 32.589 | Train Acc: 88.804
36 Train Loss: 32.563 | Train Acc: 88.784
37 Train Loss: 32.033 | Train Acc: 88.976
38 Train Loss: 32.248 | Train Acc: 88.808
39 Train Loss: 31.198 | Train Acc: 89.388
40 Train Loss: 29.891 | Train Acc: 90.160
41 Train Loss: 29.706 | Train Acc: 89.952
42 Train Loss: 29.421 | Train Acc: 90.268
43 Train Loss: 29.296 | Train Acc: 90.240
44 Train Loss: 29.193 | Train Acc: 90.400
45 Train Loss: 29.015 | Train Acc: 90.416
46 Train Loss: 28.990 | Train Acc: 90.416
47 Train Loss: 28.763 | Train Acc: 90.504
48 Train Loss: 28.548 | Train Acc: 90.648
49 Train Loss: 28.426 | Train Acc: 90.608
50 Train Loss: 28.371 | Train Acc: 90.600
51 Train Loss: 28.290 | Train Acc: 90.704
52 Train Loss: 28.021 | Train Acc: 90.724
53 Train Loss: 27.828 | Train Acc: 91.012
54 Train Loss: 27.690 | Train Acc: 90.920
55 Train Loss: 27.588 | Train Acc: 90.976
56 Train Loss: 27.410 | Train Acc: 91.080
57 Train Loss: 27.283 | Train Acc: 91.084
58 Train Loss: 27.159 | Train Acc: 91.160
59 Train Loss: 27.230 | Train Acc: 91.024
60 Train Loss: 26.326 | Train Acc: 91.644
61 Train Loss: 26.293 | Train Acc: 91.680
62 Train Loss: 26.253 | Train Acc: 91.636
63 Train Loss: 26.184 | Train Acc: 91.596
64 Train Loss: 26.097 | Train Acc: 91.708
65 Train Loss: 26.098 | Train Acc: 91.708
66 Train Loss: 25.970 | Train Acc: 91.776
67 Train Loss: 25.967 | Train Acc: 91.724
68 Train Loss: 25.881 | Train Acc: 91.732
69 Train Loss: 25.835 | Train Acc: 91.896
70 Train Loss: 25.746 | Train Acc: 91.884
71 Train Loss: 25.716 | Train Acc: 91.812
72 Train Loss: 25.613 | Train Acc: 91.944
73 Train Loss: 25.589 | Train Acc: 91.912
74 Train Loss: 25.499 | Train Acc: 91.948
75 Train Loss: 25.491 | Train Acc: 92.048
76 Train Loss: 25.406 | Train Acc: 92.020
77 Train Loss: 25.332 | Train Acc: 92.124
78 Train Loss: 25.275 | Train Acc: 92.064
79 Train Loss: 25.248 | Train Acc: 92.052
80 Train Loss: 24.966 | Train Acc: 92.228
81 Train Loss: 24.939 | Train Acc: 92.236
82 Train Loss: 24.951 | Train Acc: 92.156
83 Train Loss: 24.869 | Train Acc: 92.256
84 Train Loss: 24.848 | Train Acc: 92.256
85 Train Loss: 24.832 | Train Acc: 92.272
86 Train Loss: 24.797 | Train Acc: 92.332
87 Train Loss: 24.782 | Train Acc: 92.264
88 Train Loss: 24.765 | Train Acc: 92.280
89 Train Loss: 24.741 | Train Acc: 92.292
90 Train Loss: 24.695 | Train Acc: 92.364
91 Train Loss: 24.665 | Train Acc: 92.316
92 Train Loss: 24.633 | Train Acc: 92.336
93 Train Loss: 24.619 | Train Acc: 92.436
94 Train Loss: 24.596 | Train Acc: 92.352
95 Train Loss: 24.556 | Train Acc: 92.412
96 Train Loss: 24.564 | Train Acc: 92.392
97 Train Loss: 24.532 | Train Acc: 92.348
98 Train Loss: 24.512 | Train Acc: 92.400
99 Train Loss: 24.483 | Train Acc: 92.424
CNN trained successfully...
image_next_flat.shape :  torch.Size([25000, 9216])
printing expected split from k means
{3: 0, 4: 1, 2: 1, 0: 0, 1: 1}
Printing final_dict items...
{0: 0, 3: 0, 2: 1, 4: 1, 1: 1}
Image Statistics : L R :  10000 15000
expectedMlpLabels.shape :  torch.Size([25000])
0 Loss: 62.247 | Acc: 83.040
1 Loss: 50.583 | Acc: 86.708
2 Loss: 46.358 | Acc: 87.832
3 Loss: 42.458 | Acc: 88.748
4 Loss: 40.071 | Acc: 89.440
5 Loss: 37.479 | Acc: 89.888
6 Loss: 34.828 | Acc: 90.856
7 Loss: 33.658 | Acc: 91.168
8 Loss: 31.483 | Acc: 91.752
9 Loss: 28.874 | Acc: 92.340
10 Loss: 22.863 | Acc: 93.908
11 Loss: 20.604 | Acc: 94.564
12 Loss: 19.255 | Acc: 95.044
13 Loss: 18.041 | Acc: 95.156
14 Loss: 17.342 | Acc: 95.324
15 Loss: 17.063 | Acc: 95.452
16 Loss: 15.101 | Acc: 96.172
17 Loss: 14.163 | Acc: 96.592
18 Loss: 13.730 | Acc: 96.544
19 Loss: 13.163 | Acc: 96.620
20 Loss: 9.937 | Acc: 97.384
21 Loss: 9.485 | Acc: 97.692
22 Loss: 9.141 | Acc: 97.772
23 Loss: 8.666 | Acc: 97.900
24 Loss: 8.572 | Acc: 97.948
25 Loss: 7.486 | Acc: 98.164
26 Loss: 7.402 | Acc: 98.272
27 Loss: 7.083 | Acc: 98.204
28 Loss: 7.356 | Acc: 98.308
29 Loss: 6.295 | Acc: 98.484
30 Loss: 5.696 | Acc: 98.596
31 Loss: 5.337 | Acc: 98.800
32 Loss: 5.130 | Acc: 98.800
33 Loss: 5.189 | Acc: 98.776
34 Loss: 5.133 | Acc: 98.792
35 Loss: 5.048 | Acc: 98.808
36 Loss: 4.826 | Acc: 98.868
37 Loss: 4.550 | Acc: 98.896
38 Loss: 4.268 | Acc: 99.008
39 Loss: 4.418 | Acc: 98.952
40 Loss: 4.175 | Acc: 99.100
41 Loss: 4.346 | Acc: 98.940
42 Loss: 4.250 | Acc: 99.012
43 Loss: 4.013 | Acc: 99.064
44 Loss: 3.980 | Acc: 99.084
45 Loss: 3.821 | Acc: 99.240
46 Loss: 3.840 | Acc: 99.108
47 Loss: 3.626 | Acc: 99.176
48 Loss: 3.721 | Acc: 99.144
49 Loss: 3.581 | Acc: 99.184
50 Loss: 3.658 | Acc: 99.176
51 Loss: 3.671 | Acc: 99.112
52 Loss: 3.429 | Acc: 99.252
53 Loss: 3.724 | Acc: 99.160
54 Loss: 3.255 | Acc: 99.244
55 Loss: 3.691 | Acc: 99.220
56 Loss: 3.482 | Acc: 99.204
57 Loss: 3.589 | Acc: 99.136
58 Loss: 3.294 | Acc: 99.220
59 Loss: 3.595 | Acc: 99.168
MLP trained successfully...
# of Left images:  10000.0
# of Right images:  15000.0
giniRightRatio:  0.6666666666666667
giniLeftRatio:  0.5
impurityDrop:  0.5555555555555556
giniGain:  0.24444444444444458
lclasses:  [5000, 0, 0, 5000, 0, 0, 0, 0, 0, 0]
rclasses:  [0, 5000, 5000, 0, 5000, 0, 0, 0, 0, 0]
noOfLeftClasses:  2
noOfRightClasses:  3
lTrainDict[data].shape:  torch.Size([10000, 16, 24, 24])   lTrainDict[label].shape:  torch.Size([10000])
rTrainDict[data].shape:  torch.Size([15000, 16, 24, 24])   rTrainDict[label].shape:  torch.Size([15000])
RETURNING FROM WORK...
nodeId:  4 , imgTensorShape :  torch.Size([10000, 16, 24, 24])
nodeId: 4 ,  parentId: 2 ,  level: 2 ,  lchildId: -1 ,  rchildId: -1 ,  isLeaf: False ,  leafClass: -1 ,  numClasses: 2 ,  numData: 10000
nodeId:  5 , imgTensorShape :  torch.Size([15000, 16, 24, 24])
nodeId: 5 ,  parentId: 2 ,  level: 2 ,  lchildId: -1 ,  rchildId: -1 ,  isLeaf: False ,  leafClass: -1 ,  numClasses: 3 ,  numData: 15000
Running nodeId:  3
0 Train Loss: 120.626 | Train Acc: 50.608
1 Train Loss: 99.202 | Train Acc: 61.020
2 Train Loss: 92.323 | Train Acc: 64.112
3 Train Loss: 87.394 | Train Acc: 65.992
4 Train Loss: 85.408 | Train Acc: 67.112
5 Train Loss: 82.413 | Train Acc: 68.180
6 Train Loss: 79.579 | Train Acc: 69.500
7 Train Loss: 77.267 | Train Acc: 70.516
8 Train Loss: 76.323 | Train Acc: 70.892
9 Train Loss: 73.921 | Train Acc: 71.984
10 Train Loss: 72.860 | Train Acc: 72.360
11 Train Loss: 71.055 | Train Acc: 73.360
12 Train Loss: 70.216 | Train Acc: 73.236
13 Train Loss: 69.251 | Train Acc: 73.976
14 Train Loss: 67.692 | Train Acc: 74.700
15 Train Loss: 66.524 | Train Acc: 75.132
16 Train Loss: 64.688 | Train Acc: 75.732
17 Train Loss: 63.773 | Train Acc: 76.032
18 Train Loss: 62.379 | Train Acc: 76.632
19 Train Loss: 61.692 | Train Acc: 76.996
20 Train Loss: 57.758 | Train Acc: 78.936
21 Train Loss: 57.443 | Train Acc: 78.912
22 Train Loss: 56.707 | Train Acc: 79.312
23 Train Loss: 55.982 | Train Acc: 79.548
24 Train Loss: 55.648 | Train Acc: 79.744
25 Train Loss: 55.050 | Train Acc: 79.988
26 Train Loss: 55.035 | Train Acc: 80.016
27 Train Loss: 54.332 | Train Acc: 80.316
28 Train Loss: 54.092 | Train Acc: 80.168
29 Train Loss: 53.445 | Train Acc: 80.544
30 Train Loss: 53.090 | Train Acc: 80.832
31 Train Loss: 52.901 | Train Acc: 80.496
32 Train Loss: 52.357 | Train Acc: 81.120
33 Train Loss: 51.603 | Train Acc: 81.340
34 Train Loss: 51.317 | Train Acc: 81.432
35 Train Loss: 50.935 | Train Acc: 81.600
36 Train Loss: 50.365 | Train Acc: 81.748
37 Train Loss: 49.768 | Train Acc: 82.292
38 Train Loss: 49.181 | Train Acc: 82.228
39 Train Loss: 49.138 | Train Acc: 82.364
40 Train Loss: 47.428 | Train Acc: 83.240
41 Train Loss: 47.131 | Train Acc: 83.328
42 Train Loss: 46.870 | Train Acc: 83.636
43 Train Loss: 46.732 | Train Acc: 83.528
44 Train Loss: 46.478 | Train Acc: 83.608
45 Train Loss: 46.405 | Train Acc: 83.600
46 Train Loss: 46.191 | Train Acc: 83.800
47 Train Loss: 46.129 | Train Acc: 83.788
48 Train Loss: 45.944 | Train Acc: 83.848
49 Train Loss: 45.730 | Train Acc: 84.056
50 Train Loss: 45.412 | Train Acc: 84.176
51 Train Loss: 45.435 | Train Acc: 84.048
52 Train Loss: 45.073 | Train Acc: 84.072
53 Train Loss: 44.970 | Train Acc: 84.356
54 Train Loss: 44.764 | Train Acc: 84.372
55 Train Loss: 44.608 | Train Acc: 84.460
56 Train Loss: 44.365 | Train Acc: 84.496
57 Train Loss: 44.230 | Train Acc: 84.760
58 Train Loss: 44.036 | Train Acc: 84.552
59 Train Loss: 43.977 | Train Acc: 84.584
60 Train Loss: 43.138 | Train Acc: 85.112
61 Train Loss: 43.054 | Train Acc: 85.276
62 Train Loss: 42.960 | Train Acc: 85.220
63 Train Loss: 42.875 | Train Acc: 85.268
64 Train Loss: 42.894 | Train Acc: 85.340
65 Train Loss: 42.798 | Train Acc: 85.336
66 Train Loss: 42.696 | Train Acc: 85.388
67 Train Loss: 42.609 | Train Acc: 85.372
68 Train Loss: 42.569 | Train Acc: 85.328
69 Train Loss: 42.501 | Train Acc: 85.424
70 Train Loss: 42.415 | Train Acc: 85.436
71 Train Loss: 42.276 | Train Acc: 85.508
72 Train Loss: 42.242 | Train Acc: 85.648
73 Train Loss: 42.216 | Train Acc: 85.600
74 Train Loss: 42.129 | Train Acc: 85.520
75 Train Loss: 42.033 | Train Acc: 85.608
76 Train Loss: 41.984 | Train Acc: 85.640
77 Train Loss: 41.843 | Train Acc: 85.676
78 Train Loss: 41.839 | Train Acc: 85.612
79 Train Loss: 41.740 | Train Acc: 85.800
80 Train Loss: 41.404 | Train Acc: 85.960
81 Train Loss: 41.379 | Train Acc: 85.960
82 Train Loss: 41.367 | Train Acc: 85.948
83 Train Loss: 41.353 | Train Acc: 85.872
84 Train Loss: 41.269 | Train Acc: 85.968
85 Train Loss: 41.253 | Train Acc: 86.064
86 Train Loss: 41.233 | Train Acc: 86.004
87 Train Loss: 41.203 | Train Acc: 85.960
88 Train Loss: 41.170 | Train Acc: 86.056
89 Train Loss: 41.151 | Train Acc: 86.048
90 Train Loss: 41.134 | Train Acc: 86.116
91 Train Loss: 41.108 | Train Acc: 86.180
92 Train Loss: 41.056 | Train Acc: 86.116
93 Train Loss: 41.055 | Train Acc: 86.140
94 Train Loss: 40.991 | Train Acc: 86.224
95 Train Loss: 40.953 | Train Acc: 86.144
96 Train Loss: 40.930 | Train Acc: 86.172
97 Train Loss: 40.908 | Train Acc: 86.172
98 Train Loss: 40.867 | Train Acc: 86.248
99 Train Loss: 40.846 | Train Acc: 86.204
CNN trained successfully...
image_next_flat.shape :  torch.Size([25000, 9216])
printing expected split from k means
{3: 0, 1: 0, 4: 1, 0: 1, 2: 1}
Printing final_dict items...
{3: 0, 1: 0, 4: 1, 2: 1, 0: 1}
Image Statistics : L R :  10000 15000
expectedMlpLabels.shape :  torch.Size([25000])
0 Loss: 72.447 | Acc: 79.256
1 Loss: 62.582 | Acc: 82.640
2 Loss: 57.842 | Acc: 84.388
3 Loss: 54.006 | Acc: 85.232
4 Loss: 50.360 | Acc: 86.356
5 Loss: 47.927 | Acc: 87.044
6 Loss: 44.115 | Acc: 88.180
7 Loss: 41.815 | Acc: 88.676
8 Loss: 38.614 | Acc: 89.716
9 Loss: 35.071 | Acc: 90.788
10 Loss: 29.505 | Acc: 92.380
11 Loss: 25.137 | Acc: 93.344
12 Loss: 23.227 | Acc: 93.984
13 Loss: 22.231 | Acc: 94.384
14 Loss: 19.883 | Acc: 94.972
15 Loss: 17.936 | Acc: 95.564
16 Loss: 17.476 | Acc: 95.620
17 Loss: 15.521 | Acc: 96.200
18 Loss: 14.125 | Acc: 96.424
19 Loss: 14.453 | Acc: 96.492
20 Loss: 10.909 | Acc: 97.444
21 Loss: 10.031 | Acc: 97.672
22 Loss: 8.730 | Acc: 97.924
23 Loss: 8.445 | Acc: 98.040
24 Loss: 8.153 | Acc: 98.120
25 Loss: 7.403 | Acc: 98.264
26 Loss: 6.799 | Acc: 98.428
27 Loss: 7.640 | Acc: 98.276
28 Loss: 6.558 | Acc: 98.528
29 Loss: 7.285 | Acc: 98.392
30 Loss: 5.324 | Acc: 98.788
31 Loss: 5.209 | Acc: 98.796
32 Loss: 4.938 | Acc: 98.952
33 Loss: 4.587 | Acc: 99.064
34 Loss: 4.803 | Acc: 98.952
35 Loss: 4.296 | Acc: 99.092
36 Loss: 4.574 | Acc: 99.032
37 Loss: 4.383 | Acc: 99.108
38 Loss: 4.609 | Acc: 99.064
39 Loss: 4.244 | Acc: 99.096
40 Loss: 4.090 | Acc: 99.180
41 Loss: 3.762 | Acc: 99.228
42 Loss: 3.472 | Acc: 99.296
43 Loss: 3.604 | Acc: 99.244
44 Loss: 3.317 | Acc: 99.316
45 Loss: 3.460 | Acc: 99.220
46 Loss: 3.776 | Acc: 99.248
47 Loss: 3.277 | Acc: 99.368
48 Loss: 3.105 | Acc: 99.420
49 Loss: 3.395 | Acc: 99.316
50 Loss: 2.997 | Acc: 99.440
51 Loss: 3.103 | Acc: 99.388
52 Loss: 3.131 | Acc: 99.352
53 Loss: 3.058 | Acc: 99.380
54 Loss: 3.090 | Acc: 99.368
55 Loss: 2.950 | Acc: 99.456
56 Loss: 2.836 | Acc: 99.496
57 Loss: 2.913 | Acc: 99.448
58 Loss: 2.591 | Acc: 99.512
59 Loss: 2.866 | Acc: 99.504
MLP trained successfully...
# of Left images:  10000.0
# of Right images:  15000.0
giniRightRatio:  0.6666666666666667
giniLeftRatio:  0.5
impurityDrop:  0.5555555555555556
giniGain:  0.24444444444444458
lclasses:  [0, 5000, 0, 5000, 0, 0, 0, 0, 0, 0]
rclasses:  [5000, 0, 5000, 0, 5000, 0, 0, 0, 0, 0]
noOfLeftClasses:  2
noOfRightClasses:  3
lTrainDict[data].shape:  torch.Size([10000, 16, 24, 24])   lTrainDict[label].shape:  torch.Size([10000])
rTrainDict[data].shape:  torch.Size([15000, 16, 24, 24])   rTrainDict[label].shape:  torch.Size([15000])
RETURNING FROM WORK...
nodeId:  6 , imgTensorShape :  torch.Size([10000, 16, 24, 24])
nodeId: 6 ,  parentId: 3 ,  level: 2 ,  lchildId: -1 ,  rchildId: -1 ,  isLeaf: False ,  leafClass: -1 ,  numClasses: 2 ,  numData: 10000
nodeId:  7 , imgTensorShape :  torch.Size([15000, 16, 24, 24])
