['options.ckptDir: indernewDir32_KM', 'options.maxDepth: 6', 'options.cnnLR: 0.001', 'options.mlpLR: 0.001', 'options.cnnEpochs: 100', 'options.mlpEpochs: 60', 'options.cnnOut: 32', 'options.mlpFC1: 516', 'options.mlpFC2: 32']
==> Preparing data..
Files already downloaded and verified
Files already downloaded and verified
len(trainInputDict["data"]):  49000 ,  len(valInputDict["data"]):  1000 ,  len(testInputDict["data"]):  10000
nodeId:  1 , imgTensorShape :  torch.Size([49000, 3, 32, 32])
nodeId: 1 ,  parentId: 0 ,  level: 0 ,  lchildId: -1 ,  rchildId: -1 ,  isLeaf: False ,  leafClass: -1 ,  numClasses: 10 ,  numData: 49000
Running nodeId:  1
0 Train Loss: 181.696 | Train Acc: 37.198 
34 Train Loss: 61.224 | Train Acc: 80.255 
35 Train Loss: 60.305 | Train Acc: 80.476 
36 Train Loss: 59.333 | Train Acc: 81.096 
37 Train Loss: 59.088 | Train Acc: 80.922 
38 Train Loss: 58.211 | Train Acc: 81.396 
39 Train Loss: 57.735 | Train Acc: 81.600 
40 Train Loss: 55.327 | Train Acc: 82.851 
41 Train Loss: 54.910 | Train Acc: 83.078 
42 Train Loss: 54.461 | Train Acc: 83.300 
43 Train Loss: 54.362 | Train Acc: 83.233 
44 Train Loss: 54.020 | Train Acc: 83.404 
45 Train Loss: 53.769 | Train Acc: 83.496 
46 Train Loss: 53.706 | Train Acc: 83.512 
47 Train Loss: 53.341 | Train Acc: 83.727 
48 Train Loss: 53.054 | Train Acc: 83.765 
49 Train Loss: 52.853 | Train Acc: 83.724 
50 Train Loss: 52.494 | Train Acc: 83.961 
51 Train Loss: 52.089 | Train Acc: 84.241 
52 Train Loss: 52.091 | Train Acc: 84.114 
53 Train Loss: 51.778 | Train Acc: 84.259 
54 Train Loss: 51.371 | Train Acc: 84.516 
55 Train Loss: 51.148 | Train Acc: 84.502 
56 Train Loss: 50.848 | Train Acc: 84.596 
57 Train Loss: 50.600 | Train Acc: 84.712 
58 Train Loss: 50.392 | Train Acc: 84.827 
59 Train Loss: 50.083 | Train Acc: 84.961 
60 Train Loss: 49.022 | Train Acc: 85.459 
61 Train Loss: 48.871 | Train Acc: 85.594 
62 Train Loss: 48.792 | Train Acc: 85.704 
63 Train Loss: 48.693 | Train Acc: 85.602 
64 Train Loss: 48.560 | Train Acc: 85.716 
65 Train Loss: 48.492 | Train Acc: 85.771 
66 Train Loss: 48.367 | Train Acc: 85.867 
67 Train Loss: 48.270 | Train Acc: 85.800 
68 Train Loss: 48.135 | Train Acc: 85.904 
69 Train Loss: 48.010 | Train Acc: 85.951 
70 Train Loss: 47.991 | Train Acc: 85.978 
71 Train Loss: 47.850 | Train Acc: 86.071 
72 Train Loss: 47.680 | Train Acc: 86.092 
73 Train Loss: 47.613 | Train Acc: 86.147 
74 Train Loss: 47.534 | Train Acc: 86.014 
75 Train Loss: 47.397 | Train Acc: 86.206 
76 Train Loss: 47.310 | Train Acc: 86.222 
77 Train Loss: 47.216 | Train Acc: 86.218 
78 Train Loss: 47.062 | Train Acc: 86.365 
79 Train Loss: 46.910 | Train Acc: 86.351 
80 Train Loss: 46.485 | Train Acc: 86.678 
81 Train Loss: 46.448 | Train Acc: 86.624 
82 Train Loss: 46.436 | Train Acc: 86.673 
83 Train Loss: 46.374 | Train Acc: 86.596 
84 Train Loss: 46.325 | Train Acc: 86.643 
85 Train Loss: 46.263 | Train Acc: 86.669 
86 Train Loss: 46.238 | Train Acc: 86.633 
87 Train Loss: 46.194 | Train Acc: 86.737 
88 Train Loss: 46.137 | Train Acc: 86.731 
89 Train Loss: 46.137 | Train Acc: 86.722 
90 Train Loss: 46.065 | Train Acc: 86.786 
91 Train Loss: 46.018 | Train Acc: 86.769 
92 Train Loss: 45.970 | Train Acc: 86.820 
93 Train Loss: 45.917 | Train Acc: 86.806 
94 Train Loss: 45.884 | Train Acc: 86.827 
95 Train Loss: 45.858 | Train Acc: 86.865 
96 Train Loss: 45.816 | Train Acc: 86.939 
97 Train Loss: 45.744 | Train Acc: 86.902 
98 Train Loss: 45.676 | Train Acc: 86.886 
99 Train Loss: 45.663 | Train Acc: 86.945 
CNN trained successfully...
image_next_flat.shape :  torch.Size([49000, 25088])
Time Taken by Kmeans is  8.14066743850708
Kmeans completed successfully...
printing expected split from k means
{9: 1, 5: 0, 2: 0, 4: 0, 7: 0, 3: 0, 1: 1, 0: 1, 6: 0, 8: 1}
Printing final_dict items...
{9: 1, 5: 0, 2: 0, 4: 0, 7: 0, 3: 0, 1: 1, 0: 1, 6: 0, 8: 1}
Image Statistics before MLP : L R :  29400 19600
expectedMlpLabels.shape :  torch.Size([49000])
0 Loss: 45.038 | Acc: 88.376
1 Loss: 36.169 | Acc: 90.865
2 Loss: 32.652 | Acc: 91.729
3 Loss: 29.774 | Acc: 92.451
4 Loss: 27.177 | Acc: 93.037
5 Loss: 24.296 | Acc: 93.761
6 Loss: 22.123 | Acc: 94.276
7 Loss: 20.833 | Acc: 94.631
8 Loss: 18.175 | Acc: 95.339
9 Loss: 16.678 | Acc: 95.739
10 Loss: 12.293 | Acc: 96.914
11 Loss: 10.852 | Acc: 97.222
12 Loss: 9.848 | Acc: 97.516
13 Loss: 8.596 | Acc: 97.829
14 Loss: 7.812 | Acc: 98.057
15 Loss: 7.557 | Acc: 98.122
16 Loss: 6.733 | Acc: 98.363
17 Loss: 6.801 | Acc: 98.337
18 Loss: 6.138 | Acc: 98.445
19 Loss: 5.747 | Acc: 98.614
20 Loss: 4.474 | Acc: 98.951
21 Loss: 3.794 | Acc: 99.147
22 Loss: 3.855 | Acc: 99.131
23 Loss: 3.267 | Acc: 99.224
24 Loss: 2.956 | Acc: 99.322
25 Loss: 3.208 | Acc: 99.210
26 Loss: 2.955 | Acc: 99.320
27 Loss: 2.822 | Acc: 99.363
28 Loss: 2.540 | Acc: 99.439
29 Loss: 2.718 | Acc: 99.386
30 Loss: 2.105 | Acc: 99.537
31 Loss: 2.031 | Acc: 99.592
32 Loss: 2.087 | Acc: 99.567
33 Loss: 1.885 | Acc: 99.563
34 Loss: 1.773 | Acc: 99.627
35 Loss: 1.811 | Acc: 99.600
36 Loss: 1.976 | Acc: 99.573
37 Loss: 1.851 | Acc: 99.594
38 Loss: 1.673 | Acc: 99.641
39 Loss: 1.533 | Acc: 99.678
40 Loss: 1.537 | Acc: 99.678
41 Loss: 1.628 | Acc: 99.647
42 Loss: 1.456 | Acc: 99.665
43 Loss: 1.549 | Acc: 99.673
44 Loss: 1.450 | Acc: 99.694
45 Loss: 1.323 | Acc: 99.739
46 Loss: 1.361 | Acc: 99.722
47 Loss: 1.263 | Acc: 99.737
48 Loss: 1.335 | Acc: 99.718
49 Loss: 1.217 | Acc: 99.753
50 Loss: 1.331 | Acc: 99.722
51 Loss: 1.371 | Acc: 99.714
52 Loss: 1.282 | Acc: 99.727
53 Loss: 1.070 | Acc: 99.773
54 Loss: 1.150 | Acc: 99.751
55 Loss: 1.224 | Acc: 99.763
56 Loss: 1.242 | Acc: 99.739
57 Loss: 1.287 | Acc: 99.741
58 Loss: 1.129 | Acc: 99.749
59 Loss: 1.184 | Acc: 99.741
MLP trained successfully...
[1, 0, 4885, 4900, 4899, 4900, 4899, 4900, 0, 0]
[4899, 4900, 15, 0, 1, 0, 1, 0, 4900, 4900]
lTrainDict[data].shape:  torch.Size([29400, 3, 32, 32])   lTrainDict[label].shape:  torch.Size([29400])
rTrainDict[data].shape:  torch.Size([19600, 3, 32, 32])   rTrainDict[label].shape:  torch.Size([19600])
lValDict[data].shape:  torch.Size([600, 3, 32, 32])   lValDict[label].shape:  torch.Size([600])
rValDict[data].shape:  torch.Size([400, 3, 32, 32])   rValDict[label].shape:  torch.Size([400])
# of Left images:  29400.0
# of Right images:  19600.0
giniRightRatio:  0.75
giniLeftRatio:  0.8333333333333333
impurityDrop:  0.875
giniGain:  0.025000000000000022
lclasses:  [0, 0, 4900, 4900, 4900, 4900, 4900, 4900, 0, 0]
rclasses:  [4900, 4900, 0, 0, 0, 0, 0, 0, 4900, 4900]
noOfLeftClasses:  6
noOfRightClasses:  4
RETURNING FROM WORK...
nodeId:  2 , imgTensorShape :  torch.Size([29400, 3, 32, 32])
nodeId: 2 ,  parentId: 1 ,  level: 1 ,  lchildId: -1 ,  rchildId: -1 ,  isLeaf: False ,  leafClass: -1 ,  numClasses: 6 ,  numData: 29400
nodeId:  3 , imgTensorShape :  torch.Size([19600, 3, 32, 32])
nodeId: 3 ,  parentId: 1 ,  level: 1 ,  lchildId: -1 ,  rchildId: -1 ,  isLeaf: False ,  leafClass: -1 ,  numClasses: 4 ,  numData: 19600
Running nodeId:  2
0 Train Loss: 153.377 | Train Acc: 39.629 
1 Train Loss: 130.006 | Train Acc: 50.759 
2 Train Loss: 122.538 | Train Acc: 53.745 
3 Train Loss: 116.303 | Train Acc: 56.449 
4 Train Loss: 112.472 | Train Acc: 58.088 
5 Train Loss: 108.984 | Train Acc: 59.500 
6 Train Loss: 105.553 | Train Acc: 61.071 
7 Train Loss: 101.951 | Train Acc: 62.153 
8 Train Loss: 99.098 | Train Acc: 63.578 
9 Train Loss: 96.088 | Train Acc: 64.793 
10 Train Loss: 93.640 | Train Acc: 65.639 
11 Train Loss: 92.360 | Train Acc: 65.942 
12 Train Loss: 90.440 | Train Acc: 67.119 
13 Train Loss: 87.792 | Train Acc: 68.133 
14 Train Loss: 86.409 | Train Acc: 68.663 
15 Train Loss: 84.626 | Train Acc: 69.435 
16 Train Loss: 81.680 | Train Acc: 70.415 
17 Train Loss: 80.005 | Train Acc: 71.269 
18 Train Loss: 78.570 | Train Acc: 71.786 
19 Train Loss: 76.645 | Train Acc: 72.827 
20 Train Loss: 70.960 | Train Acc: 75.350 
21 Train Loss: 69.990 | Train Acc: 75.629 
22 Train Loss: 69.244 | Train Acc: 76.061 
23 Train Loss: 68.468 | Train Acc: 76.361 
24 Train Loss: 67.593 | Train Acc: 76.643 
25 Train Loss: 67.019 | Train Acc: 76.861 
26 Train Loss: 66.828 | Train Acc: 77.180 
27 Train Loss: 65.834 | Train Acc: 77.646 
28 Train Loss: 65.062 | Train Acc: 77.830 
29 Train Loss: 64.496 | Train Acc: 78.099 
30 Train Loss: 63.846 | Train Acc: 78.058 
31 Train Loss: 62.982 | Train Acc: 78.922 
32 Train Loss: 62.958 | Train Acc: 78.565 
33 Train Loss: 61.923 | Train Acc: 79.088 
34 Train Loss: 61.019 | Train Acc: 79.476 
35 Train Loss: 60.401 | Train Acc: 79.799 
36 Train Loss: 59.760 | Train Acc: 79.908 
37 Train Loss: 58.935 | Train Acc: 80.337 
38 Train Loss: 58.771 | Train Acc: 80.412 
39 Train Loss: 58.074 | Train Acc: 80.548 
40 Train Loss: 55.640 | Train Acc: 82.112 
41 Train Loss: 55.306 | Train Acc: 82.313 
42 Train Loss: 54.983 | Train Acc: 82.537 
43 Train Loss: 54.635 | Train Acc: 82.561 
44 Train Loss: 54.457 | Train Acc: 82.588 
45 Train Loss: 54.153 | Train Acc: 82.776 
46 Train Loss: 54.016 | Train Acc: 82.796 
47 Train Loss: 53.759 | Train Acc: 82.997 
48 Train Loss: 53.643 | Train Acc: 82.738 
49 Train Loss: 53.272 | Train Acc: 83.010 
50 Train Loss: 53.072 | Train Acc: 83.194 
51 Train Loss: 52.674 | Train Acc: 83.541 
52 Train Loss: 52.469 | Train Acc: 83.565 
53 Train Loss: 52.310 | Train Acc: 83.663 
54 Train Loss: 52.049 | Train Acc: 83.731 
55 Train Loss: 51.807 | Train Acc: 83.840 
56 Train Loss: 51.702 | Train Acc: 83.803 
57 Train Loss: 51.301 | Train Acc: 84.122 
58 Train Loss: 50.997 | Train Acc: 83.980 
59 Train Loss: 50.598 | Train Acc: 84.286 
60 Train Loss: 49.722 | Train Acc: 84.871 
61 Train Loss: 49.711 | Train Acc: 84.806 
62 Train Loss: 49.646 | Train Acc: 84.810 
63 Train Loss: 49.480 | Train Acc: 84.891 
64 Train Loss: 49.332 | Train Acc: 85.129 
65 Train Loss: 49.223 | Train Acc: 85.085 
66 Train Loss: 49.204 | Train Acc: 84.976 
67 Train Loss: 49.113 | Train Acc: 85.214 
68 Train Loss: 48.946 | Train Acc: 85.221 
69 Train Loss: 48.843 | Train Acc: 85.184 
70 Train Loss: 48.747 | Train Acc: 85.303 
71 Train Loss: 48.703 | Train Acc: 85.177 
72 Train Loss: 48.555 | Train Acc: 85.320 
73 Train Loss: 48.537 | Train Acc: 85.167 
74 Train Loss: 48.414 | Train Acc: 85.398 
75 Train Loss: 48.245 | Train Acc: 85.473 
76 Train Loss: 48.161 | Train Acc: 85.469 
77 Train Loss: 48.112 | Train Acc: 85.469 
78 Train Loss: 47.973 | Train Acc: 85.694 
79 Train Loss: 47.892 | Train Acc: 85.639 
80 Train Loss: 47.505 | Train Acc: 85.929 
81 Train Loss: 47.437 | Train Acc: 85.864 
82 Train Loss: 47.340 | Train Acc: 85.983 
83 Train Loss: 47.324 | Train Acc: 85.966 
84 Train Loss: 47.288 | Train Acc: 86.014 
85 Train Loss: 47.273 | Train Acc: 85.956 
86 Train Loss: 47.195 | Train Acc: 86.010 
87 Train Loss: 47.185 | Train Acc: 85.983 
88 Train Loss: 47.119 | Train Acc: 86.031 
89 Train Loss: 47.095 | Train Acc: 86.000 
90 Train Loss: 47.047 | Train Acc: 86.116 
91 Train Loss: 47.010 | Train Acc: 86.116 
92 Train Loss: 46.956 | Train Acc: 86.218 
93 Train Loss: 46.913 | Train Acc: 86.092 
94 Train Loss: 46.895 | Train Acc: 86.150 
95 Train Loss: 46.897 | Train Acc: 86.092 
96 Train Loss: 46.823 | Train Acc: 86.224 
97 Train Loss: 46.787 | Train Acc: 86.190 
98 Train Loss: 46.701 | Train Acc: 86.207 
99 Train Loss: 46.683 | Train Acc: 86.228 
CNN trained successfully...
image_next_flat.shape :  torch.Size([29400, 25088])
Time Taken by Kmeans is  7.435425758361816
Kmeans completed successfully...
printing expected split from k means
{3: 1, 0: 0, 2: 0, 5: 0, 1: 0, 4: 0}
Printing final_dict items...
{3: 1, 0: 0, 2: 0, 5: 0, 1: 0, 4: 0}
Image Statistics before MLP : L R :  24500 4900
expectedMlpLabels.shape :  torch.Size([29400])
0 Loss: 38.934 | Acc: 68.997
1 Loss: 34.291 | Acc: 74.282
2 Loss: 32.096 | Acc: 75.912
3 Loss: 29.968 | Acc: 77.507
4 Loss: 28.212 | Acc: 78.378
5 Loss: 25.953 | Acc: 80.422
6 Loss: 23.843 | Acc: 82.286
7 Loss: 22.001 | Acc: 83.939
8 Loss: 20.625 | Acc: 84.629
9 Loss: 18.767 | Acc: 86.558
10 Loss: 14.762 | Acc: 89.541
11 Loss: 12.708 | Acc: 91.279
12 Loss: 11.469 | Acc: 91.949
13 Loss: 10.745 | Acc: 92.595
14 Loss: 10.015 | Acc: 93.265
15 Loss: 9.132 | Acc: 94.007
16 Loss: 8.759 | Acc: 94.082
17 Loss: 7.766 | Acc: 94.810
18 Loss: 7.346 | Acc: 95.279
19 Loss: 6.938 | Acc: 95.439
20 Loss: 5.371 | Acc: 96.599
21 Loss: 4.550 | Acc: 97.105
22 Loss: 4.665 | Acc: 97.122
23 Loss: 4.421 | Acc: 97.112
24 Loss: 3.908 | Acc: 97.486
25 Loss: 4.000 | Acc: 97.459
26 Loss: 3.641 | Acc: 97.772
27 Loss: 3.494 | Acc: 97.745
28 Loss: 3.402 | Acc: 98.017
29 Loss: 3.358 | Acc: 97.864
30 Loss: 2.785 | Acc: 98.316
31 Loss: 2.657 | Acc: 98.520
32 Loss: 2.619 | Acc: 98.384
33 Loss: 2.496 | Acc: 98.578
34 Loss: 2.418 | Acc: 98.575
35 Loss: 2.327 | Acc: 98.602
36 Loss: 2.293 | Acc: 98.738
37 Loss: 2.118 | Acc: 98.745
38 Loss: 2.046 | Acc: 98.793
39 Loss: 2.110 | Acc: 98.813
40 Loss: 1.994 | Acc: 98.881
41 Loss: 2.109 | Acc: 98.755
42 Loss: 1.911 | Acc: 98.956
43 Loss: 1.894 | Acc: 98.891
44 Loss: 1.780 | Acc: 98.901
45 Loss: 1.563 | Acc: 99.095
46 Loss: 1.928 | Acc: 98.884
47 Loss: 1.723 | Acc: 99.041
48 Loss: 1.656 | Acc: 99.095
49 Loss: 1.780 | Acc: 99.088
50 Loss: 1.761 | Acc: 99.014
51 Loss: 1.791 | Acc: 99.010
52 Loss: 1.519 | Acc: 99.197
53 Loss: 1.647 | Acc: 99.112
54 Loss: 1.570 | Acc: 99.044
55 Loss: 1.657 | Acc: 99.078
56 Loss: 1.588 | Acc: 99.010
57 Loss: 1.473 | Acc: 99.204
58 Loss: 1.636 | Acc: 99.048
59 Loss: 1.538 | Acc: 99.109
MLP trained successfully...
[0, 0, 4895, 4880, 4896, 0, 4896, 4899, 0, 0]
[0, 0, 5, 20, 4, 4900, 4, 1, 0, 0]
lTrainDict[data].shape:  torch.Size([24500, 3, 32, 32])   lTrainDict[label].shape:  torch.Size([24500])
rTrainDict[data].shape:  torch.Size([4900, 3, 32, 32])   rTrainDict[label].shape:  torch.Size([4900])
lValDict[data].shape:  torch.Size([500, 3, 32, 32])   lValDict[label].shape:  torch.Size([500])
rValDict[data].shape:  torch.Size([100, 3, 32, 32])   rValDict[label].shape:  torch.Size([100])
# of Left images:  24500.0
# of Right images:  4900.0
giniRightRatio:  0.0
giniLeftRatio:  0.8000000000000002
impurityDrop:  4.000000000000001
giniGain:  -3.166666666666668
lclasses:  [4900, 4900, 4900, 0, 4900, 4900, 0, 0, 0, 0]
rclasses:  [0, 0, 0, 4900, 0, 0, 0, 0, 0, 0]
noOfLeftClasses:  5
noOfRightClasses:  1
RETURNING FROM WORK...
CLASS THRESHOLD REACHED 1 IN RIGHT 1 2 5
DOMINANCE THRESHOLD REACHED IN RIGHT 1.0 0.95 5
nodeId:  4 , imgTensorShape :  torch.Size([24500, 3, 32, 32])
nodeId: 4 ,  parentId: 2 ,  level: 2 ,  lchildId: -1 ,  rchildId: -1 ,  isLeaf: False ,  leafClass: -1 ,  numClasses: 5 ,  numData: 24500
nodeId:  5 , imgTensorShape :  torch.Size([4900, 3, 32, 32])
nodeId: 5 ,  parentId: 2 ,  level: 2 ,  lchildId: -1 ,  rchildId: -1 ,  isLeaf: True ,  leafClass: 5 ,  numClasses: 1 ,  numData: 4900
Running nodeId:  3
0 Train Loss: 102.231 | Train Acc: 56.597 
1 Train Loss: 78.863 | Train Acc: 68.796 
2 Train Loss: 71.964 | Train Acc: 71.796 
3 Train Loss: 67.084 | Train Acc: 74.184 
4 Train Loss: 64.110 | Train Acc: 75.235 
5 Train Loss: 60.168 | Train Acc: 77.056 
6 Train Loss: 56.873 | Train Acc: 78.903 
7 Train Loss: 55.098 | Train Acc: 78.913 
8 Train Loss: 51.645 | Train Acc: 80.821 
9 Train Loss: 49.393 | Train Acc: 81.689 
10 Train Loss: 47.355 | Train Acc: 82.577 
11 Train Loss: 44.779 | Train Acc: 83.612 
12 Train Loss: 44.838 | Train Acc: 83.515 
13 Train Loss: 41.970 | Train Acc: 85.061 
14 Train Loss: 39.766 | Train Acc: 85.709 
15 Train Loss: 38.589 | Train Acc: 86.077 
16 Train Loss: 37.052 | Train Acc: 86.969 
17 Train Loss: 36.486 | Train Acc: 86.990 
18 Train Loss: 34.045 | Train Acc: 88.219 
19 Train Loss: 32.801 | Train Acc: 88.673 
20 Train Loss: 29.141 | Train Acc: 90.383 
21 Train Loss: 28.535 | Train Acc: 90.857 
22 Train Loss: 27.662 | Train Acc: 91.122 
23 Train Loss: 27.581 | Train Acc: 91.061 
24 Train Loss: 27.145 | Train Acc: 91.352 
25 Train Loss: 26.511 | Train Acc: 91.663 
26 Train Loss: 26.088 | Train Acc: 91.740 
27 Train Loss: 25.877 | Train Acc: 92.026 
28 Train Loss: 25.096 | Train Acc: 92.291 
29 Train Loss: 25.087 | Train Acc: 92.107 
30 Train Loss: 24.334 | Train Acc: 92.556 
31 Train Loss: 23.935 | Train Acc: 92.694 
32 Train Loss: 23.449 | Train Acc: 92.985 
33 Train Loss: 23.265 | Train Acc: 92.893 
34 Train Loss: 22.543 | Train Acc: 93.403 
35 Train Loss: 22.487 | Train Acc: 93.327 
36 Train Loss: 22.500 | Train Acc: 93.286 
37 Train Loss: 21.576 | Train Acc: 93.781 
38 Train Loss: 21.294 | Train Acc: 94.051 
39 Train Loss: 20.815 | Train Acc: 94.112 
40 Train Loss: 19.414 | Train Acc: 94.939 
41 Train Loss: 19.180 | Train Acc: 94.990 
42 Train Loss: 18.919 | Train Acc: 95.327 
43 Train Loss: 18.851 | Train Acc: 95.240 
44 Train Loss: 18.604 | Train Acc: 95.255 
45 Train Loss: 18.468 | Train Acc: 95.291 
46 Train Loss: 18.376 | Train Acc: 95.403 
47 Train Loss: 18.241 | Train Acc: 95.362 
48 Train Loss: 18.177 | Train Acc: 95.485 
49 Train Loss: 18.009 | Train Acc: 95.628 
50 Train Loss: 17.905 | Train Acc: 95.505 
51 Train Loss: 17.673 | Train Acc: 95.694 
52 Train Loss: 17.524 | Train Acc: 95.719 
53 Train Loss: 17.385 | Train Acc: 95.827 
54 Train Loss: 17.246 | Train Acc: 95.918 
55 Train Loss: 17.167 | Train Acc: 95.913 
56 Train Loss: 16.862 | Train Acc: 96.056 
57 Train Loss: 16.970 | Train Acc: 95.918 
58 Train Loss: 16.708 | Train Acc: 96.153 
59 Train Loss: 16.470 | Train Acc: 96.107 
60 Train Loss: 15.950 | Train Acc: 96.561 
61 Train Loss: 15.852 | Train Acc: 96.515 
62 Train Loss: 15.848 | Train Acc: 96.505 
63 Train Loss: 15.718 | Train Acc: 96.663 
64 Train Loss: 15.640 | Train Acc: 96.617 
65 Train Loss: 15.665 | Train Acc: 96.551 
66 Train Loss: 15.522 | Train Acc: 96.653 
67 Train Loss: 15.489 | Train Acc: 96.694 
68 Train Loss: 15.449 | Train Acc: 96.668 
69 Train Loss: 15.357 | Train Acc: 96.689 
70 Train Loss: 15.359 | Train Acc: 96.786 
71 Train Loss: 15.326 | Train Acc: 96.781 
72 Train Loss: 15.227 | Train Acc: 96.832 
73 Train Loss: 15.193 | Train Acc: 96.816 
74 Train Loss: 15.072 | Train Acc: 96.770 
75 Train Loss: 15.053 | Train Acc: 96.913 
76 Train Loss: 15.004 | Train Acc: 96.816 
77 Train Loss: 14.922 | Train Acc: 96.929 
78 Train Loss: 14.892 | Train Acc: 96.934 
79 Train Loss: 14.797 | Train Acc: 96.954 
80 Train Loss: 14.559 | Train Acc: 97.026 
81 Train Loss: 14.553 | Train Acc: 97.015 
82 Train Loss: 14.496 | Train Acc: 97.077 
83 Train Loss: 14.480 | Train Acc: 97.071 
84 Train Loss: 14.443 | Train Acc: 97.071 
85 Train Loss: 14.455 | Train Acc: 97.087 
86 Train Loss: 14.410 | Train Acc: 97.107 
87 Train Loss: 14.400 | Train Acc: 97.153 
88 Train Loss: 14.374 | Train Acc: 97.107 
89 Train Loss: 14.351 | Train Acc: 97.102 
90 Train Loss: 14.346 | Train Acc: 97.071 
91 Train Loss: 14.305 | Train Acc: 97.112 
92 Train Loss: 14.265 | Train Acc: 97.153 
93 Train Loss: 14.271 | Train Acc: 97.199 
94 Train Loss: 14.221 | Train Acc: 97.184 
95 Train Loss: 14.208 | Train Acc: 97.219 
96 Train Loss: 14.221 | Train Acc: 97.153 
97 Train Loss: 14.151 | Train Acc: 97.224 
98 Train Loss: 14.131 | Train Acc: 97.219 
99 Train Loss: 14.099 | Train Acc: 97.214 
CNN trained successfully...
image_next_flat.shape :  torch.Size([19600, 25088])
Time Taken by Kmeans is  3.2745110988616943
Kmeans completed successfully...
printing expected split from k means
{3: 0, 2: 0, 1: 0, 0: 1}
Printing final_dict items...
{3: 0, 2: 0, 1: 0, 0: 1}
Image Statistics before MLP : L R :  14700 4900
expectedMlpLabels.shape :  torch.Size([19600])
0 Loss: 45.538 | Acc: 78.878
1 Loss: 35.333 | Acc: 84.954
2 Loss: 29.551 | Acc: 87.112
3 Loss: 25.957 | Acc: 89.153
4 Loss: 22.561 | Acc: 90.301
5 Loss: 20.108 | Acc: 91.372
6 Loss: 17.403 | Acc: 92.526
7 Loss: 15.327 | Acc: 93.367
8 Loss: 14.273 | Acc: 94.087
9 Loss: 12.764 | Acc: 94.577
10 Loss: 8.209 | Acc: 96.765
11 Loss: 7.211 | Acc: 97.082
12 Loss: 6.198 | Acc: 97.469
13 Loss: 6.060 | Acc: 97.633
14 Loss: 5.330 | Acc: 97.893
15 Loss: 4.971 | Acc: 98.158
16 Loss: 4.263 | Acc: 98.500
17 Loss: 4.045 | Acc: 98.480
18 Loss: 4.192 | Acc: 98.393
19 Loss: 3.691 | Acc: 98.531
20 Loss: 2.265 | Acc: 99.163
21 Loss: 2.003 | Acc: 99.296
22 Loss: 1.881 | Acc: 99.367
23 Loss: 1.825 | Acc: 99.327
24 Loss: 1.661 | Acc: 99.332
25 Loss: 1.617 | Acc: 99.403
26 Loss: 1.840 | Acc: 99.378
27 Loss: 1.321 | Acc: 99.469
28 Loss: 1.324 | Acc: 99.541
29 Loss: 1.291 | Acc: 99.582
30 Loss: 1.120 | Acc: 99.658
31 Loss: 1.093 | Acc: 99.628
32 Loss: 1.064 | Acc: 99.597
33 Loss: 0.956 | Acc: 99.648
