==> Preparing data..
Files already downloaded and verified
Files already downloaded and verified
len(trainInputDict["data"]):  50000 ,  len(valInputDict["data"]):  0 ,  len(testInputDict["data"]):  10000
nodeId:  1 , imgTensorShape :  torch.Size([50000, 3, 32, 32])
nodeId: 1 ,  parentId: 0 ,  level: 0 ,  lchildId: -1 ,  rchildId: -1 ,  isLeaf: False ,  leafClass: -1 ,  numClasses: 10
Running nodeId:  1
0 Train Loss: 179.263 | Train Acc: 37.036
37 Train Loss: 24.583 | Train Acc: 91.805
38 Train Loss: 24.422 | Train Acc: 91.550
39 Train Loss: 23.691 | Train Acc: 92.045
40 Train Loss: 22.500 | Train Acc: 92.795
41 Train Loss: 22.382 | Train Acc: 92.900
42 Train Loss: 22.131 | Train Acc: 92.970
43 Train Loss: 22.096 | Train Acc: 92.980
44 Train Loss: 21.746 | Train Acc: 93.065
45 Train Loss: 21.696 | Train Acc: 93.070
46 Train Loss: 21.602 | Train Acc: 93.130
47 Train Loss: 21.297 | Train Acc: 93.310
48 Train Loss: 21.347 | Train Acc: 93.260
49 Train Loss: 21.081 | Train Acc: 93.335
50 Train Loss: 21.000 | Train Acc: 93.435
51 Train Loss: 20.812 | Train Acc: 93.450
52 Train Loss: 20.622 | Train Acc: 93.750
53 Train Loss: 20.490 | Train Acc: 93.555
54 Train Loss: 20.396 | Train Acc: 93.710
55 Train Loss: 20.301 | Train Acc: 93.540
56 Train Loss: 20.079 | Train Acc: 93.880
57 Train Loss: 19.973 | Train Acc: 93.875
58 Train Loss: 19.805 | Train Acc: 93.950
59 Train Loss: 19.789 | Train Acc: 93.980
60 Train Loss: 19.140 | Train Acc: 94.340
61 Train Loss: 19.020 | Train Acc: 94.430
62 Train Loss: 18.973 | Train Acc: 94.315
63 Train Loss: 18.967 | Train Acc: 94.400
64 Train Loss: 18.880 | Train Acc: 94.495
65 Train Loss: 18.784 | Train Acc: 94.515
66 Train Loss: 18.754 | Train Acc: 94.510
67 Train Loss: 18.675 | Train Acc: 94.545
68 Train Loss: 18.679 | Train Acc: 94.435
69 Train Loss: 18.601 | Train Acc: 94.525
70 Train Loss: 18.529 | Train Acc: 94.625
71 Train Loss: 18.450 | Train Acc: 94.550
72 Train Loss: 18.427 | Train Acc: 94.730
73 Train Loss: 18.344 | Train Acc: 94.735
74 Train Loss: 18.333 | Train Acc: 94.675
75 Train Loss: 18.280 | Train Acc: 94.655
76 Train Loss: 18.231 | Train Acc: 94.780
77 Train Loss: 18.158 | Train Acc: 94.820
78 Train Loss: 18.106 | Train Acc: 94.745
79 Train Loss: 18.046 | Train Acc: 94.815
80 Train Loss: 17.760 | Train Acc: 95.025
81 Train Loss: 17.734 | Train Acc: 95.065
82 Train Loss: 17.710 | Train Acc: 95.015
83 Train Loss: 17.696 | Train Acc: 95.065
84 Train Loss: 17.686 | Train Acc: 95.015
85 Train Loss: 17.676 | Train Acc: 95.035
86 Train Loss: 17.625 | Train Acc: 95.070
87 Train Loss: 17.610 | Train Acc: 95.045
88 Train Loss: 17.611 | Train Acc: 95.035
89 Train Loss: 17.561 | Train Acc: 95.030
90 Train Loss: 17.558 | Train Acc: 95.040
91 Train Loss: 17.520 | Train Acc: 95.070
92 Train Loss: 17.490 | Train Acc: 95.160
93 Train Loss: 17.505 | Train Acc: 95.105
94 Train Loss: 17.437 | Train Acc: 95.110
95 Train Loss: 17.422 | Train Acc: 95.190
96 Train Loss: 17.404 | Train Acc: 95.115
97 Train Loss: 17.378 | Train Acc: 95.135
98 Train Loss: 17.343 | Train Acc: 95.140
99 Train Loss: 17.342 | Train Acc: 95.110
CNN trained successfully...
Running nodeId:  3
0 Train Loss: 144.080 | Train Acc: 42.650
1 Train Loss: 123.806 | Train Acc: 52.513
2 Train Loss: 115.096 | Train Acc: 56.590
3 Train Loss: 108.846 | Train Acc: 59.040
4 Train Loss: 102.851 | Train Acc: 61.273
5 Train Loss: 100.056 | Train Acc: 62.397
6 Train Loss: 98.867 | Train Acc: 62.863
7 Train Loss: 95.958 | Train Acc: 63.920
8 Train Loss: 94.230 | Train Acc: 64.680
9 Train Loss: 92.640 | Train Acc: 65.337
10 Train Loss: 90.716 | Train Acc: 66.277
11 Train Loss: 90.574 | Train Acc: 66.117
12 Train Loss: 88.724 | Train Acc: 67.163
13 Train Loss: 87.469 | Train Acc: 67.467
14 Train Loss: 87.050 | Train Acc: 67.650
15 Train Loss: 85.314 | Train Acc: 68.163
16 Train Loss: 84.215 | Train Acc: 69.060
17 Train Loss: 83.545 | Train Acc: 69.123
18 Train Loss: 82.492 | Train Acc: 69.507
19 Train Loss: 81.403 | Train Acc: 69.930
20 Train Loss: 77.798 | Train Acc: 71.590
21 Train Loss: 76.398 | Train Acc: 72.063
22 Train Loss: 75.990 | Train Acc: 72.297
23 Train Loss: 75.403 | Train Acc: 72.653
24 Train Loss: 75.104 | Train Acc: 72.843
25 Train Loss: 74.601 | Train Acc: 72.797
26 Train Loss: 74.153 | Train Acc: 73.093
27 Train Loss: 73.702 | Train Acc: 73.080
28 Train Loss: 73.531 | Train Acc: 73.103
29 Train Loss: 73.687 | Train Acc: 73.133
30 Train Loss: 72.950 | Train Acc: 73.550
31 Train Loss: 72.187 | Train Acc: 73.673
32 Train Loss: 72.142 | Train Acc: 73.813
33 Train Loss: 71.729 | Train Acc: 73.970
34 Train Loss: 71.163 | Train Acc: 74.377
35 Train Loss: 70.745 | Train Acc: 74.323
36 Train Loss: 70.342 | Train Acc: 74.597
37 Train Loss: 69.909 | Train Acc: 74.807
38 Train Loss: 69.434 | Train Acc: 74.827
39 Train Loss: 69.099 | Train Acc: 75.100
40 Train Loss: 67.350 | Train Acc: 75.943
41 Train Loss: 67.105 | Train Acc: 76.120
42 Train Loss: 66.832 | Train Acc: 76.253
43 Train Loss: 66.713 | Train Acc: 76.387
44 Train Loss: 66.570 | Train Acc: 76.377
45 Train Loss: 66.397 | Train Acc: 76.300
46 Train Loss: 66.381 | Train Acc: 76.367
47 Train Loss: 66.150 | Train Acc: 76.503
48 Train Loss: 66.118 | Train Acc: 76.393
49 Train Loss: 65.884 | Train Acc: 76.727
50 Train Loss: 65.660 | Train Acc: 76.667
51 Train Loss: 65.490 | Train Acc: 76.793
52 Train Loss: 65.301 | Train Acc: 76.827
53 Train Loss: 65.127 | Train Acc: 76.897
54 Train Loss: 65.108 | Train Acc: 76.857
55 Train Loss: 64.818 | Train Acc: 76.890
56 Train Loss: 64.622 | Train Acc: 77.043
57 Train Loss: 64.514 | Train Acc: 77.353
58 Train Loss: 64.406 | Train Acc: 77.197
59 Train Loss: 64.205 | Train Acc: 77.387
60 Train Loss: 63.353 | Train Acc: 77.730
61 Train Loss: 63.285 | Train Acc: 77.810
62 Train Loss: 63.215 | Train Acc: 77.797
63 Train Loss: 63.165 | Train Acc: 77.750
64 Train Loss: 63.011 | Train Acc: 78.023
65 Train Loss: 62.976 | Train Acc: 77.883
66 Train Loss: 62.966 | Train Acc: 77.883
67 Train Loss: 62.862 | Train Acc: 77.847
68 Train Loss: 62.777 | Train Acc: 77.970
69 Train Loss: 62.712 | Train Acc: 78.207
70 Train Loss: 62.648 | Train Acc: 78.080
71 Train Loss: 62.591 | Train Acc: 77.983
72 Train Loss: 62.559 | Train Acc: 78.047
73 Train Loss: 62.455 | Train Acc: 78.177
74 Train Loss: 62.448 | Train Acc: 78.030
75 Train Loss: 62.346 | Train Acc: 78.180
76 Train Loss: 62.273 | Train Acc: 78.187
77 Train Loss: 62.185 | Train Acc: 78.160
78 Train Loss: 62.158 | Train Acc: 78.270
79 Train Loss: 62.071 | Train Acc: 78.250
80 Train Loss: 61.725 | Train Acc: 78.347
81 Train Loss: 61.660 | Train Acc: 78.440
82 Train Loss: 61.633 | Train Acc: 78.513
83 Train Loss: 61.624 | Train Acc: 78.417
84 Train Loss: 61.571 | Train Acc: 78.520
85 Train Loss: 61.569 | Train Acc: 78.553
86 Train Loss: 61.513 | Train Acc: 78.453
87 Train Loss: 61.492 | Train Acc: 78.573
88 Train Loss: 61.475 | Train Acc: 78.447
89 Train Loss: 61.427 | Train Acc: 78.510
90 Train Loss: 61.437 | Train Acc: 78.583
91 Train Loss: 61.402 | Train Acc: 78.520
92 Train Loss: 61.365 | Train Acc: 78.527
93 Train Loss: 61.342 | Train Acc: 78.530
94 Train Loss: 61.304 | Train Acc: 78.600
95 Train Loss: 61.294 | Train Acc: 78.583
96 Train Loss: 61.292 | Train Acc: 78.597
97 Train Loss: 61.223 | Train Acc: 78.533
98 Train Loss: 61.200 | Train Acc: 78.597
99 Train Loss: 61.170 | Train Acc: 78.587
CNN trained successfully...
       1       
 ┌─────┴─────┐ 
 2           3 

       1       
 ┌─────┴─────┐ 
 2           3 

         -1        
  ┌──────┴──────┐  
  -1            -1 

         False         
   ┌───────┴───────┐   
  True            True 

