['options.trainFlg:True', ' options.testFlg:True', ' options.maxDepth:6', ' options.ckptDir:newFD', ' options.cnnOut:32', ' options.mlpFC1:512', ' options.mlpFC2:32', ' options.cnnLR:0.001', ' options.mlpLR:0.001', ' options.cnnEpochs:71', ' options.mlpEpochs:60', ' options.cnnSchEpochs:10', ' options.mlpSchEpochs:10', ' options.cnnSchFactor:0.37', ' options.mlpSchFactor:0.4', ' options.cnnBatches:100', ' options.mlpBatches:100', ' options.caseNum:2', ' options.optionNum:1', ' options.ensemble:1', ' options.probabilistic:False', ' options.verbose:2']
trainData_size: 50000
==> Preparing data...
Files already downloaded and verified
Files already downloaded and verified
len(trainInputDict["data"]):  50000 ,  len(valInputDict["data"]):  0 ,  len(testInputDict["data"]):  10000

TRAINING STARTS
Setting Input for nodeId: 1...
imgTensorShape :  torch.Size([50000, 3, 32, 32])
nodeId: 1 ,  parentId: 0 ,  level: 0 ,  lchildId: -1 ,  rchildId: -1 ,  isLeaf: False ,  leafClass: -1 ,  numClasses: 10 ,  numData: 50000
Running nodeId:  1
0 Train Loss: 174.732 | Train Acc: 39.208 
19 Loss: 11.571 | Acc: 95.256
20 Loss: 9.398 | Acc: 96.254
21 Loss: 8.814 | Acc: 96.464
22 Loss: 8.591 | Acc: 96.570
23 Loss: 8.095 | Acc: 96.796
24 Loss: 7.568 | Acc: 97.060
25 Loss: 7.637 | Acc: 96.944
26 Loss: 7.304 | Acc: 97.126
27 Loss: 7.126 | Acc: 97.220
28 Loss: 6.673 | Acc: 97.428
29 Loss: 6.494 | Acc: 97.426
30 Loss: 5.886 | Acc: 97.770
31 Loss: 5.605 | Acc: 97.838
32 Loss: 5.592 | Acc: 97.886
33 Loss: 5.298 | Acc: 97.944
34 Loss: 5.218 | Acc: 97.906
35 Loss: 5.150 | Acc: 98.090
36 Loss: 5.035 | Acc: 98.088
37 Loss: 4.887 | Acc: 98.140
38 Loss: 4.864 | Acc: 98.134
39 Loss: 4.634 | Acc: 98.246
40 Loss: 4.585 | Acc: 98.256
41 Loss: 4.406 | Acc: 98.356
42 Loss: 4.289 | Acc: 98.408
43 Loss: 4.360 | Acc: 98.352
44 Loss: 4.542 | Acc: 98.262
45 Loss: 4.221 | Acc: 98.458
46 Loss: 4.296 | Acc: 98.390
47 Loss: 4.190 | Acc: 98.420
48 Loss: 4.062 | Acc: 98.518
49 Loss: 4.065 | Acc: 98.530
50 Loss: 4.127 | Acc: 98.504
51 Loss: 4.083 | Acc: 98.456
52 Loss: 3.983 | Acc: 98.528
53 Loss: 4.152 | Acc: 98.486
54 Loss: 4.113 | Acc: 98.384
55 Loss: 3.960 | Acc: 98.580
56 Loss: 3.958 | Acc: 98.536
57 Loss: 3.901 | Acc: 98.544
58 Loss: 3.909 | Acc: 98.594
59 Loss: 4.050 | Acc: 98.526
MLP trained successfully...
Time Taken during Training Model:  204.8967788219452
lTrainDict[data].shape:  torch.Size([25000, 3, 32, 32])   lTrainDict[label].shape:  torch.Size([25000])   lTrainDict[index].shape:  torch.Size([25000])
rTrainDict[data].shape:  torch.Size([25000, 3, 32, 32])   rTrainDict[label].shape:  torch.Size([25000])   rTrainDict[index].shape:  torch.Size([25000])
lValDict[data].shape:  torch.Size([0])   lValDict[label].shape:  torch.Size([0])   lValDict[index].shape:  torch.Size([0])
rValDict[data].shape:  torch.Size([0])   rValDict[label].shape:  torch.Size([0])   rValDict[index].shape:  torch.Size([0])
# of Left images:  25000.0
# of Right images:  25000.0
giniRightRatio:  0.8000000000000002
giniLeftRatio:  0.8000000000000002
impurityDrop:  0.8000000000000002
giniGain:  0.09999999999999987
lclasses:  [0, 0, 0, 5000, 5000, 5000, 5000, 5000, 0, 0]
rclasses:  [5000, 5000, 5000, 0, 0, 0, 0, 0, 5000, 5000]
noOfLeftClasses:  5
noOfRightClasses:  5
RETURNING FROM WORK...
Setting Input for nodeId: 2...
imgTensorShape :  torch.Size([25000, 3, 32, 32])
nodeId: 2 ,  parentId: 1 ,  level: 1 ,  lchildId: -1 ,  rchildId: -1 ,  isLeaf: False ,  leafClass: -1 ,  numClasses: 5 ,  numData: 25000
Setting Input for nodeId: 3...
imgTensorShape :  torch.Size([25000, 3, 32, 32])
nodeId: 3 ,  parentId: 1 ,  level: 1 ,  lchildId: -1 ,  rchildId: -1 ,  isLeaf: False ,  leafClass: -1 ,  numClasses: 5 ,  numData: 25000
Running nodeId:  2
0 Train Loss: 149.433 | Train Acc: 38.396 
1 Train Loss: 116.714 | Train Acc: 53.220 
2 Train Loss: 108.930 | Train Acc: 56.736 
3 Train Loss: 103.445 | Train Acc: 59.492 
4 Train Loss: 99.233 | Train Acc: 61.676 
5 Train Loss: 95.509 | Train Acc: 62.936 
6 Train Loss: 91.333 | Train Acc: 64.880 
7 Train Loss: 88.516 | Train Acc: 66.112 
8 Train Loss: 85.573 | Train Acc: 67.196 
9 Train Loss: 83.438 | Train Acc: 67.912 
10 Train Loss: 78.363 | Train Acc: 70.548 
11 Train Loss: 77.089 | Train Acc: 71.144 
12 Train Loss: 76.135 | Train Acc: 71.700 
13 Train Loss: 75.437 | Train Acc: 71.740 
14 Train Loss: 74.424 | Train Acc: 72.216 
15 Train Loss: 73.426 | Train Acc: 72.776 
16 Train Loss: 72.528 | Train Acc: 73.128 
17 Train Loss: 71.492 | Train Acc: 73.740 
18 Train Loss: 70.736 | Train Acc: 73.832 
19 Train Loss: 69.490 | Train Acc: 74.516 
20 Train Loss: 67.207 | Train Acc: 75.644 
21 Train Loss: 66.606 | Train Acc: 75.880 
22 Train Loss: 66.455 | Train Acc: 76.112 
23 Train Loss: 66.023 | Train Acc: 76.184 
24 Train Loss: 65.771 | Train Acc: 76.056 
25 Train Loss: 65.251 | Train Acc: 76.644 
26 Train Loss: 64.915 | Train Acc: 76.672 
27 Train Loss: 64.541 | Train Acc: 76.648 
28 Train Loss: 64.299 | Train Acc: 76.860 
29 Train Loss: 64.077 | Train Acc: 76.956 
30 Train Loss: 62.866 | Train Acc: 77.544 
31 Train Loss: 62.726 | Train Acc: 77.640 
32 Train Loss: 62.531 | Train Acc: 77.684 
33 Train Loss: 62.474 | Train Acc: 77.832 
34 Train Loss: 62.276 | Train Acc: 77.952 
35 Train Loss: 62.130 | Train Acc: 77.980 
36 Train Loss: 61.964 | Train Acc: 78.016 
37 Train Loss: 61.875 | Train Acc: 78.080 
38 Train Loss: 61.767 | Train Acc: 78.188 
39 Train Loss: 61.619 | Train Acc: 78.092 
40 Train Loss: 61.268 | Train Acc: 78.364 
41 Train Loss: 61.178 | Train Acc: 78.484 
42 Train Loss: 61.110 | Train Acc: 78.464 
43 Train Loss: 61.063 | Train Acc: 78.532 
44 Train Loss: 61.001 | Train Acc: 78.524 
45 Train Loss: 60.950 | Train Acc: 78.552 
46 Train Loss: 60.921 | Train Acc: 78.496 
47 Train Loss: 60.833 | Train Acc: 78.580 
48 Train Loss: 60.803 | Train Acc: 78.580 
49 Train Loss: 60.730 | Train Acc: 78.580 
50 Train Loss: 60.603 | Train Acc: 78.676 
51 Train Loss: 60.556 | Train Acc: 78.764 
52 Train Loss: 60.548 | Train Acc: 78.696 
53 Train Loss: 60.532 | Train Acc: 78.748 
54 Train Loss: 60.515 | Train Acc: 78.736 
55 Train Loss: 60.496 | Train Acc: 78.756 
56 Train Loss: 60.468 | Train Acc: 78.696 
57 Train Loss: 60.451 | Train Acc: 78.712 
58 Train Loss: 60.422 | Train Acc: 78.656 
59 Train Loss: 60.410 | Train Acc: 78.764 
60 Train Loss: 60.350 | Train Acc: 78.804 
CNN trained successfully...
Time Taken during Training CNN:  73.7372100353241
image_next_flat.shape :  torch.Size([25000, 31360])
Time Taken by Kmeans is  5.036060094833374
Kmeans completed successfully...
R_CNT=0 detected
printing expected split from k means
{3: 0, 1: 0, 4: 1, 0: 0, 2: 0}
Printing final_dict items...
{1: 0, 3: 0, 2: 1, 0: 1, 4: 1}
Image Statistics before Model Training : L R :  10000 15000
expectedModelLabels.shape :  torch.Size([25000])
0 Loss: 39.544 | Acc: 76.000
1 Loss: 33.345 | Acc: 80.724
2 Loss: 30.945 | Acc: 82.416
3 Loss: 28.471 | Acc: 83.952
4 Loss: 25.784 | Acc: 85.572
5 Loss: 24.035 | Acc: 86.752
6 Loss: 21.671 | Acc: 88.144
7 Loss: 19.731 | Acc: 89.332
8 Loss: 20.265 | Acc: 88.796
9 Loss: 16.518 | Acc: 91.168
10 Loss: 11.857 | Acc: 93.952
11 Loss: 10.653 | Acc: 94.540
12 Loss: 9.229 | Acc: 95.364
13 Loss: 8.281 | Acc: 95.800
14 Loss: 7.744 | Acc: 96.148
15 Loss: 6.825 | Acc: 96.624
16 Loss: 6.666 | Acc: 96.784
17 Loss: 6.134 | Acc: 97.020
18 Loss: 5.457 | Acc: 97.312
19 Loss: 5.477 | Acc: 97.252
20 Loss: 3.924 | Acc: 98.156
21 Loss: 3.379 | Acc: 98.444
22 Loss: 3.021 | Acc: 98.604
23 Loss: 2.725 | Acc: 98.864
24 Loss: 2.737 | Acc: 98.776
25 Loss: 2.584 | Acc: 98.848
26 Loss: 2.485 | Acc: 98.896
27 Loss: 2.284 | Acc: 98.988
28 Loss: 2.302 | Acc: 99.008
29 Loss: 2.259 | Acc: 99.064
30 Loss: 1.856 | Acc: 99.244
31 Loss: 1.594 | Acc: 99.340
32 Loss: 1.615 | Acc: 99.304
33 Loss: 1.552 | Acc: 99.308
34 Loss: 1.496 | Acc: 99.352
35 Loss: 1.546 | Acc: 99.308
36 Loss: 1.554 | Acc: 99.288
37 Loss: 1.460 | Acc: 99.396
38 Loss: 1.352 | Acc: 99.452
39 Loss: 1.392 | Acc: 99.448
40 Loss: 1.243 | Acc: 99.568
41 Loss: 1.320 | Acc: 99.508
42 Loss: 1.177 | Acc: 99.552
43 Loss: 1.228 | Acc: 99.488
44 Loss: 1.194 | Acc: 99.528
45 Loss: 1.127 | Acc: 99.528
46 Loss: 1.070 | Acc: 99.624
47 Loss: 1.121 | Acc: 99.532
48 Loss: 1.146 | Acc: 99.496
49 Loss: 1.124 | Acc: 99.532
50 Loss: 1.118 | Acc: 99.624
51 Loss: 1.115 | Acc: 99.576
52 Loss: 1.083 | Acc: 99.600
53 Loss: 0.976 | Acc: 99.616
54 Loss: 1.000 | Acc: 99.600
55 Loss: 0.944 | Acc: 99.644
56 Loss: 0.965 | Acc: 99.600
57 Loss: 1.001 | Acc: 99.616
58 Loss: 1.068 | Acc: 99.576
59 Loss: 0.864 | Acc: 99.672
MLP trained successfully...
Time Taken during Training Model:  165.83366656303406
lTrainDict[data].shape:  torch.Size([10000, 3, 32, 32])   lTrainDict[label].shape:  torch.Size([10000])   lTrainDict[index].shape:  torch.Size([10000])
rTrainDict[data].shape:  torch.Size([15000, 3, 32, 32])   rTrainDict[label].shape:  torch.Size([15000])   rTrainDict[index].shape:  torch.Size([15000])
lValDict[data].shape:  torch.Size([0])   lValDict[label].shape:  torch.Size([0])   lValDict[index].shape:  torch.Size([0])
rValDict[data].shape:  torch.Size([0])   rValDict[label].shape:  torch.Size([0])   rValDict[index].shape:  torch.Size([0])
# of Left images:  10000.0
# of Right images:  15000.0
giniRightRatio:  0.6666666666666667
giniLeftRatio:  0.5
impurityDrop:  0.5555555555555556
giniGain:  0.24444444444444458
lclasses:  [0, 5000, 0, 5000, 0, 0, 0, 0, 0, 0]
rclasses:  [5000, 0, 5000, 0, 5000, 0, 0, 0, 0, 0]
noOfLeftClasses:  2
noOfRightClasses:  3
RETURNING FROM WORK...
Setting Input for nodeId: 4...
imgTensorShape :  torch.Size([10000, 3, 32, 32])
nodeId: 4 ,  parentId: 2 ,  level: 2 ,  lchildId: -1 ,  rchildId: -1 ,  isLeaf: False ,  leafClass: -1 ,  numClasses: 2 ,  numData: 10000
Setting Input for nodeId: 5...
imgTensorShape :  torch.Size([15000, 3, 32, 32])
nodeId: 5 ,  parentId: 2 ,  level: 2 ,  lchildId: -1 ,  rchildId: -1 ,  isLeaf: False ,  leafClass: -1 ,  numClasses: 3 ,  numData: 15000
Running nodeId:  3
0 Train Loss: 124.096 | Train Acc: 53.004 
1 Train Loss: 89.268 | Train Acc: 66.516 
2 Train Loss: 80.480 | Train Acc: 70.024 
3 Train Loss: 74.850 | Train Acc: 71.848 
4 Train Loss: 70.129 | Train Acc: 74.016 
5 Train Loss: 66.514 | Train Acc: 75.656 
6 Train Loss: 63.241 | Train Acc: 77.040 
7 Train Loss: 60.576 | Train Acc: 78.032 
8 Train Loss: 57.234 | Train Acc: 79.380 
9 Train Loss: 55.109 | Train Acc: 80.208 
10 Train Loss: 50.030 | Train Acc: 82.668 
11 Train Loss: 48.733 | Train Acc: 83.260 
12 Train Loss: 47.955 | Train Acc: 83.816 
13 Train Loss: 47.549 | Train Acc: 83.592 
14 Train Loss: 46.660 | Train Acc: 83.976 
15 Train Loss: 45.610 | Train Acc: 84.436 
16 Train Loss: 44.875 | Train Acc: 84.760 
17 Train Loss: 43.981 | Train Acc: 85.196 
18 Train Loss: 43.372 | Train Acc: 85.196 
19 Train Loss: 42.773 | Train Acc: 85.476 
20 Train Loss: 40.515 | Train Acc: 86.592 
21 Train Loss: 40.120 | Train Acc: 86.804 
22 Train Loss: 40.087 | Train Acc: 86.648 
23 Train Loss: 39.718 | Train Acc: 86.904 
24 Train Loss: 39.380 | Train Acc: 87.160 
25 Train Loss: 39.159 | Train Acc: 87.132 
26 Train Loss: 38.870 | Train Acc: 87.200 
27 Train Loss: 38.715 | Train Acc: 87.400 
28 Train Loss: 38.290 | Train Acc: 87.460 
29 Train Loss: 37.992 | Train Acc: 87.572 
30 Train Loss: 37.304 | Train Acc: 88.016 
31 Train Loss: 37.146 | Train Acc: 88.016 
32 Train Loss: 37.072 | Train Acc: 88.088 
33 Train Loss: 36.925 | Train Acc: 88.176 
34 Train Loss: 36.787 | Train Acc: 88.244 
35 Train Loss: 36.750 | Train Acc: 88.128 
36 Train Loss: 36.677 | Train Acc: 88.144 
37 Train Loss: 36.540 | Train Acc: 88.280 
38 Train Loss: 36.429 | Train Acc: 88.340 
39 Train Loss: 36.354 | Train Acc: 88.380 
40 Train Loss: 36.009 | Train Acc: 88.412 
41 Train Loss: 35.973 | Train Acc: 88.508 
42 Train Loss: 35.902 | Train Acc: 88.628 
43 Train Loss: 35.872 | Train Acc: 88.584 
44 Train Loss: 35.861 | Train Acc: 88.544 
45 Train Loss: 35.764 | Train Acc: 88.628 
46 Train Loss: 35.777 | Train Acc: 88.608 
47 Train Loss: 35.727 | Train Acc: 88.676 
48 Train Loss: 35.678 | Train Acc: 88.756 
49 Train Loss: 35.635 | Train Acc: 88.692 
50 Train Loss: 35.498 | Train Acc: 88.760 
51 Train Loss: 35.474 | Train Acc: 88.752 
52 Train Loss: 35.475 | Train Acc: 88.800 
53 Train Loss: 35.449 | Train Acc: 88.820 
54 Train Loss: 35.435 | Train Acc: 88.772 
55 Train Loss: 35.417 | Train Acc: 88.808 
56 Train Loss: 35.394 | Train Acc: 88.848 
57 Train Loss: 35.383 | Train Acc: 88.820 
58 Train Loss: 35.360 | Train Acc: 88.800 
59 Train Loss: 35.340 | Train Acc: 88.836 
60 Train Loss: 35.285 | Train Acc: 88.816 
CNN trained successfully...
Time Taken during Training CNN:  75.08180689811707
image_next_flat.shape :  torch.Size([25000, 31360])
Time Taken by Kmeans is  7.847332239151001
Kmeans completed successfully...
R_CNT=0 detected
printing expected split from k means
{4: 0, 1: 0, 2: 0, 0: 0, 3: 1}
Printing final_dict items...
{2: 0, 1: 0, 4: 1, 0: 1, 3: 1}
Image Statistics before Model Training : L R :  10000 15000
expectedModelLabels.shape :  torch.Size([25000])
0 Loss: 42.353 | Acc: 73.912
1 Loss: 35.282 | Acc: 79.464
2 Loss: 30.631 | Acc: 83.036
3 Loss: 26.979 | Acc: 85.276
4 Loss: 24.433 | Acc: 86.912
5 Loss: 22.149 | Acc: 88.420
6 Loss: 21.484 | Acc: 88.576
7 Loss: 18.643 | Acc: 90.196
8 Loss: 17.434 | Acc: 91.008
9 Loss: 15.940 | Acc: 91.832
10 Loss: 12.580 | Acc: 93.704
11 Loss: 10.573 | Acc: 94.892
12 Loss: 10.179 | Acc: 95.060
13 Loss: 8.619 | Acc: 95.800
14 Loss: 8.500 | Acc: 95.776
15 Loss: 7.275 | Acc: 96.640
16 Loss: 6.936 | Acc: 96.700
17 Loss: 6.755 | Acc: 96.796
18 Loss: 6.263 | Acc: 97.120
19 Loss: 5.839 | Acc: 97.236
20 Loss: 4.556 | Acc: 97.956
21 Loss: 4.056 | Acc: 98.176
22 Loss: 3.658 | Acc: 98.420
23 Loss: 3.597 | Acc: 98.460
24 Loss: 3.319 | Acc: 98.552
25 Loss: 3.266 | Acc: 98.568
26 Loss: 3.308 | Acc: 98.592
27 Loss: 2.873 | Acc: 98.740
28 Loss: 2.892 | Acc: 98.836
29 Loss: 2.826 | Acc: 98.764
30 Loss: 2.455 | Acc: 99.008
31 Loss: 2.432 | Acc: 98.952
32 Loss: 2.180 | Acc: 99.192
33 Loss: 2.182 | Acc: 99.084
34 Loss: 2.220 | Acc: 99.020
35 Loss: 1.983 | Acc: 99.180
36 Loss: 2.050 | Acc: 99.136
37 Loss: 1.892 | Acc: 99.264
38 Loss: 1.855 | Acc: 99.224
39 Loss: 1.844 | Acc: 99.196
40 Loss: 1.680 | Acc: 99.328
41 Loss: 1.666 | Acc: 99.280
42 Loss: 1.734 | Acc: 99.308
43 Loss: 1.569 | Acc: 99.376
44 Loss: 1.577 | Acc: 99.328
45 Loss: 1.558 | Acc: 99.408
46 Loss: 1.439 | Acc: 99.392
47 Loss: 1.568 | Acc: 99.344
48 Loss: 1.598 | Acc: 99.304
49 Loss: 1.479 | Acc: 99.420
50 Loss: 1.530 | Acc: 99.404
51 Loss: 1.563 | Acc: 99.392
52 Loss: 1.502 | Acc: 99.464
53 Loss: 1.503 | Acc: 99.332
54 Loss: 1.590 | Acc: 99.384
55 Loss: 1.384 | Acc: 99.448
56 Loss: 1.514 | Acc: 99.408
57 Loss: 1.465 | Acc: 99.448
58 Loss: 1.492 | Acc: 99.448
59 Loss: 1.355 | Acc: 99.416
MLP trained successfully...
Time Taken during Training Model:  166.41834235191345
lTrainDict[data].shape:  torch.Size([10000, 3, 32, 32])   lTrainDict[label].shape:  torch.Size([10000])   lTrainDict[index].shape:  torch.Size([10000])
rTrainDict[data].shape:  torch.Size([15000, 3, 32, 32])   rTrainDict[label].shape:  torch.Size([15000])   rTrainDict[index].shape:  torch.Size([15000])
lValDict[data].shape:  torch.Size([0])   lValDict[label].shape:  torch.Size([0])   lValDict[index].shape:  torch.Size([0])
rValDict[data].shape:  torch.Size([0])   rValDict[label].shape:  torch.Size([0])   rValDict[index].shape:  torch.Size([0])
# of Left images:  10000.0
# of Right images:  15000.0
giniRightRatio:  0.6666666666666667
giniLeftRatio:  0.5
impurityDrop:  0.5555555555555556
giniGain:  0.24444444444444458
lclasses:  [0, 5000, 5000, 0, 0, 0, 0, 0, 0, 0]
rclasses:  [5000, 0, 0, 5000, 5000, 0, 0, 0, 0, 0]
noOfLeftClasses:  2
noOfRightClasses:  3
RETURNING FROM WORK...
Setting Input for nodeId: 6...
imgTensorShape :  torch.Size([10000, 3, 32, 32])
nodeId: 6 ,  parentId: 3 ,  level: 2 ,  lchildId: -1 ,  rchildId: -1 ,  isLeaf: False ,  leafClass: -1 ,  numClasses: 2 ,  numData: 10000
Setting Input for nodeId: 7...
imgTensorShape :  torch.Size([15000, 3, 32, 32])
nodeId: 7 ,  parentId: 3 ,  level: 2 ,  lchildId: -1 ,  rchildId: -1 ,  isLeaf: False ,  leafClass: -1 ,  numClasses: 3 ,  numData: 15000
Running nodeId:  4
0 Train Loss: 68.370 | Train Acc: 68.340 
1 Train Loss: 45.825 | Train Acc: 78.940 
2 Train Loss: 41.197 | Train Acc: 81.830 
3 Train Loss: 37.902 | Train Acc: 83.210 
4 Train Loss: 34.774 | Train Acc: 85.060 
5 Train Loss: 33.746 | Train Acc: 85.430 
6 Train Loss: 29.213 | Train Acc: 87.420 
7 Train Loss: 28.625 | Train Acc: 87.860 
8 Train Loss: 25.861 | Train Acc: 89.360 
9 Train Loss: 27.713 | Train Acc: 88.370 
10 Train Loss: 22.152 | Train Acc: 91.230 
11 Train Loss: 21.079 | Train Acc: 91.730 
12 Train Loss: 20.497 | Train Acc: 92.050 
13 Train Loss: 19.992 | Train Acc: 92.270 
14 Train Loss: 19.799 | Train Acc: 92.350 
15 Train Loss: 19.069 | Train Acc: 92.630 
16 Train Loss: 18.968 | Train Acc: 92.840 
17 Train Loss: 18.861 | Train Acc: 92.570 
18 Train Loss: 18.321 | Train Acc: 93.240 
19 Train Loss: 17.940 | Train Acc: 93.210 
20 Train Loss: 16.296 | Train Acc: 94.160 
21 Train Loss: 16.095 | Train Acc: 94.310 
22 Train Loss: 16.004 | Train Acc: 94.510 
23 Train Loss: 16.109 | Train Acc: 94.380 
24 Train Loss: 15.738 | Train Acc: 94.360 
25 Train Loss: 15.509 | Train Acc: 94.430 
26 Train Loss: 15.337 | Train Acc: 94.610 
27 Train Loss: 15.380 | Train Acc: 94.700 
28 Train Loss: 14.993 | Train Acc: 95.040 
29 Train Loss: 14.791 | Train Acc: 94.790 
30 Train Loss: 14.484 | Train Acc: 95.180 
31 Train Loss: 14.344 | Train Acc: 95.270 
32 Train Loss: 14.357 | Train Acc: 95.190 
33 Train Loss: 14.156 | Train Acc: 95.280 
34 Train Loss: 14.088 | Train Acc: 95.340 
35 Train Loss: 14.170 | Train Acc: 95.230 
36 Train Loss: 14.108 | Train Acc: 95.220 
37 Train Loss: 14.010 | Train Acc: 95.330 
